Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p_soll_roh [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
-119.4	 0.0013858383014329044	 0.0015520198209794788	 0.9989938587452315	 4.971885857707957E-4	 3.31329600692162E-4	 398.8546062350001	 398.85460623500006	 398.62707368957837	 398.8544954277259	 1254.0606614149342	 1254.0606614149337	 2.131927707973116	 2.131927707973117	 NaN	 2.928747499815497	 2.9287960189393947	 2.9290350408099273	 5035.071451544536	 0.6582825347171499	 -9.589202494229106	 0.0	 0.0	 2.000000002E-6	 -1149.5326649919634	 -0.1502892826315191	 0.0	 0.0	 -1.6261190729245147	 4.965595415808111E-4	 -0.0022552225112990594	 4251.998393145476	 207.09460852797665	 -0.015387290694685309	 -1145.439164327842	 0.07444060082152544	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-119.2	 0.0014119861939127707	 0.0015497190934682834	 0.9989935676611623	 4.971884409013599E-4	 3.3135712875653284E-4	 398.96889335717526	 398.9688933571752	 398.77454068115463	 398.9687986960593	 1254.1563158952458	 1254.1563158952458	 2.131927707973116	 2.131927707973117	 NaN	 2.934542218966315	 2.9345960189393945	 2.934224895423845	 -13495.711447497775	 -1.764422059342351	 -9.942086906097575	 0.0	 0.0	 2.000000002E-6	 -1146.610543723763	 -0.14990724606784894	 0.0	 0.0	 -1.6561005221380845	 4.965595415808111E-4	 -0.0023382151136568927	 4251.998393145476	 207.53140965432684	 -0.015395391276234825	 -1144.8808453294948	 0.07436516713263379	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-119.0	 0.0014381340863926367	 0.001547411619746446	 0.9989933831304147	 4.971883490623754E-4	 3.312764896375932E-4	 399.2470635608569	 399.2470635608568	 398.9555355787999	 399.2469215530203	 1254.3888321542945	 1254.3888321542945	 2.131927707973116	 2.131927707973117	 NaN	 2.9403578961387855	 2.9402960189393945	 2.9406497636859443	 5649.760313070759	 0.7386466260159449	 -9.794357580894387	 0.0	 0.0	 2.000000002E-6	 -1146.23328468784	 -0.1498579234243071	 0.0	 0.0	 -1.6860721068229458	 4.965595415808111E-4	 -0.0023034716091811292	 4251.998393145476	 207.9944018827273	 -0.015372553245208979	 -1142.0194827237738	 0.07428951225650797	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-118.8	 0.0014642819788725028	 0.001545097413982599	 0.9989930914271239	 4.971882038847596E-4	 3.3130150673822136E-4	 399.36648924547336	 399.3664892454733	 399.10512764748836	 399.3663619155582	 1254.4887847251398	 1254.4887847251398	 2.131927707973116	 2.131927707973117	 NaN	 2.946236277770614	 2.9461960189393945	 2.9459359968268406	 -13140.670740265998	 -1.7180042281489905	 -10.137958426524184	 0.0	 0.0	 2.000000002E-6	 -1143.1896429147996	 -0.14945999933516363	 0.0	 0.0	 -1.7159641066899787	 4.965595415808111E-4	 -0.0023842808696417418	 4251.998393145476	 208.43566776003073	 -0.015379626740677131	 -1141.3780308635564	 0.0742136366576933	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-118.6	 0.0014904298713523689	 0.0015427764904799438	 0.998992905701826	 4.971881114512603E-4	 3.3121891453914796E-4	 399.64914113529517	 399.6491411352951	 399.28810299064276	 399.64896522430723	 1254.7250558106111	 1254.7250558106111	 2.131927707973116	 2.131927707973117	 NaN	 2.9521609498087664	 2.9521960189393943	 2.9524564803191353	 5928.8939778108925	 0.7751404112816249	 -9.98293034426786	 0.0	 0.0	 2.000000002E-6	 -1142.7288082994257	 -0.14939975006529466	 0.0	 0.0	 -1.7458440567030376	 4.965595415808111E-4	 -0.0023478208177032836	 4251.998393145476	 208.9031239453532	 -0.015355745575617023	 -1138.4372142057664	 0.07413754080514724	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-118.4	 0.0015165777638322352	 0.0015404488636768547	 0.9989926033910878	 4.97187960994431E-4	 3.312513782720499E-4	 399.7586727566235	 399.75867275662347	 399.43680265683713	 399.75851590901544	 1254.8167503261707	 1254.8167503261707	 2.131927707973116	 2.131927707973117	 NaN	 2.9580913288253616	 2.9580960189393943	 2.9577289543450527	 -14555.091747469072	 -1.90292487023704	 -10.363515318315269	 0.0	 0.0	 2.000000002E-6	 -1139.5944979530923	 -0.14898997201562236	 0.0	 0.0	 -1.775642051106162	 4.965595415808111E-4	 -0.0024373281361117147	 4251.998393145476	 209.3466415698062	 -0.015364707377679674	 -1137.9290528042047	 0.07406122517225908	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-118.2	 0.0015427256563121012	 0.001538114548147479	 0.9989924084258682	 4.971878639623213E-4	 3.3117484649058514E-4	 400.0336933209144	 400.0336933209143	 399.6193310552	 400.0334913776701	 1255.0466600027953	 1255.0466600027953	 2.131927707973116	 2.131927707973117	 NaN	 2.9639600852432606	 2.9639960189393944	 2.9642562289769763	 4782.386029475925	 0.6252465784797517	 -10.238466002619319	 0.0	 0.0	 2.000000002E-6	 -1139.2728419317352	 -0.1489479188803126	 0.0	 0.0	 -1.8054316348822244	 4.965595415808111E-4	 -0.0024079185963768127	 4251.998393145476	 209.81677860066594	 -0.015342193957850303	 -1135.0874675255288	 0.07398469023686971	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-118.0	 0.0015688735487919673	 0.0015357735586023333	 0.9989921459825266	 4.971877333470702E-4	 3.311642207344094E-4	 400.209780659264	 400.20978065926397	 399.78251358142484	 400.2095724001267	 1255.1939467221368	 1255.1939467221368	 2.131927707973116	 2.131927707973117	 NaN	 2.9697941417400013	 2.9697960189393946	 2.9700822431343488	 -6980.488453889062	 -0.9126253077461904	 -10.420991064168557	 0.0	 0.0	 2.000000002E-6	 -1136.2977428350232	 -0.14855895602382377	 0.0	 0.0	 -1.8351434260869892	 4.965595415808111E-4	 -0.002450845485023686	 4251.998393145476	 210.2740219688409	 -0.015338198178804212	 -1133.6145767365176	 0.07390793648129117	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-117.8	 0.0015950214412718334	 0.0015334259098889	 0.9989918821612769	 4.971876020460487E-4	 3.3115335871102426E-4	 400.38693448722506	 400.386934487225	 399.94646542544643	 400.38671976562915	 1255.3421293961433	 1255.3421293961433	 2.131927707973116	 2.131927707973117	 NaN	 2.975655559735116	 2.9755960189393944	 2.9759469008101846	 -6980.488453889062	 -0.9126253077461904	 -10.603516125717796	 0.0	 0.0	 2.000000002E-6	 -1134.8541724562992	 -0.14837022440857378	 0.0	 0.0	 -1.864817470968704	 4.965595415808111E-4	 -0.002493772373670559	 4251.998393145476	 210.7333214602513	 -0.015334374779007823	 -1132.1516782875105	 0.07383096439232613	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-117.6	 0.0016211693337516997	 0.0015310716169922118	 0.9989916169535974	 4.97187470055016E-4	 3.31142259695365E-4	 400.56515854483246	 400.5651585448324	 400.1111889680911	 400.56493721348556	 1255.4912085882215	 1255.4912085882215	 2.131927707973116	 2.131927707973117	 NaN	 2.981579167603893	 2.9814960189393944	 2.9818504549816596	 -6980.488453889062	 -0.9126253077461904	 -10.786041187267035	 0.0	 0.0	 2.000000002E-6	 -1133.3903353020996	 -0.14817884312599358	 0.0	 0.0	 -1.8944532395939027	 4.965595415808111E-4	 -0.0025366992623174316	 4251.998393145476	 211.19468514256292	 -0.015330312529373589	 -1130.6684127124647	 0.07375377446128718	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-117.4	 0.0016473172262315657	 0.001528710695035444	 0.9989913503508855	 4.971873373696905E-4	 3.3113092296946156E-4	 400.7444565487138	 400.74445654871374	 400.276686568788	 400.7442284595973	 1255.641188753325	 1255.641188753325	 2.131927707973116	 2.131927707973117	 NaN	 2.987545288404617	 2.9875960189393944	 2.987793160521625	 -6980.488453889062	 -0.9126253077461904	 -10.968566248816273	 0.0	 0.0	 2.000000002E-6	 -1131.9060918749137	 -0.14798479393825353	 0.0	 0.0	 -1.9240501983815534	 4.965595415808111E-4	 -0.0025796261509643047	 4251.998393145476	 211.6581211390688	 -0.015326008647019954	 -1129.164640543248	 0.0736763671840161	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-117.2	 0.0016734651187114318	 0.001526343159280493	 0.9989910823444689	 4.971872039857562E-4	 3.311193478133943E-4	 400.92483223499005	 400.92483223499	 400.44296059744937	 400.9245972393539	 1255.7920730591368	 1255.7920730591368	 2.131927707973116	 2.131927707973117	 NaN	 2.9935356962657016	 2.9934960189393944	 2.9937752745369504	 -6980.488453889062	 -0.9126253077461904	 -11.151091310365512	 0.0	 0.0	 2.000000002E-6	 -1130.4013026599573	 -0.14778805860526584	 0.0	 0.0	 -1.9536078101026066	 4.965595415808111E-4	 -0.0026225530396111777	 4251.998393145476	 212.12363763550331	 -0.015321460323586744	 -1127.64022167348	 0.07359874306090296	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-117.0	 0.0016996130111912979	 0.0015239690251285562	 0.9989908129256035	 4.971870698988613E-4	 3.3110753350529807E-4	 401.1062893593622	 401.10628935936217	 400.6100134345035	 401.1060473077197	 1255.9438646899475	 1255.9438646899475	 2.131927707973116	 2.131927707973117	 NaN	 2.9995199729420468	 2.9994960189393947	 2.999797056389877	 -6980.488453889062	 -0.9126253077461904	 -11.33361637191475	 0.0	 0.0	 2.000000002E-6	 -1128.8758274908212	 -0.14758861880174945	 0.0	 0.0	 -1.9831255338629565	 4.965595415808111E-4	 -0.002665479928258051	 4251.998393145476	 212.59124288045032	 -0.015316664724804035	 -1126.0950153417687	 0.07352090259690502	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-116.8	 0.001725760903671164	 0.0015215883081207075	 0.9989905420854737	 4.971869351046181E-4	 3.310954793213664E-4	 401.2888316971987	 401.28883169719865	 400.77784747092863	 401.28858243932143	 1256.0965668467293	 1256.0965668467293	 2.131927707973116	 2.131927707973117	 NaN	 3.0055268360076406	 3.0054960189393944	 3.0058587677196003	 -6980.488453889062	 -0.9126253077461904	 -11.51614143346399	 0.0	 0.0	 2.000000002E-6	 -1127.3295255456678	 -0.14738645611673307	 0.0	 0.0	 -2.012602825086303	 4.965595415808111E-4	 -0.0027084068169049235	 4251.998393145476	 213.06094518575915	 -0.015311618990233937	 -1124.528880127886	 0.07344284630156572	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-116.6	 0.0017519087961510302	 0.0015192010239384699	 0.9989902698151897	 4.971867995986024E-4	 3.3108318453585554E-4	 401.4724630436231	 401.47246304362307	 400.94646510828653	 401.4722064285356	 1256.2501814436982	 1256.2501814436982	 2.131927707973116	 2.131927707973117	 NaN	 3.011567855948796	 3.0115960189393944	 3.011960672464103	 -6980.488453889062	 -0.9126253077461904	 -11.698666495013228	 0.0	 0.0	 2.000000002E-6	 -1125.762255343379	 -0.1471815520530513	 0.0	 0.0	 -2.042039135496913	 4.965595415808111E-4	 -0.0027513337055517966	 4251.998393145476	 213.53275292696378	 -0.015306320233009565	 -1122.9416739488925	 0.07336457468903335	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-116.4	 0.0017780566886308963	 0.0015168071884043787	 0.9989899961057902	 4.971866633763543E-4	 3.310706484210898E-4	 401.6571872136026	 401.6571872136025	 401.11586875875633	 401.65692308957745	 1256.4047143224698	 1256.4047143224693	 2.131927707973116	 2.131927707973117	 NaN	 3.0176618797551162	 3.0176960189393944	 3.018103036882224	 -6980.488453889062	 -0.9126253077461904	 -11.881191556562467	 0.0	 0.0	 2.000000002E-6	 -1124.173874739671	 -0.146973888026837	 0.0	 0.0	 -2.0714339131022808	 4.965595415808111E-4	 -0.0027942605941986697	 4251.998393145476	 214.00667454370625	 -0.015300765539571055	 -1121.3332540552017	 0.07328608827807954	 0.004022571175347748	 0.004018571175343748	 2.0000000020000056E-6	 2.000000002E-6	 0.1970676707273492	 0.026796625822144638	 0.009656706376154846	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042274E-5	 1.1750558806016403E-6	 3.644047755116554E-4	 0.7428851018738984	 0.0	 0.0	 0.02320604709873201	 0.19706767072734918	 0.026796625822144628	 0.009656706376154844	 6.246398457721317E-10	 7.250795144888894E-7	 8.760223926968796E-14	 2.4788696052826212E-8	 2.151777739042273E-5	 1.1750558806016397E-6	 3.644047755116552E-4	 0.7428851018738986	 0.0	 0.0	 0.02320604709873201	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
