Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z0_AGR_intern_LWA [kg]	Z0_AGR_extern_LWA [kg]	Z0_feuchteLuft_LWA [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z1_AGR_intern_LWA [kg]	Z1_AGR_extern_LWA [kg]	Z1_feuchteLuft_LWA [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	Z2_AGR_intern_LWA [kg]	Z2_AGR_extern_LWA [kg]	Z2_feuchteLuft_LWA [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
47.80000000000001	 0.023245476414600983	 5.06833851742728E-4	 0.02743058263738711	 1.973033167696948E-52	 0.9725694173627254	 653.1168639321968	 1.0	 1330.9195697231482	 1298.8291894765518	 1476.229244994603	 0.0	 1.8098816474051294	 2.121253584818169	 2.0440282082960093	 29.532596018939397	 29.532942187976005	 45790.1637643249	 5.986581393725146	 3910.869766562183	 0.04582557749849885	 5.991211366292602E-6	 0.0038038283984501236	 29329.747025194578	 3.8345553583823055	 0.0	 0.0	 283.267059041772	 0.9444127838293137	 0.9197721647465302	 4251.998393145476	 813.6812645763588	 0.7301247802598871	 29330.724821502372	 0.0401722083875336	 0.004025712809500639	 2.2188441105051594E-4	 1.0000000000000158E-55	 0.0038038283984501236	 0.19703662252349147	 0.026792485045593097	 0.009655214620505255	 6.245433522078367E-10	 7.249675051330601E-7	 8.758870658783194E-14	 2.4784866726771276E-8	 2.1514453351698454E-5	 1.174874359472415E-6	 3.643484827281092E-4	 0.742768342484806	 0.0	 1.5716840614219633E-4	 0.023202378732019892	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829115	 0.009603351239001169	 6.21188591965368E-10	 7.21073312432577E-7	 8.711822025648081E-14	 2.4651733798182842E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309108	 0.023077746202627442	 0.0	 0.0	 0.0	 0.1139864353610682	 0.10484078386498923	 0.03831589982426783	 1.0981061795104015E-10	 3.5908715124371357E-7	 4.347521161353674E-14	 1.23207953311361E-8	 3.0151159225400094E-5	 5.83693438295972E-7	 0.0014414464395490435	 0.7413843281396614	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011499923668492388	 0.0011430058683913169	 0.059264555197945594	 0.04775869075369627	 
48.0	 0.023271624307080848	 5.095301680407076E-4	 0.027272118246107903	 1.9625923305881815E-52	 0.9727278817540052	 651.9159908669197	 1.0	 1328.7747568424388	 1296.9069633278325	 1475.1840909457321	 0.0	 1.809881647405129	 2.121253584818169	 2.0440516701465006	 29.3335960189394	 29.333777321706027	 45790.1637643249	 5.986581393725146	 3912.067082840928	 0.04582587150282637	 5.991249804260324E-6	 0.0038050266445740204	 29210.870852984222	 3.8190135515354333	 0.0	 0.0	 284.03086175207903	 0.9447102838316911	 0.920053753817842	 4251.998393145476	 810.2331129018345	 0.7255682795692902	 29211.823128782737	 0.04026061220058211	 0.004025712809500639	 2.2068616492661828E-4	 1.0000000000000158E-55	 0.0038050266445740204	 0.1970366225234914	 0.02679248504559309	 0.009655214620505255	 6.245433522078366E-10	 7.249675051330598E-7	 8.758870658783191E-14	 2.478486672677127E-8	 2.151445335169845E-5	 1.1748743594724149E-6	 3.643484827281091E-4	 0.7427683424848059	 0.0	 1.5716840614219627E-4	 0.023202378732019885	 0.0	 0.0	 0.0	 0.19597823222085708	 0.026648568112829115	 0.00960335123900117	 6.211885919653681E-10	 7.210733124325771E-7	 8.711822025648081E-14	 2.4651733798182845E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309109	 0.023077746202627446	 0.0	 0.0	 0.0	 0.1139877347636653	 0.10483963975891669	 0.038315460988578326	 1.0983607560889059E-10	 3.591434447354267E-7	 4.348165229347221E-14	 1.232232473168129E-8	 3.0153076040999693E-5	 5.837662942145769E-7	 0.001441454575818344	 0.7413846014950373	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011512404455765075	 0.0011442533664966401	 0.05932499841120561	 0.0477093175399863	 
48.19999999999999	 0.023297772199560713	 5.12233378064439E-4	 0.027128273348520856	 1.952235138949106E-52	 0.9728717266515928	 650.7164061103067	 1.0	 1326.6278914026282	 1294.9657448173764	 1474.1402965282682	 0.0	 1.8098816474051294	 2.121253584818169	 2.044072896428818	 29.1355960189394	 29.13582480736635	 41450.75837530713	 5.419249866032205	 3913.150932814134	 0.041483346359460216	 5.4235104015610574E-6	 0.003806111343206792	 29091.676981335073	 3.8034302088347287	 0.0	 0.0	 284.791547793846	 0.9449795923146419	 0.9203086574826584	 4251.998393145476	 806.7998123260379	 0.7210185665447087	 29092.55265499023	 0.040349242037425764	 0.004025712809500639	 2.1960146629384727E-4	 1.0000000000000158E-55	 0.003806111343206792	 0.1970366225234914	 0.02679248504559309	 0.009655214620505257	 6.245433522078367E-10	 7.249675051330598E-7	 8.758870658783191E-14	 2.478486672677127E-8	 2.1514453351698458E-5	 1.174874359472415E-6	 3.6434848272810913E-4	 0.7427683424848059	 0.0	 1.5716840614219627E-4	 0.02320237873201989	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829115	 0.009603351239001169	 6.21188591965368E-10	 7.21073312432577E-7	 8.711822025648081E-14	 2.4651733798182842E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309108	 0.023077746202627442	 0.0	 0.0	 0.0	 0.113988910319369	 0.10483860468992733	 0.03831506396644043	 1.0985938355553026E-10	 3.591948928433416E-7	 4.3487540913243994E-14	 1.2323724966130795E-8	 3.015482766163028E-5	 5.83832994136597E-7	 0.00144146193661504	 0.7413848487984719	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011524872354977973	 0.001145499577592483	 0.059385380104607866	 0.04766009714941403	 
48.400000000000006	 0.02332392009204058	 5.149434332212689E-4	 0.02695772077303784	 1.9419608747011722E-52	 0.9730422792270756	 649.5291745536387	 1.0	 1324.5117614775268	 1293.084364160448	 1473.1074852752943	 0.0	 1.809881647405129	 2.1212535848181693	 2.0440982167230484	 28.9405960189394	 28.941025485136173	 49475.07642917038	 6.468344894515529	 3914.4446017930372	 0.04951428306310714	 6.473470748758908E-6	 0.0038074060333102696	 28971.362567726614	 3.787700367080668	 0.0	 0.0	 285.54908786726213	 0.9453010373843826	 0.9206129071223076	 4251.998393145476	 803.4002174049974	 0.7164634990167279	 28972.41997215743	 0.040438096304862815	 0.00402571280950064	 2.1830677619037037E-4	 1.0000000000000158E-55	 0.0038074060333102696	 0.19703662252349147	 0.026792485045593093	 0.009655214620505257	 6.245433522078368E-10	 7.249675051330597E-7	 8.758870658783191E-14	 2.4784866726771263E-8	 2.151445335169845E-5	 1.1748743594724149E-6	 3.643484827281091E-4	 0.7427683424848059	 0.0	 1.571684061421963E-4	 0.02320237873201989	 0.0	 0.0	 0.0	 0.19597823222085708	 0.026648568112829115	 0.00960335123900117	 6.211885919653681E-10	 7.210733124325771E-7	 8.711822025648081E-14	 2.4651733798182845E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309109	 0.023077746202627446	 0.0	 0.0	 0.0	 0.11399031256940279	 0.10483737000808817	 0.03831459036802655	 1.0988751658277721E-10	 3.592568820720175E-7	 4.3494638771610894E-14	 1.232541501283915E-8	 3.0156937888723655E-5	 5.839134957730741E-7	 0.0014414707168693371	 0.7413851437940006	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011537327405977845	 0.0011467445056542749	 0.059445700465617896	 0.0476110287951608	 
48.599999999999994	 0.023350067984520446	 5.176602848367813E-4	 0.02677200599237923	 1.93176882463622E-52	 0.9732279940077346	 648.3511994718954	 1.0	 1322.417267175864	 1291.2408047400625	 1472.0829566800312	 0.0	 1.8098816474051294	 2.1212535848181693	 2.0441258619776286	 28.7485960189394	 28.748798752003488	 54054.736899819625	 7.067087242419677	 3915.858019241521	 0.054097906640274855	 7.072731231078713E-6	 0.0038088205751983777	 28849.65580518293	 3.771788490375344	 0.0	 0.0	 286.3034455653372	 0.9456522392006727	 0.9209453196299798	 4251.998393145476	 800.0288037076489	 0.7118886982822688	 28850.83672177667	 0.04052717340701076	 0.004025712809500641	 2.168922343022628E-4	 1.0000000000000158E-55	 0.0038088205751983777	 0.19703662252349147	 0.02679248504559309	 0.009655214620505257	 6.245433522078368E-10	 7.249675051330598E-7	 8.758870658783191E-14	 2.4784866726771263E-8	 2.151445335169845E-5	 1.1748743594724149E-6	 3.643484827281091E-4	 0.7427683424848059	 0.0	 1.571684061421963E-4	 0.02320237873201989	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829115	 0.009603351239001169	 6.21188591965368E-10	 7.21073312432577E-7	 8.711822025648081E-14	 2.4651733798182842E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309108	 0.023077746202627442	 0.0	 0.0	 0.0	 0.11399184352797088	 0.10483602198746836	 0.03831407328365891	 1.0991859162737848E-10	 3.5932523499478366E-7	 4.3502468219198844E-14	 1.2327281699668232E-8	 3.0159264408004708E-5	 5.840024075745534E-7	 0.0014414803030387106	 0.7413854658685688	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011549769648406501	 0.001147988154637019	 0.059505959680751064	 0.04756211169606796	 
48.79999999999998	 0.02337621587700031	 5.203838841561734E-4	 0.02653048574383725	 1.9216582804472245E-52	 0.973469514256277	 647.1933932313086	 1.0	 1320.3770292372496	 1289.5127952728965	 1471.07619323122	 0.0	 1.809881647405129	 2.121253584818169	 2.0441620535023977	 28.56059601893942	 28.561016264961854	 70823.41607761766	 9.25941534327184	 3917.7099023101755	 0.07088040504810168	 9.266866050635614E-6	 0.0038106739428326467	 28725.152528607465	 3.755510998928912	 0.0	 0.0	 287.054547765123	 0.9461123924735312	 0.921380852030848	 4251.998393145476	 796.7039317611097	 0.7072686894291623	 28726.758740571342	 0.04061647174535148	 0.004025712809500641	 2.150388666679938E-4	 1.0000000000000158E-55	 0.0038106739428326467	 0.19703662252349147	 0.026792485045593093	 0.009655214620505257	 6.245433522078368E-10	 7.2496750513306E-7	 8.758870658783191E-14	 2.4784866726771263E-8	 2.151445335169845E-5	 1.1748743594724149E-6	 3.643484827281091E-4	 0.7427683424848059	 0.0	 1.5716840614219627E-4	 0.023202378732019892	 0.0	 0.0	 0.0	 0.19597823222085708	 0.026648568112829115	 0.00960335123900117	 6.211885919653681E-10	 7.210733124325771E-7	 8.711822025648081E-14	 2.4651733798182845E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309109	 0.023077746202627446	 0.0	 0.0	 0.0	 0.11399384769379314	 0.10483425729020024	 0.03831339635221662	 1.0995973973421281E-10	 3.5941559044512525E-7	 4.3512821710621686E-14	 1.2329753307239681E-8	 3.0162339338941648E-5	 5.84120127496014E-7	 0.0014414928522183761	 0.741385887496758	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011562199121702345	 0.0011492305284754405	 0.05956615793557932	 0.04751334507658504	 
49.0	 0.02340236376948018	 5.231141823456273E-4	 0.026270531299416946	 1.9116285387561695E-52	 0.9737294687006979	 646.0457280254716	 1.0	 1318.361266573398	 1287.8289411875814	 1470.078466956173	 0.0	 1.8098816474051294	 2.121253584818169	 2.044201066604394	 28.375596018939397	 28.37588115788737	 76419.0346939795	 9.990983512966674	 3919.708099012769	 0.0764809803052257	 9.999082248879E-6	 0.003812673753356908	 28600.42195894856	 3.7392037913069447	 0.0	 0.0	 287.80238852338437	 0.946608904520478	 0.9218507949889203	 4251.998393145476	 793.4082400143093	 0.7026526420693188	 28602.17122394462	 0.040705989718776196	 0.00402571280950064	 2.1303905614373164E-4	 1.0000000000000158E-55	 0.003812673753356908	 0.19703662252349147	 0.026792485045593093	 0.009655214620505257	 6.245433522078368E-10	 7.249675051330601E-7	 8.758870658783191E-14	 2.4784866726771266E-8	 2.151445335169845E-5	 1.174874359472415E-6	 3.643484827281091E-4	 0.7427683424848059	 0.0	 1.571684061421963E-4	 0.023202378732019892	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829115	 0.009603351239001169	 6.21188591965368E-10	 7.21073312432577E-7	 8.711822025648081E-14	 2.4651733798182842E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309108	 0.023077746202627442	 0.0	 0.0	 0.0	 0.11399600801771516	 0.10483235507842247	 0.03831266665474314	 1.100045950113824E-10	 3.5951392150985E-7	 4.352409309509496E-14	 1.2332447360101654E-8	 3.016568512671787E-5	 5.842484372284033E-7	 0.001441506379190185	 0.741386341979948	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011574615865101773	 0.00115047163108413	 0.05962629541473784	 0.0474647281667175	 
49.19999999999999	 0.023428511661960045	 5.258511304936855E-4	 0.026010827183508417	 1.901678901139128E-52	 0.9739891728166072	 644.9031739950664	 1.0	 1316.3549765329556	 1286.1534791582035	 1469.0853991387994	 0.0	 1.809881647405129	 2.121253584818169	 2.044240040470272	 28.192596018939398	 28.192496148605912	 76419.0346939795	 9.990983512966674	 3921.706295715362	 0.07648142945491138	 9.999140970467442E-6	 0.0038146735756895405	 28475.827597396077	 3.7229143914595855	 0.0	 0.0	 288.5469714016763	 0.9471054194992018	 0.9223207379469925	 4251.998393145476	 790.1330255125806	 0.6980531397720906	 28477.58443066136	 0.04079572572363057	 0.00402571280950064	 2.1103923381109917E-4	 1.0000000000000158E-55	 0.0038146735756895405	 0.19703662252349147	 0.02679248504559309	 0.009655214620505259	 6.245433522078368E-10	 7.249675051330601E-7	 8.758870658783191E-14	 2.4784866726771266E-8	 2.1514453351698454E-5	 1.1748743594724153E-6	 3.643484827281091E-4	 0.7427683424848059	 0.0	 1.5716840614219627E-4	 0.023202378732019892	 0.0	 0.0	 0.0	 0.19597823222085708	 0.026648568112829115	 0.00960335123900117	 6.211885919653681E-10	 7.210733124325771E-7	 8.711822025648081E-14	 2.4651733798182845E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309109	 0.023077746202627446	 0.0	 0.0	 0.0	 0.11399816607483795	 0.10483045484764737	 0.03831193770129382	 1.1004990377832753E-10	 3.596130823783561E-7	 4.353546354648912E-14	 1.2335168374182593E-8	 3.016905854005481E-5	 5.843780261026735E-7	 0.0014415198919690891	 0.7413867959893414	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.00115870199176406	 0.0011517114663576885	 0.05968637230193165	 0.047416260201976194	 
49.39999999999998	 0.02345465955443991	 5.28594679612633E-4	 0.025770725281400536	 1.8918086741486393E-52	 0.9742292747187157	 643.7605047499832	 1.0	 1314.34246766287	 1284.449270776205	 1468.0924470652435	 0.0	 1.8098816474051294	 2.1212535848181693	 2.0442760148172128	 28.009596018939423	 28.00994911831301	 70605.91361311405	 9.23097918799211	 3923.5524915529604	 0.07066397444091846	 9.238570029405719E-6	 0.0038165212843139103	 28354.150572481172	 3.707006402635861	 0.0	 0.0	 289.28837268220343	 0.9475641677556578	 0.9227549328047738	 4251.998393145476	 786.8693596724383	 0.6935367411760501	 28355.71998753153	 0.04088567815375999	 0.00402571280950064	 2.0919152518672967E-4	 1.0000000000000158E-55	 0.0038165212843139103	 0.19703662252349147	 0.026792485045593093	 0.009655214620505259	 6.245433522078368E-10	 7.249675051330602E-7	 8.758870658783192E-14	 2.4784866726771266E-8	 2.151445335169845E-5	 1.1748743594724153E-6	 3.643484827281091E-4	 0.7427683424848059	 0.0	 1.5716840614219633E-4	 0.02320237873201989	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829115	 0.009603351239001169	 6.21188591965368E-10	 7.21073312432577E-7	 8.711822025648081E-14	 2.4651733798182842E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309108	 0.023077746202627442	 0.0	 0.0	 0.0	 0.11400015795885567	 0.1048287009231889	 0.03831126485817015	 1.100921879753504E-10	 3.597054716662738E-7	 4.354606114539047E-14	 1.2337707450162579E-8	 3.0172200981405995E-5	 5.844989456126928E-7	 0.0014415323642477797	 0.7413872150422958	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011599411318155585	 0.0011529500381708704	 0.05974638877994218	 0.04736794042332658	 
49.599999999999994	 0.02348080744691978	 5.313447806398757E-4	 0.02553557115333726	 1.882017169333522E-52	 0.9744644288467784	 642.6216370921217	 1.0	 1312.335500749151	 1282.7443614351412	 1467.1030122129719	 0.0	 1.809881647405129	 2.1212535848181693	 2.0443112328160655	 27.828596018939397	 27.828908405457216	 69185.00306002995	 9.045210106164358	 3925.3615335741933	 0.0692422955699535	 9.052700498111271E-6	 0.0038183318191918657	 28234.62402333025	 3.6913795658574218	 0.0	 0.0	 290.0266485953749	 0.9480136865312698	 0.9231803896967965	 4251.998393145476	 783.6237985289719	 0.689092114745143	 28236.131960538372	 0.040975845400554836	 0.00402571280950064	 2.073809903087743E-4	 1.0000000000000158E-55	 0.0038183318191918657	 0.19703662252349147	 0.026792485045593093	 0.009655214620505259	 6.245433522078368E-10	 7.249675051330601E-7	 8.758870658783191E-14	 2.4784866726771263E-8	 2.151445335169845E-5	 1.174874359472415E-6	 3.64348482728109E-4	 0.7427683424848059	 0.0	 1.571684061421963E-4	 0.02320237873201989	 0.0	 0.0	 0.0	 0.19597823222085708	 0.026648568112829115	 0.00960335123900117	 6.211885919653681E-10	 7.210733124325771E-7	 8.711822025648081E-14	 2.4651733798182845E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309109	 0.023077746202627446	 0.0	 0.0	 0.0	 0.11400210788538287	 0.10482698393021017	 0.038310606168338736	 1.1013403844068112E-10	 3.5979676379635294E-7	 4.3556536420143057E-14	 1.2340220147578654E-8	 3.0175305469798275E-5	 5.846186044897848E-7	 0.001441544573808298	 0.7413876252710241	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011611790105285783	 0.0011541873503787235	 0.05980634503063374	 0.047319768077138794	 
49.79999999999998	 0.023506955339399643	 5.341013844393223E-4	 0.02535718074910208	 1.8723037032561878E-52	 0.9746428192510137	 641.4725784800474	 1.0	 1310.291807759152	 1280.939146502569	 1466.1049399796148	 0.0	 1.8098816474051294	 2.1212535848181697	 2.044337771258992	 27.64659601893942	 27.646985856622663	 52175.758852016384	 6.821430662589737	 3926.7258197067113	 0.052219268402453556	 6.8271190778231296E-6	 0.0038196972390599016	 28118.487179500604	 3.676195897330379	 0.0	 0.0	 290.761887774841	 0.9483526923547694	 0.92350124732805	 4251.998393145476	 780.3727893150606	 0.6847374733309918	 28119.583729820133	 0.04106622585299571	 0.00402571280950064	 2.0601557044073839E-4	 1.0000000000000158E-55	 0.0038196972390599016	 0.19703662252349147	 0.026792485045593093	 0.00965521462050526	 6.245433522078367E-10	 7.2496750513306E-7	 8.758870658783191E-14	 2.4784866726771266E-8	 2.151445335169845E-5	 1.174874359472415E-6	 3.643484827281091E-4	 0.7427683424848059	 0.0	 1.5716840614219627E-4	 0.02320237873201989	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829115	 0.009603351239001169	 6.21188591965368E-10	 7.21073312432577E-7	 8.711822025648081E-14	 2.4651733798182842E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309108	 0.023077746202627442	 0.0	 0.0	 0.0	 0.11400357719518005	 0.10482569013033474	 0.03831010981709356	 1.1016592147290913E-10	 3.59866199490908E-7	 4.356450644304124E-14	 1.2342134116428115E-8	 3.0177666193052877E-5	 5.847097476024449E-7	 0.0014415537739641345	 0.7413879343889437	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011624156317473922	 0.0011554234068167305	 0.059866241234959934	 0.047271742415138464	 
50.0	 0.02353310323187951	 5.368644418027738E-4	 0.025199106252404728	 1.8626675975075414E-52	 0.9748008937477111	 640.3231159627027	 1.0	 1308.2408545547169	 1279.1035591173252	 1465.106734540384	 0.0	 1.809881647405129	 2.1212535848181697	 2.0443612063647993	 27.465596018939397	 27.46586242174116	 46104.138352358765	 6.027630262571745	 3927.9313457592257	 0.046142850379565406	 6.03269145219713E-6	 0.003820903773884021	 28005.67226354045	 3.661446535867123	 0.0	 0.0	 291.4941770820144	 0.9486522502718663	 0.9237847672029534	 4251.998393145476	 777.1328184098213	 0.6804852757934873	 28006.608577898067	 0.04115681789769904	 0.004025712809500639	 2.0480903561661805E-4	 1.0000000000000158E-55	 0.003820903773884021	 0.19703662252349144	 0.02679248504559309	 0.009655214620505257	 6.245433522078367E-10	 7.249675051330598E-7	 8.758870658783191E-14	 2.478486672677127E-8	 2.1514453351698454E-5	 1.1748743594724149E-6	 3.643484827281091E-4	 0.7427683424848059	 0.0	 1.5716840614219627E-4	 0.023202378732019885	 0.0	 0.0	 0.0	 0.19597823222085708	 0.026648568112829115	 0.00960335123900117	 6.211885919653681E-10	 7.210733124325771E-7	 8.711822025648081E-14	 2.4651733798182845E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309109	 0.023077746202627446	 0.0	 0.0	 0.0	 0.11400487464812045	 0.104824547649732	 0.03830967150798064	 1.1019438620395823E-10	 3.599280893688403E-7	 4.357161268308408E-14	 1.2343842599435152E-8	 3.0179769883465214E-5	 5.847911025738792E-7	 0.0014415618980302477	 0.7413882073529807	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.001163650999296787	 0.0011566582113009464	 0.05992607757297005	 0.04722386269435761	 
50.20000000000002	 0.023559251124359377	 5.396339034513079E-4	 0.025055309737971654	 1.853108178719597E-52	 0.9749446902621447	 639.174850734197	 1.0	 1306.187453378786	 1277.2491485528535	 1464.1097857784312	 0.0	 1.8098816474051294	 2.1212535848181697	 2.0443824620521975	 27.285596018939373	 27.285807330445863	 41840.61591209044	 5.470219630803582	 3929.0253896853865	 0.041875987208890034	 5.474844055131528E-6	 0.0038219987395735617	 27893.687717086228	 3.646805736466665	 0.0	 0.0	 292.22353822930774	 0.9489241078549997	 0.9240420683176304	 4251.998393145476	 773.9065278846857	 0.6762703626740812	 27894.542882039397	 0.041247619918962454	 0.004025712809500639	 2.0371406992707782E-4	 1.0000000000000158E-55	 0.0038219987395735617	 0.19703662252349147	 0.02679248504559309	 0.00965521462050526	 6.245433522078367E-10	 7.249675051330598E-7	 8.758870658783191E-14	 2.478486672677127E-8	 2.1514453351698454E-5	 1.1748743594724153E-6	 3.6434848272810913E-4	 0.7427683424848059	 0.0	 1.571684061421963E-4	 0.023202378732019885	 0.0	 0.0	 0.0	 0.19597823222085706	 0.026648568112829115	 0.009603351239001169	 6.21188591965368E-10	 7.21073312432577E-7	 8.711822025648081E-14	 2.4651733798182842E-8	 2.139888758274487E-5	 1.1685634736433997E-6	 3.6239136990328963E-4	 0.7387785318560945	 0.0	 0.005527865201309108	 0.023077746202627442	 0.0	 0.0	 0.0	 0.11400605140754688	 0.10482351143822848	 0.03830927395980924	 1.1022048689184277E-10	 3.599847468000553E-7	 4.357812024940357E-14	 1.2345408907928249E-8	 3.01816952520536E-5	 5.848656848166671E-7	 0.0014415692663683492	 0.7413884549266906	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.091878591709739E-6	 5.5278652013091964E-58	 -5.55	 0.0	 0.0011648851169821983	 0.0011578917676281374	 0.05998585422381541	 0.04717612817708649	 
