Kurbelwinkel	p_Zyl_1	p_ein_1	p_aus_1	ZZP_1	ti_1	Inj_1	Optiktrigger_1
[KWnZOT]	[bar]	[bar]	[bar]	[V]	[V]	[V]	[V]
3,700000	18,132227	0,419948	0,950833	0,015870	9,991454	10,333882	-0,011353
3,800000	18,223785	0,419948	0,951138	0,018312	9,991454	10,297259	-0,011353
3,900000	18,309240	0,420070	0,951138	0,015870	9,991454	10,272844	-0,011353
4,000000	18,400799	0,420070	0,951291	0,015870	9,991454	10,248428	-0,011353
4,100000	18,486252	0,420192	0,951444	0,015870	9,991454	10,236220	-0,011353
4,200000	18,577812	0,420314	0,951596	0,018312	9,991454	10,211805	-0,011353
4,300000	18,663265	0,420314	0,951596	0,013429	9,991454	10,199596	-0,011353
4,400000	18,754824	0,420314	0,951749	0,018312	9,991454	10,175181	-0,011353
4,500000	18,840279	0,420314	0,951749	0,018312	9,991454	10,150766	-0,011353
4,600000	18,931837	0,420436	0,951901	0,018312	9,991454	10,126350	-0,011353
4,700000	19,017292	0,420558	0,951901	0,015870	9,991454	10,101934	-0,011353
4,800000	19,102745	0,420680	0,951901	0,013429	9,991454	10,089727	-0,011353
4,900000	19,194305	0,420680	0,952054	0,015870	9,991454	10,053104	-0,011353
5,000000	19,279758	0,420802	0,952207	0,018312	9,991454	10,040895	-0,011353
5,100000	19,365213	0,420924	0,952207	0,020753	9,991454	10,016480	-0,011353
5,200000	19,444563	0,421168	0,952359	0,020753	9,991454	10,016480	-0,011353
5,300000	19,530018	0,421290	0,952359	0,018312	9,991454	10,004272	-0,011353
5,400000	19,615471	0,421290	0,952512	0,018312	9,991454	9,992064	-0,011353
5,500000	19,694822	0,421412	0,952512	0,018312	9,991454	9,992064	-0,011353
5,600000	19,774172	0,421535	0,952512	0,018312	9,991454	9,967649	-0,011353
5,700000	19,853523	0,421657	0,952512	0,018312	9,991454	9,967649	-0,011353
5,800000	19,932873	0,421657	0,952512	0,018312	9,991454	9,943233	-0,011353
5,900000	20,012226	0,421779	0,952664	0,020753	9,991454	9,955441	-0,011353
6,000000	20,085470	0,421779	0,952664	0,018312	9,991454	9,955441	-0,011353
6,100000	20,158718	0,421779	0,952664	0,018312	9,991454	9,955441	-0,011353
6,200000	20,238068	0,421901	0,952664	0,020753	9,991454	9,955441	-0,011353
6,300000	20,311316	0,422023	0,952817	0,018312	9,991454	9,955441	-0,011353
6,400000	20,378458	0,422145	0,952970	0,020753	9,991454	9,967649	-0,011353
6,500000	20,451706	0,422145	0,952970	0,018312	9,991454	9,943233	-0,011353
6,600000	20,524952	0,422145	0,952970	0,018312	9,991454	9,943233	-0,011353
6,700000	20,592094	0,422267	0,952970	0,018312	9,991454	9,931026	-0,011353
6,800000	20,665340	0,422511	0,953122	0,020753	9,991454	9,931026	-0,011353
6,900000	20,732483	0,422633	0,952970	0,020753	9,991454	9,943233	-0,011353
7,000000	20,799627	0,422755	0,953122	0,018312	9,991454	9,943233	-0,011353
7,100000	20,866768	0,422755	0,953122	0,018312	9,991454	9,967649	-0,011353
7,200000	20,933912	0,422999	0,953122	0,020753	9,991454	9,979857	-0,011353
7,300000	21,001055	0,423122	0,953122	0,018312	9,991454	9,992064	-0,011353
7,400000	21,068199	0,423244	0,953275	0,020753	9,991454	10,004272	-0,011353
7,500000	21,135340	0,423366	0,953275	0,020753	9,991454	10,004272	-0,011353
7,600000	21,196381	0,423488	0,953275	0,018312	9,991454	10,004272	-0,011353
7,700000	21,257418	0,423610	0,953427	0,018312	9,991454	10,004272	-0,011353
7,800000	21,318457	0,423732	0,953427	0,018312	9,991454	10,016480	-0,011353
7,900000	21,379498	0,423854	0,953427	0,018312	9,991454	10,028687	-0,011353
8,000000	21,440535	0,423854	0,953427	0,018312	9,991454	10,040895	-0,011353
8,100000	21,495468	0,423854	0,953580	0,015870	9,991454	10,053104	-0,011353
8,200000	21,550406	0,423976	0,953580	0,018312	9,991454	10,065311	-0,011353
8,300000	21,605339	0,423976	0,953580	0,018312	9,991454	10,089727	-0,011353
8,400000	21,660275	0,423976	0,953733	0,018312	9,991454	10,077519	-0,011353
8,500000	21,709106	0,424098	0,953733	0,018312	9,991454	10,101934	-0,011353
8,600000	21,757936	0,424220	0,953885	0,018312	9,991454	10,101934	-0,011353
8,700000	21,806767	0,424220	0,953885	0,018312	9,991454	10,126350	-0,011353
8,800000	21,855600	0,424220	0,954038	0,020753	9,991454	10,138558	-0,011353
8,900000	21,898327	0,424342	0,954038	0,018312	9,991454	10,150766	-0,011353
9,000000	21,947157	0,424342	0,954190	0,018312	9,991454	10,162973	-0,011353
9,100000	21,989883	0,424464	0,954190	0,018312	9,991454	10,162973	-0,011353
9,200000	22,032612	0,424586	0,954343	0,018312	9,991454	10,162973	-0,011353
9,300000	22,069235	0,424586	0,954343	0,018312	9,991454	10,150766	-0,011353
9,400000	22,111961	0,424586	0,954343	0,020753	9,991454	10,150766	-0,011353
9,500000	22,148586	0,424586	0,954648	0,018312	9,991454	10,150766	-0,011353
9,600000	22,191313	0,424709	0,954801	0,018312	9,991454	10,150766	-0,011353
9,700000	22,227936	0,424709	0,954953	0,020753	9,991454	10,162973	-0,011353
9,800000	22,258455	0,424709	0,954953	0,018312	9,991454	10,175181	-0,011353
9,900000	22,295078	0,424709	0,955258	0,018312	9,991454	10,187389	-0,011353
10,000000	22,325600	0,424831	0,955258	0,018312	9,991454	10,187389	-0,011353
10,100000	22,362223	0,424831	0,955258	0,020753	9,991454	10,199596	-0,011353
10,200000	22,392740	0,424709	0,955411	0,020753	9,991454	10,187389	-0,011353
10,300000	22,423260	0,424586	0,955564	0,018312	9,991454	10,187389	-0,011353
10,400000	22,453781	0,424709	0,955564	0,018312	9,991454	10,175181	-0,011353
10,500000	22,478197	0,424709	0,955716	0,018312	9,991454	10,162973	-0,011353
10,600000	22,508715	0,424709	0,955716	0,018312	9,991454	10,150766	-0,011353
10,700000	22,533131	0,424709	0,956021	0,020753	9,991454	10,138558	-0,011353
10,800000	22,557547	0,424709	0,956021	0,020753	9,991454	10,138558	-0,011353
10,900000	22,581961	0,424709	0,956174	0,018312	9,991454	10,138558	-0,011353
11,000000	22,606377	0,424831	0,956327	0,020753	9,991454	10,138558	-0,011353
11,100000	22,624687	0,424953	0,956479	0,018312	9,991454	10,126350	-0,011353
11,200000	22,643002	0,424953	0,956479	0,020753	9,991454	10,126350	-0,011353
11,300000	22,661312	0,425075	0,956632	0,018312	9,991454	10,114143	-0,011353
11,400000	22,679625	0,425075	0,956784	0,018312	9,991454	10,114143	-0,011353
11,500000	22,691832	0,425075	0,956784	0,018312	9,991454	10,114143	-0,011353
11,600000	22,710144	0,425197	0,956937	0,018312	9,991454	10,101934	-0,011353
11,700000	22,722351	0,425197	0,957090	0,018312	9,991454	10,089727	-0,011353
11,800000	22,728455	0,425197	0,957242	0,018312	9,991454	10,077519	-0,011353
11,900000	22,740662	0,425197	0,957395	0,018312	9,991454	10,053104	-0,011353
12,000000	22,746769	0,425197	0,957547	0,020753	9,991454	10,040895	-0,011353
12,100000	22,752872	0,425197	0,957547	0,020753	9,991454	10,016480	-0,011353
12,200000	22,758976	0,425319	0,957700	0,018312	9,991454	10,004272	-0,011353
12,300000	22,765079	0,425319	0,957853	0,018312	9,991454	9,992064	-0,011353
12,400000	22,765079	0,425319	0,957853	0,018312	9,991454	9,979857	-0,011353
12,500000	22,771183	0,425319	0,958005	0,018312	9,991454	9,979857	-0,011353
12,600000	22,771183	0,425319	0,958005	0,018312	9,991454	9,979857	-0,011353
12,700000	22,771183	0,425441	0,958158	0,018312	9,991454	9,967649	-0,011353
12,800000	22,771183	0,425441	0,958005	0,020753	9,991454	9,967649	-0,011353
12,900000	22,771183	0,425441	0,958310	0,018312	9,991454	9,955441	-0,011353
13,000000	22,765079	0,425563	0,958310	0,020753	9,991454	9,955441	-0,011353
13,100000	22,765079	0,425563	0,958310	0,018312	9,991454	9,955441	-0,011353
13,200000	22,758976	0,425563	0,958463	0,018312	9,991454	9,943233	-0,011353
13,300000	22,752872	0,425685	0,958463	0,018312	9,991454	9,955441	-0,011353
13,400000	22,746769	0,425685	0,958616	0,020753	9,991454	9,943233	-0,011353
13,500000	22,734558	0,425685	0,958768	0,018312	9,991454	9,955441	-0,011353
13,600000	22,728455	0,425807	0,958768	0,018312	9,991454	9,967649	-0,011353
13,700000	22,716248	0,425807	0,958768	0,020753	9,991454	9,979857	-0,011353
13,800000	22,704039	0,425929	0,958921	0,018312	9,991454	10,016480	-0,011353
13,900000	22,691832	0,425929	0,959073	0,018312	9,991454	10,028687	-0,011353
14,000000	22,679625	0,425929	0,959226	0,020753	9,991454	10,065311	-0,011353
14,100000	22,667416	0,425929	0,959226	0,018312	9,991454	10,077519	-0,011353
14,200000	22,655209	0,426051	0,959379	0,018312	9,991454	10,101934	-0,011353
14,300000	22,636898	0,426051	0,959379	0,018312	9,991454	10,114143	-0,011353
14,400000	22,618584	0,425929	0,959531	0,020753	9,991454	10,138558	-0,011353
14,500000	22,600273	0,425929	0,959531	0,018312	9,991454	10,162973	-0,011353
14,600000	22,581961	0,425929	0,959684	0,018312	9,991454	10,187389	-0,011353
14,700000	22,563650	0,426051	0,959684	0,018312	9,991454	10,236220	-0,011353
14,800000	22,539234	0,426051	0,959684	0,018312	9,991454	10,272844	-0,011353
14,900000	22,520924	0,426051	0,959836	0,020753	9,991454	10,333882	-0,011353
15,000000	22,496508	0,426051	0,959989	0,018312	9,991454	10,370506	-0,011353
15,100000	22,478197	0,426051	0,959989	0,018312	9,991454	10,431545	-0,011353
15,200000	22,453781	0,426174	0,959989	0,018312	9,991454	10,504791	-0,011353
15,300000	22,429363	0,426174	0,959989	0,018312	9,991454	10,541415	-0,011353
15,400000	22,398846	0,426174	0,960142	0,020753	9,991454	10,614661	-0,011353
15,500000	22,374430	0,426296	0,960142	0,018312	9,991454	10,651284	-0,011353
15,600000	22,350014	0,426296	0,960142	0,020753	9,991454	10,712323	-0,011353
15,700000	22,319496	0,426296	0,960142	0,018312	9,991454	10,785570	-0,011353
15,800000	22,295078	0,426296	0,960294	0,018312	9,991454	10,822193	-0,011353
15,900000	22,264559	0,426296	0,960447	0,018312	9,991454	10,895441	-0,011353
16,000000	22,234039	0,426296	0,960447	0,018312	9,991454	10,968687	-0,011353
16,100000	22,203522	0,426418	0,960447	0,020753	9,991454	11,017518	-0,011353
16,200000	22,166899	0,426540	0,960599	0,018312	9,991454	11,115180	-0,011353
16,300000	22,136379	0,426540	0,960599	0,018312	9,991454	11,176219	-0,011353
16,400000	22,099754	0,426540	0,960752	0,018312	9,991454	11,249466	-0,011353
16,500000	22,063131	0,426540	0,960752	0,018312	9,991454	11,371544	-0,011353
16,600000	22,026508	0,426540	0,960905	0,018312	9,991454	11,408167	-0,011353
16,700000	21,989883	0,426540	0,961057	0,020753	9,991454	11,518038	-0,011353
16,800000	21,953260	0,426540	0,961057	0,018312	9,991454	11,615700	-0,011353
16,900000	21,916637	0,426540	0,961057	0,020753	9,991454	11,652323	-0,011353
17,000000	21,873911	0,426540	0,961210	0,018312	9,991454	11,774401	-0,011353
17,100000	21,837288	0,426540	0,961362	0,018312	9,991454	11,835440	-0,011353
17,200000	21,794559	0,426540	0,961515	0,018312	9,991454	11,933102	-0,011353
17,300000	21,757936	0,426662	0,961668	0,018312	9,991454	12,055179	-0,011353
17,400000	21,715210	0,426540	0,961668	0,020753	9,991454	12,128426	-0,011353
17,500000	21,672482	0,426540	0,961820	0,018312	9,991454	12,238297	-0,011353
17,600000	21,629755	0,426540	0,961973	0,020753	9,991454	12,372581	-0,011353
17,700000	21,587029	0,426540	0,962125	0,018312	9,991454	12,433620	-0,011353
17,800000	21,544302	0,426662	0,962278	0,020753	9,991454	12,567905	-0,011353
17,900000	21,501575	0,426662	0,962278	0,018312	9,991454	12,665567	-0,011353
18,000000	21,458847	0,426540	0,962431	0,020753	9,991454	12,751022	-0,011353
18,100000	21,410015	0,426540	0,962583	0,018312	9,991454	12,873100	-0,011353
18,200000	21,367287	0,426540	0,962583	0,018312	9,991454	12,934139	-0,011353
18,300000	21,318457	0,426540	0,962736	0,018312	9,991454	13,044009	-0,011353
18,400000	21,275730	0,426540	0,962888	0,018312	9,991454	13,141671	-0,011353
18,500000	21,226900	0,426540	0,963041	0,018312	9,991454	13,214918	-0,011353
18,600000	21,178066	0,426540	0,963041	0,018312	9,991454	13,312580	-0,011353
18,700000	21,129236	0,426540	0,963346	0,018312	9,991454	13,410243	-0,011353
18,800000	21,080406	0,426540	0,963346	0,018312	9,991454	13,507905	-0,011353
18,900000	21,031574	0,426540	0,963651	0,020753	9,991454	13,629982	-0,011353
19,000000	20,976639	0,426540	0,963651	0,020753	9,991454	13,739852	-0,011353
19,100000	20,927809	0,426540	0,963804	0,020753	9,991454	13,837514	-0,011353
19,200000	20,878979	0,426540	0,963804	0,018312	9,991454	13,959593	-0,010743
19,300000	20,824041	0,426540	0,963957	0,018312	9,991454	14,032839	-0,011353
19,400000	20,775211	0,426540	0,964109	0,018312	9,991454	14,118294	-0,010743
19,500000	20,720276	0,426540	0,964262	0,018312	9,991454	14,240371	-0,010743
19,600000	20,671444	0,426418	0,964262	0,020753	9,991454	14,276995	-0,010743
19,700000	20,616510	0,426296	0,964567	0,020753	9,991454	14,399072	-0,010743
19,800000	20,561577	0,426296	0,964567	0,018312	9,991454	14,460111	-0,011353
19,900000	20,506639	0,426174	0,964720	0,018312	9,991454	14,521150	-0,010743
20,000000	20,457809	0,426174	0,964872	0,018312	9,991454	14,643229	-0,011353
20,100000	20,402874	0,426174	0,965025	0,018312	9,991454	14,716474	-0,010743
20,200000	20,347939	0,426051	0,965025	0,020753	9,991454	14,826344	-0,010743
20,300000	20,299109	0,426051	0,965177	0,018312	9,991454	14,936214	-0,010743
20,400000	20,244171	0,425929	0,965177	0,020753	9,991454	15,009460	-0,010743
20,500000	20,189238	0,426051	0,965330	0,020753	9,991454	15,107122	-0,010743
20,600000	20,134304	0,426051	0,965330	0,020753	9,991454	15,204784	-0,010743
20,700000	20,079367	0,425929	0,965483	0,018312	9,991454	15,253616	-0,010743
20,800000	20,024433	0,425929	0,965635	0,018312	9,991454	15,375694	-0,010743
20,900000	19,969498	0,425929	0,965635	0,020753	9,991454	15,436733	-0,010743
21,000000	19,914562	0,425929	0,965788	0,018312	9,991454	15,509979	-0,010743
21,100000	19,859629	0,425929	0,965940	0,018312	9,991454	15,632057	-0,010743
21,200000	19,798588	0,425807	0,965940	0,018312	9,991454	15,668680	-0,010743
21,300000	19,743654	0,425807	0,966093	0,020753	9,991454	15,790758	-0,010743
21,400000	19,682615	0,425807	0,966093	0,018312	9,991454	15,864005	-0,010743
21,500000	19,627682	0,425807	0,966093	0,018312	9,991454	15,937252	-0,010743
21,600000	19,566641	0,425807	0,966245	0,018312	9,991454	16,034914	-0,010743
21,700000	19,505604	0,425685	0,966398	0,018312	9,991454	16,095953	-0,010743
21,800000	19,444563	0,425685	0,966398	0,018312	9,991454	16,156992	-0,010743
21,900000	19,389629	0,425685	0,966551	0,018312	9,991454	16,242447	-0,010743
22,000000	19,328590	0,425685	0,966551	0,018312	9,991454	16,291277	-0,010743
22,100000	19,267550	0,425685	0,966703	0,018312	9,991454	16,352316	-0,010743
22,200000	19,212616	0,425563	0,966703	0,018312	9,991454	16,449978	-0,010743
22,300000	19,151575	0,425563	0,966703	0,018312	9,991454	16,474394	-0,010743
22,400000	19,090538	0,425563	0,966856	0,018312	9,991454	16,584265	-0,010743
22,500000	19,029499	0,425563	0,966856	0,020753	9,991454	16,645302	-0,010743
22,600000	18,974564	0,425563	0,966703	0,018312	9,991454	16,681927	-0,010743
22,700000	18,913525	0,425563	0,966856	0,020753	9,991454	16,767380	-0,010743
22,800000	18,858589	0,425563	0,967008	0,020753	9,991454	16,791798	-0,010743
22,900000	18,797550	0,425563	0,967008	0,020753	9,991454	16,877251	-0,010743
23,000000	18,742617	0,425563	0,967008	0,020753	9,991454	16,950497	-0,010743
23,100000	18,681576	0,425685	0,967161	0,018312	9,991454	16,999329	-0,010743
23,200000	18,620539	0,425685	0,967314	0,018312	9,991454	17,084784	-0,010743
23,300000	18,565601	0,425685	0,967314	0,018312	9,991454	17,170237	-0,010743
23,400000	18,504564	0,425685	0,967466	0,020753	9,991454	17,206861	-0,010743
23,500000	18,449631	0,425685	0,967466	0,018312	9,991454	17,280107	-0,010743
23,600000	18,388592	0,425685	0,967466	0,018312	9,991454	17,341146	-0,010743
23,700000	18,327551	0,425685	0,967619	0,020753	9,991454	17,389977	-0,010743
23,800000	18,266514	0,425685	0,967771	0,020753	9,991454	17,487638	-0,010743
23,900000	18,205473	0,425685	0,967771	0,018312	9,991454	17,512056	-0,010743
24,000000	18,150539	0,425685	0,967924	0,020753	9,991454	17,573093	-0,010743
24,100000	18,089500	0,425685	0,967924	0,020753	9,991454	17,621925	-0,010743
24,200000	18,028461	0,425685	0,968077	0,018312	9,991454	17,646339	-0,010743
24,300000	17,967422	0,425685	0,968229	0,018312	9,991454	17,719587	-0,010743
24,400000	17,906384	0,425685	0,968382	0,018312	9,991454	17,756210	-0,010743
24,500000	17,845345	0,425685	0,968534	0,020753	9,991454	17,817249	-0,010743
24,600000	17,784306	0,425685	0,968687	0,018312	9,991454	17,902704	-0,010743
24,700000	17,723267	0,425685	0,968687	0,020753	9,991454	17,963743	-0,010743
24,800000	17,662228	0,425685	0,968840	0,020753	9,991454	18,036989	-0,010743
24,900000	17,601189	0,425685	0,968840	0,018312	9,991454	18,110235	-0,010743
25,000000	17,540150	0,425685	0,968992	0,020753	9,991454	18,146860	-0,011353
25,100000	17,479113	0,425685	0,968992	0,018312	9,991454	18,232313	-0,010743
25,200000	17,418072	0,425685	0,969145	0,020753	9,991454	18,293354	-0,010743
25,300000	17,357035	0,425563	0,969145	0,018312	9,991454	18,329975	-0,011353
25,400000	17,302097	0,425563	0,969297	0,020753	9,991454	18,391016	-0,010743
25,500000	17,241060	0,425563	0,969450	0,018312	9,991454	18,403223	-0,010743
25,600000	17,180021	0,425563	0,969603	0,018312	9,991454	18,439846	-0,010743
25,700000	17,125088	0,425441	0,969450	0,018312	9,991454	18,476469	-0,010743
25,800000	17,070150	0,425441	0,969603	0,018312	9,991454	18,464262	-0,010743
25,900000	17,009113	0,425441	0,969755	0,018312	9,991454	18,500885	-0,011353
26,000000	16,948072	0,425319	0,969755	0,018312	9,991454	18,537508	-0,011353
26,100000	16,893137	0,425319	0,969755	0,018312	9,991454	18,537508	-0,011353
26,200000	16,832100	0,425319	0,969908	0,020753	9,991454	18,622963	-0,010743
26,300000	16,777164	0,425319	0,969908	0,020753	9,991454	18,647379	-0,011353
26,400000	16,716125	0,425319	0,970060	0,018312	9,991454	18,696209	-0,010743
26,500000	16,661190	0,425319	0,970213	0,018312	9,991454	18,769457	-0,011353
26,600000	16,600151	0,425319	0,970213	0,018312	9,991454	18,793871	-0,010743
26,700000	16,539112	0,425319	0,970366	0,018312	9,991454	18,854910	-0,010743
26,800000	16,478073	0,425319	0,970366	0,020753	9,991454	18,903742	-0,011353
26,900000	16,417034	0,425319	0,970518	0,018312	9,991454	18,915949	-0,010743
27,000000	16,362099	0,425319	0,970671	0,018312	9,991454	18,952572	-0,011353
27,100000	16,301062	0,425319	0,970671	0,018312	9,991454	18,989197	-0,011353
27,200000	16,240023	0,425197	0,970823	0,018312	9,991454	19,013611	-0,011353
27,300000	16,178984	0,425197	0,970823	0,018312	9,991454	19,074652	-0,011353
27,400000	16,117945	0,425197	0,970823	0,020753	9,991454	19,086859	-0,011353
27,500000	16,063009	0,425197	0,970976	0,018312	9,991454	19,135689	-0,011353
27,600000	16,001970	0,425075	0,971129	0,018312	9,991454	19,184521	-0,011353
27,700000	15,947036	0,425075	0,971129	0,020753	9,991454	19,196728	-0,011353
27,800000	15,885999	0,425075	0,971281	0,020753	9,991454	19,245560	-0,011353
27,900000	15,831063	0,424953	0,971434	0,020753	9,991454	19,245560	-0,011353
28,000000	15,776128	0,424831	0,971586	0,018312	9,991454	19,257767	-0,011353
28,100000	15,715089	0,424831	0,971739	0,020753	9,991454	19,282183	-0,011353
28,200000	15,660153	0,424831	0,971739	0,020753	9,991454	19,257767	-0,011353
28,300000	15,605218	0,424831	0,971739	0,018312	9,991454	19,257767	-0,011353
28,400000	15,550284	0,424831	0,971739	0,018312	9,991454	19,257767	-0,011353
28,500000	15,495349	0,424831	0,971892	0,018312	9,991454	19,221144	-0,011353
28,600000	15,440413	0,424831	0,972044	0,018312	9,991454	19,233353	-0,011353
28,700000	15,385478	0,424831	0,972197	0,018312	9,991454	19,233353	-0,011353
28,800000	15,336648	0,424831	0,972197	0,018312	9,991454	19,233353	-0,011353
28,900000	15,281713	0,424831	0,972349	0,018312	9,991454	19,294392	-0,011353
29,000000	15,226777	0,424831	0,972502	0,018312	9,991454	19,318806	-0,011353
29,100000	15,171842	0,424709	0,972655	0,020753	9,991454	19,379845	-0,011353
29,200000	15,116906	0,424709	0,972960	0,018312	9,991454	19,428677	-0,011353
29,300000	15,061973	0,424709	0,972960	0,020753	9,991454	19,453091	-0,011353
29,400000	15,000934	0,424586	0,972960	0,018312	9,991454	19,489716	-0,011353
29,500000	14,946000	0,424586	0,973112	0,020753	9,991454	19,538546	-0,011353
29,600000	14,891065	0,424586	0,973112	0,018312	9,991454	19,550755	-0,011353
29,700000	14,836129	0,424464	0,973265	0,018312	9,991454	19,587378	-0,011353
29,800000	14,775090	0,424464	0,973418	0,020753	9,991454	19,587378	-0,011353
29,900000	14,720155	0,424342	0,973418	0,020753	9,991454	19,599585	-0,011353
30,000000	14,665219	0,424342	0,973418	0,018312	9,991454	19,611794	-0,011353
30,100000	14,610284	0,424342	0,973418	0,020753	9,991454	19,562962	-0,011353
30,200000	14,555350	0,424220	0,973570	0,018312	9,991454	19,562962	-0,011353
30,300000	14,500415	0,424220	0,973570	0,018312	9,991454	19,550755	-0,011353
30,400000	14,445479	0,424098	0,973723	0,018312	9,991454	19,550755	-0,011353
30,500000	14,390544	0,424098	0,973723	0,020753	9,991454	19,550755	-0,011353
30,600000	14,335610	0,424098	0,973723	0,018312	9,991454	19,538546	-0,011353
30,700000	14,286778	0,424098	0,973723	0,018312	9,991454	19,562962	-0,011353
30,800000	14,231843	0,423976	0,973723	0,018312	9,991454	19,599585	-0,011353
