Kurbelwinkel	Volumen	Pm_Zyl-korrigiert	Pm_Saug	Pm_Saug_alt	P_Abg	Pm_Zyl	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[bar]	
-250.000000	0.000370	0.886750	0.951834	0.942459	1.036313	-0.069741	
-249.900000	0.000371	0.887425	0.951936	0.942333	1.036492	-0.069066	
-249.800000	0.000371	0.887393	0.951687	0.942234	1.036516	-0.069098	
-249.700000	0.000371	0.887393	0.951874	0.942222	1.036724	-0.069098	
-249.600000	0.000372	0.887296	0.951874	0.942119	1.036926	-0.069195	
-249.500000	0.000372	0.887618	0.951949	0.942004	1.036977	-0.068873	
-249.400000	0.000372	0.887040	0.951638	0.942109	1.037032	-0.069452	
-249.300000	0.000373	0.887425	0.951891	0.942080	1.037122	-0.069066	
-249.200000	0.000373	0.887329	0.951657	0.941875	1.037209	-0.069162	
-249.100000	0.000373	0.886044	0.951914	0.941670	1.037232	-0.070447	
-249.000000	0.000374	0.887232	0.951564	0.941736	1.037480	-0.069259	
-248.900000	0.000374	0.888228	0.951940	0.941829	1.037507	-0.068263	
-248.800000	0.000374	0.887650	0.951986	0.941721	1.037622	-0.068841	
-248.700000	0.000375	0.889063	0.952062	0.941634	1.037811	-0.067428	
-248.600000	0.000375	0.887907	0.952095	0.941641	1.037772	-0.068584	
-248.500000	0.000375	0.887778	0.952237	0.941629	1.037926	-0.068713	
-248.400000	0.000376	0.886333	0.952335	0.941537	1.038167	-0.070158	
-248.300000	0.000376	0.888100	0.952465	0.941498	1.038165	-0.068391	
-248.200000	0.000376	0.889352	0.952609	0.941496	1.038325	-0.067139	
-248.100000	0.000377	0.889513	0.952823	0.941432	1.038174	-0.066978	
-248.000000	0.000377	0.891440	0.952794	0.941480	1.038532	-0.065051	
-247.900000	0.000377	0.890156	0.952751	0.941438	1.038589	-0.066336	
-247.800000	0.000378	0.889031	0.952624	0.941432	1.038772	-0.067460	
-247.700000	0.000378	0.889706	0.952752	0.941409	1.038832	-0.066785	
-247.600000	0.000378	0.889706	0.952619	0.941409	1.039037	-0.066785	
-247.500000	0.000379	0.889674	0.952609	0.941292	1.039208	-0.066817	
-247.400000	0.000379	0.891344	0.952715	0.941231	1.039337	-0.065147	
-247.300000	0.000379	0.891087	0.952431	0.941250	1.039411	-0.065404	
-247.200000	0.000380	0.890798	0.952627	0.941233	1.039445	-0.065693	
-247.100000	0.000380	0.891826	0.952609	0.941151	1.039658	-0.064665	
-247.000000	0.000380	0.892597	0.952802	0.941166	1.039914	-0.063894	
-246.900000	0.000380	0.891280	0.952656	0.941082	1.039925	-0.065211	
-246.800000	0.000381	0.890252	0.952359	0.941002	1.040112	-0.066239	
-246.700000	0.000381	0.890862	0.952711	0.940981	1.040309	-0.065629	
-246.600000	0.000381	0.891151	0.952748	0.941031	1.040390	-0.065340	
-246.500000	0.000382	0.892051	0.952923	0.941050	1.040408	-0.064440	
-246.400000	0.000382	0.893336	0.952857	0.940944	1.040596	-0.063155	
-246.300000	0.000382	0.890573	0.952915	0.940867	1.040666	-0.065918	
-246.200000	0.000383	0.891858	0.953191	0.940852	1.040847	-0.064633	
-246.100000	0.000383	0.891055	0.953112	0.940791	1.040910	-0.065436	
-246.000000	0.000383	0.889802	0.953165	0.940714	1.041061	-0.066689	
-245.900000	0.000384	0.891601	0.953141	0.940705	1.041178	-0.064890	
-245.800000	0.000384	0.892629	0.953168	0.940699	1.041326	-0.063862	
-245.700000	0.000384	0.893529	0.953162	0.940646	1.041606	-0.062963	
-245.600000	0.000385	0.895135	0.953022	0.940617	1.041614	-0.061356	
-245.500000	0.000385	0.894621	0.953225	0.940588	1.041747	-0.061870	
-245.400000	0.000385	0.893529	0.953223	0.940545	1.041857	-0.062963	
-245.300000	0.000386	0.894460	0.953085	0.940580	1.041848	-0.062031	
-245.200000	0.000386	0.895006	0.952982	0.940565	1.042085	-0.061485	
-245.100000	0.000386	0.891697	0.952992	0.940549	1.042188	-0.064794	
-245.000000	0.000386	0.892276	0.953000	0.940507	1.042369	-0.064215	
-244.900000	0.000387	0.892661	0.953175	0.940482	1.042394	-0.063830	
-244.800000	0.000387	0.892597	0.952972	0.940320	1.042651	-0.063894	
-244.700000	0.000387	0.893368	0.952988	0.940305	1.042612	-0.063123	
-244.600000	0.000388	0.895424	0.953111	0.940455	1.042717	-0.061067	
-244.500000	0.000388	0.895649	0.953114	0.940416	1.042838	-0.060842	
-244.400000	0.000388	0.892693	0.953236	0.940284	1.042948	-0.063798	
-244.300000	0.000389	0.894139	0.952913	0.940212	1.043082	-0.062352	
-244.200000	0.000389	0.892019	0.953210	0.940290	1.043036	-0.064472	
-244.100000	0.000389	0.893272	0.953094	0.940326	1.043100	-0.063220	
-244.000000	0.000390	0.894267	0.953237	0.940297	1.043219	-0.062224	
-243.900000	0.000390	0.894813	0.953114	0.940081	1.043329	-0.061678	
-243.800000	0.000390	0.893914	0.953167	0.940001	1.043402	-0.062577	
-243.700000	0.000390	0.894075	0.953242	0.940046	1.043620	-0.062416	
-243.600000	0.000391	0.893304	0.953241	0.939988	1.043813	-0.063187	
-243.500000	0.000391	0.894139	0.953242	0.939821	1.043780	-0.062352	
-243.400000	0.000391	0.896066	0.953245	0.939812	1.043949	-0.060425	
-243.300000	0.000392	0.894589	0.953306	0.939842	1.044013	-0.061902	
-243.200000	0.000392	0.896163	0.953369	0.939734	1.044191	-0.060328	
-243.100000	0.000392	0.895874	0.953366	0.939557	1.044211	-0.060618	
-243.000000	0.000393	0.894942	0.953040	0.939481	1.044405	-0.061549	
-242.900000	0.000393	0.896098	0.953167	0.939503	1.044362	-0.060393	
-242.800000	0.000393	0.896484	0.953029	0.939559	1.044479	-0.060007	
-242.700000	0.000393	0.896837	0.953319	0.939499	1.044672	-0.059654	
-242.600000	0.000394	0.896195	0.953154	0.939467	1.044728	-0.060296	
-242.500000	0.000394	0.896934	0.953239	0.939392	1.044876	-0.059557	
-242.400000	0.000394	0.895874	0.953260	0.939346	1.044867	-0.060618	
-242.300000	0.000395	0.897480	0.953530	0.939354	1.044955	-0.059011	
-242.200000	0.000395	0.897512	0.953433	0.939374	1.045048	-0.058979	
-242.100000	0.000395	0.896131	0.953474	0.939259	1.045043	-0.060361	
-242.000000	0.000396	0.897448	0.953483	0.939221	1.045129	-0.059043	
-241.900000	0.000396	0.897319	0.953743	0.939192	1.045188	-0.059172	
-241.800000	0.000396	0.896998	0.953671	0.939134	1.045275	-0.059493	
-241.700000	0.000396	0.897769	0.953784	0.939176	1.045392	-0.058722	
-241.600000	0.000397	0.898315	0.953694	0.939278	1.045478	-0.058176	
-241.500000	0.000397	0.898315	0.953467	0.939312	1.045489	-0.058176	
-241.400000	0.000397	0.897576	0.953898	0.939305	1.045534	-0.058915	
-241.300000	0.000398	0.898508	0.953555	0.939217	1.045705	-0.057983	
-241.200000	0.000398	0.898604	0.953904	0.939221	1.045672	-0.057887	
-241.100000	0.000398	0.898829	0.953750	0.939206	1.045803	-0.057662	
-241.000000	0.000399	0.900467	0.954074	0.939298	1.045748	-0.056024	
-240.900000	0.000399	0.900788	0.953943	0.939312	1.045634	-0.055703	
-240.800000	0.000399	0.899214	0.954073	0.939405	1.045798	-0.057277	
-240.700000	0.000399	0.898990	0.953951	0.939320	1.045891	-0.057502	
-240.600000	0.000400	0.898957	0.954026	0.939201	1.045954	-0.057534	
-240.500000	0.000400	0.899696	0.953891	0.939276	1.046038	-0.056795	
-240.400000	0.000400	0.901624	0.954012	0.939372	1.046049	-0.054867	
-240.300000	0.000401	0.900853	0.953878	0.939289	1.046079	-0.055638	
-240.200000	0.000401	0.900018	0.954032	0.939226	1.046013	-0.056474	
-240.100000	0.000401	0.901110	0.953700	0.939240	1.046100	-0.055381	
-240.000000	0.000401	0.900307	0.954066	0.939306	1.046110	-0.056184	
-239.900000	0.000402	0.901463	0.953763	0.939318	1.046070	-0.055028	
-239.800000	0.000402	0.901688	0.954259	0.939239	1.046188	-0.054803	
-239.700000	0.000402	0.899921	0.953923	0.939176	1.046136	-0.056570	
-239.600000	0.000403	0.901142	0.954262	0.939178	1.046026	-0.055349	
-239.500000	0.000403	0.900403	0.954063	0.939201	1.046112	-0.056088	
-239.400000	0.000403	0.899921	0.954381	0.939195	1.046105	-0.056570	
-239.300000	0.000403	0.900307	0.954476	0.939255	1.046188	-0.056184	
-239.200000	0.000404	0.901367	0.954508	0.939251	1.046102	-0.055124	
-239.100000	0.000404	0.901784	0.954677	0.939163	1.046056	-0.054707	
-239.000000	0.000404	0.902716	0.954882	0.939132	1.046107	-0.053775	
-238.900000	0.000405	0.901174	0.954890	0.939145	1.046096	-0.055317	
-238.800000	0.000405	0.900821	0.955146	0.939054	1.046059	-0.055670	
-238.700000	0.000405	0.901110	0.954842	0.939019	1.045913	-0.055381	
-238.600000	0.000405	0.902073	0.955218	0.938995	1.045895	-0.054418	
-238.500000	0.000406	0.901849	0.954995	0.938949	1.045770	-0.054643	
-238.400000	0.000406	0.902363	0.955295	0.939009	1.045866	-0.054129	
-238.300000	0.000406	0.901399	0.955113	0.939034	1.045936	-0.055092	
-238.200000	0.000407	0.901913	0.955102	0.938976	1.045889	-0.054578	
-238.100000	0.000407	0.901945	0.955221	0.938923	1.045897	-0.054546	
-238.000000	0.000407	0.902170	0.955247	0.938980	1.045861	-0.054321	
-237.900000	0.000407	0.902170	0.955346	0.938929	1.045870	-0.054321	
-237.800000	0.000408	0.900788	0.955590	0.938844	1.045854	-0.055703	
-237.700000	0.000408	0.901559	0.955541	0.938807	1.045846	-0.054932	
-237.600000	0.000408	0.901013	0.955939	0.938737	1.045928	-0.055478	
-237.500000	0.000409	0.901881	0.955724	0.938673	1.045757	-0.054610	
-237.400000	0.000409	0.902330	0.956008	0.938626	1.045828	-0.054161	
-237.300000	0.000409	0.902234	0.955672	0.938567	1.045859	-0.054257	
-237.200000	0.000409	0.903680	0.956275	0.938628	1.045898	-0.052811	
-237.100000	0.000410	0.903101	0.955872	0.938689	1.045919	-0.053390	
-237.000000	0.000410	0.903551	0.955989	0.938674	1.045821	-0.052940	
-236.900000	0.000410	0.903776	0.955976	0.938686	1.045889	-0.052715	
-236.800000	0.000410	0.904065	0.956162	0.938737	1.045959	-0.052426	
-236.700000	0.000411	0.903101	0.956018	0.938705	1.045780	-0.053390	
-236.600000	0.000411	0.903134	0.956185	0.938700	1.045841	-0.053358	
-236.500000	0.000411	0.902877	0.956207	0.938662	1.045891	-0.053615	
-236.400000	0.000412	0.903712	0.956265	0.938622	1.045789	-0.052779	
-236.300000	0.000412	0.903904	0.956479	0.938604	1.045683	-0.052587	
-236.200000	0.000412	0.904515	0.956583	0.938558	1.045665	-0.051976	
-236.100000	0.000412	0.903776	0.956639	0.938513	1.045713	-0.052715	
-236.000000	0.000413	0.903872	0.956834	0.938551	1.045617	-0.052619	
-235.900000	0.000413	0.904997	0.957124	0.938651	1.045574	-0.051494	
-235.800000	0.000413	0.903358	0.957052	0.938513	1.045521	-0.053133	
-235.700000	0.000413	0.904772	0.957245	0.938497	1.045355	-0.051719	
-235.600000	0.000414	0.904033	0.957229	0.938699	1.045305	-0.052458	
-235.500000	0.000414	0.904226	0.957357	0.938801	1.045245	-0.052265	
-235.400000	0.000414	0.904097	0.957309	0.938816	1.045244	-0.052394	
-235.300000	0.000415	0.905382	0.957450	0.938766	1.045260	-0.051109	
-235.200000	0.000415	0.902716	0.957192	0.938804	1.045050	-0.053775	
-235.100000	0.000415	0.904547	0.957593	0.938815	1.045037	-0.051944	
-235.000000	0.000415	0.906539	0.957333	0.938755	1.045072	-0.049952	
-234.900000	0.000416	0.904547	0.957500	0.938695	1.044957	-0.051944	
-234.800000	0.000416	0.905671	0.957598	0.938774	1.045117	-0.050820	
-234.700000	0.000416	0.905768	0.957703	0.938787	1.044773	-0.050723	
-234.600000	0.000416	0.904740	0.957913	0.938715	1.044860	-0.051751	
-234.500000	0.000417	0.905864	0.958038	0.938761	1.044775	-0.050627	
-234.400000	0.000417	0.905703	0.958067	0.938928	1.044642	-0.050788	
-234.300000	0.000417	0.905607	0.958377	0.939007	1.044668	-0.050884	
-234.200000	0.000417	0.907470	0.958493	0.938974	1.044570	-0.049021	
-234.100000	0.000418	0.905286	0.958674	0.938999	1.044382	-0.051205	
-234.000000	0.000418	0.906539	0.958894	0.939055	1.044318	-0.049952	
-233.900000	0.000418	0.906089	0.958941	0.939107	1.044308	-0.050402	
-233.800000	0.000418	0.907149	0.959060	0.939122	1.044143	-0.049342	
-233.700000	0.000419	0.907984	0.959198	0.939234	1.043985	-0.048507	
-233.600000	0.000419	0.908498	0.959449	0.939331	1.043944	-0.047993	
-233.500000	0.000419	0.906603	0.959045	0.939311	1.043866	-0.049888	
-233.400000	0.000420	0.908691	0.959320	0.939264	1.043699	-0.047800	
-233.300000	0.000420	0.906699	0.959212	0.939365	1.043634	-0.049792	
-233.200000	0.000420	0.908530	0.959320	0.939491	1.043481	-0.047961	
-233.100000	0.000420	0.908305	0.959484	0.939449	1.043464	-0.048186	
-233.000000	0.000421	0.907727	0.959441	0.939453	1.043162	-0.048764	
-232.900000	0.000421	0.906089	0.959404	0.939539	1.043117	-0.050402	
-232.800000	0.000421	0.908273	0.959495	0.939543	1.042968	-0.048218	
-232.700000	0.000421	0.907310	0.959648	0.939564	1.042815	-0.049181	
-232.600000	0.000422	0.908755	0.959657	0.939654	1.042642	-0.047736	
-232.500000	0.000422	0.909173	0.959832	0.939667	1.042548	-0.047318	
-232.400000	0.000422	0.909076	0.960083	0.939605	1.042427	-0.047415	
-232.300000	0.000422	0.908595	0.960046	0.939572	1.042232	-0.047897	
-232.200000	0.000423	0.909944	0.960040	0.939516	1.041949	-0.046547	
-232.100000	0.000423	0.909333	0.960155	0.939549	1.041909	-0.047158	
-232.000000	0.000423	0.909815	0.960356	0.939605	1.041762	-0.046676	
-231.900000	0.000423	0.910169	0.960422	0.939616	1.041603	-0.046322	
-231.800000	0.000424	0.909044	0.960112	0.939677	1.041449	-0.047447	
-231.700000	0.000424	0.908819	0.960273	0.939718	1.041266	-0.047672	
-231.600000	0.000424	0.908338	0.960342	0.939769	1.041033	-0.048154	
-231.500000	0.000424	0.907824	0.960314	0.939860	1.040940	-0.048668	
-231.400000	0.000425	0.910490	0.960342	0.939868	1.040829	-0.046001	
-231.300000	0.000425	0.910104	0.960170	0.939911	1.040759	-0.046387	
-231.200000	0.000425	0.910554	0.960669	0.939970	1.040460	-0.045937	
-231.100000	0.000425	0.911711	0.960348	0.939861	1.040329	-0.044781	
-231.000000	0.000426	0.909719	0.960584	0.939837	1.040159	-0.046772	
-230.900000	0.000426	0.909590	0.960640	0.939909	1.039959	-0.046901	
-230.800000	0.000426	0.911132	0.960676	0.939918	1.039762	-0.045359	
-230.700000	0.000426	0.909815	0.960644	0.939904	1.039624	-0.046676	
-230.600000	0.000427	0.911036	0.960793	0.939984	1.039465	-0.045455	
-230.500000	0.000427	0.911871	0.960997	0.940026	1.039284	-0.044620	
-230.400000	0.000427	0.910586	0.960626	0.940049	1.039093	-0.045905	
-230.300000	0.000427	0.912546	0.961113	0.940091	1.038910	-0.043945	
-230.200000	0.000428	0.912674	0.960814	0.940257	1.038714	-0.043817	
-230.100000	0.000428	0.911935	0.960851	0.940309	1.038512	-0.044556	
-230.000000	0.000428	0.913252	0.961040	0.940317	1.038338	-0.043239	
-229.900000	0.000428	0.911775	0.960994	0.940378	1.038073	-0.044716	
-229.800000	0.000429	0.910393	0.960982	0.940420	1.037887	-0.046098	
-229.700000	0.000429	0.911036	0.960991	0.940347	1.037590	-0.045455	
-229.600000	0.000429	0.912867	0.961106	0.940401	1.037485	-0.043624	
-229.500000	0.000429	0.912000	0.961320	0.940444	1.037424	-0.044491	
-229.400000	0.000430	0.912642	0.961370	0.940434	1.037115	-0.043849	
-229.300000	0.000430	0.911614	0.961390	0.940441	1.036743	-0.044877	
-229.200000	0.000430	0.912867	0.961415	0.940514	1.036671	-0.043624	
-229.100000	0.000430	0.912674	0.961524	0.940573	1.036428	-0.043817	
-229.000000	0.000431	0.913670	0.961636	0.940647	1.036242	-0.042821	
-228.900000	0.000431	0.912514	0.961628	0.940716	1.036132	-0.043977	
-228.800000	0.000431	0.913124	0.961514	0.940809	1.035858	-0.043367	
-228.700000	0.000431	0.912000	0.961717	0.940684	1.035677	-0.044491	
-228.600000	0.000431	0.912706	0.961847	0.940560	1.035316	-0.043785	
-228.500000	0.000432	0.912899	0.961909	0.940688	1.035052	-0.043592	
-228.400000	0.000432	0.915855	0.961885	0.940903	1.035012	-0.040637	
-228.300000	0.000432	0.913991	0.961813	0.940831	1.034850	-0.042500	
-228.200000	0.000432	0.913927	0.961940	0.940777	1.034662	-0.042564	
-228.100000	0.000433	0.913959	0.961962	0.940880	1.034503	-0.042532	
-228.000000	0.000433	0.913991	0.962014	0.940975	1.034302	-0.042500	
-227.900000	0.000433	0.913766	0.961941	0.940992	1.034072	-0.042725	
-227.800000	0.000433	0.916690	0.962059	0.941095	1.033947	-0.039801	
-227.700000	0.000434	0.916497	0.962253	0.941221	1.033638	-0.039994	
-227.600000	0.000434	0.916850	0.962052	0.941224	1.033504	-0.039641	
-227.500000	0.000434	0.915598	0.962112	0.941162	1.033132	-0.040894	
-227.400000	0.000434	0.915790	0.962166	0.941169	1.032963	-0.040701	
-227.300000	0.000434	0.916015	0.962415	0.941217	1.032690	-0.040476	
-227.200000	0.000435	0.917236	0.962250	0.941278	1.032547	-0.039255	
-227.100000	0.000435	0.916882	0.962375	0.941147	1.032284	-0.039609	
-227.000000	0.000435	0.916304	0.962664	0.941217	1.032015	-0.040187	
-226.900000	0.000435	0.915983	0.962695	0.941305	1.031698	-0.040508	
-226.800000	0.000436	0.915951	0.962810	0.941285	1.031486	-0.040540	
-226.700000	0.000436	0.916465	0.962825	0.941311	1.031199	-0.040026	
-226.600000	0.000436	0.917878	0.962993	0.941395	1.031038	-0.038613	
-226.500000	0.000436	0.916882	0.963024	0.941404	1.030813	-0.039609	
-226.400000	0.000437	0.915598	0.963064	0.941458	1.030494	-0.040894	
-226.300000	0.000437	0.915951	0.963072	0.941513	1.030213	-0.040540	
-226.200000	0.000437	0.914987	0.963258	0.941622	1.029931	-0.041504	
-226.100000	0.000437	0.916176	0.963231	0.941683	1.029720	-0.040315	
-226.000000	0.000437	0.916754	0.963583	0.941753	1.029452	-0.039737	
-225.900000	0.000438	0.916465	0.963398	0.941780	1.029296	-0.040026	
-225.800000	0.000438	0.917396	0.963715	0.941827	1.028952	-0.039095	
-225.700000	0.000438	0.917300	0.963628	0.941931	1.028774	-0.039191	
-225.600000	0.000438	0.916369	0.963655	0.941823	1.028623	-0.040123	
-225.500000	0.000439	0.917043	0.963660	0.941853	1.028440	-0.039448	
-225.400000	0.000439	0.917750	0.963708	0.942056	1.028234	-0.038741	
-225.300000	0.000439	0.917814	0.963923	0.942131	1.027869	-0.038677	
-225.200000	0.000439	0.917461	0.964020	0.942153	1.027820	-0.039030	
-225.100000	0.000439	0.918296	0.963962	0.942139	1.027492	-0.038195	
-225.000000	0.000440	0.917429	0.963983	0.942182	1.027190	-0.039063	
-224.900000	0.000440	0.918457	0.964294	0.942164	1.026958	-0.038035	
-224.800000	0.000440	0.918746	0.964407	0.942333	1.026757	-0.037745	
-224.700000	0.000440	0.918392	0.964373	0.942505	1.026554	-0.038099	
-224.600000	0.000441	0.919677	0.964498	0.942612	1.026279	-0.036814	
-224.500000	0.000441	0.918489	0.964590	0.942609	1.026000	-0.038002	
-224.400000	0.000441	0.917878	0.964649	0.942587	1.025828	-0.038613	
-224.300000	0.000441	0.918039	0.964879	0.942639	1.025600	-0.038452	
-224.200000	0.000441	0.919163	0.964743	0.942723	1.025378	-0.037328	
-224.100000	0.000442	0.920512	0.965186	0.942678	1.025161	-0.035979	
-224.000000	0.000442	0.919806	0.964914	0.942770	1.024739	-0.036685	
-223.900000	0.000442	0.918938	0.965218	0.942883	1.024546	-0.037553	
-223.800000	0.000442	0.917846	0.965141	0.942939	1.024346	-0.038645	
-223.700000	0.000443	0.918392	0.965591	0.942919	1.024049	-0.038099	
-223.600000	0.000443	0.919260	0.965485	0.942971	1.023867	-0.037231	
-223.500000	0.000443	0.918938	0.965750	0.942995	1.023677	-0.037553	
-223.400000	0.000443	0.920416	0.965849	0.943063	1.023290	-0.036075	
-223.300000	0.000443	0.920255	0.966010	0.943076	1.023203	-0.036236	
-223.200000	0.000444	0.921797	0.965836	0.943048	1.023084	-0.034694	
-223.100000	0.000444	0.920994	0.966339	0.943084	1.022716	-0.035497	
-223.000000	0.000444	0.921701	0.966251	0.943169	1.022584	-0.034790	
-222.900000	0.000444	0.921701	0.966175	0.943206	1.022282	-0.034790	
-222.800000	0.000444	0.921797	0.966607	0.943259	1.022054	-0.034694	
-222.700000	0.000445	0.920448	0.966294	0.943355	1.021940	-0.036043	
-222.600000	0.000445	0.921412	0.966778	0.943422	1.021612	-0.035079	
-222.500000	0.000445	0.920673	0.966399	0.943455	1.021427	-0.035818	
-222.400000	0.000445	0.923436	0.966869	0.943546	1.021303	-0.033055	
-222.300000	0.000445	0.922890	0.966768	0.943528	1.021046	-0.033601	
-222.200000	0.000446	0.923725	0.966893	0.943501	1.020865	-0.032766	
-222.100000	0.000446	0.924207	0.966736	0.943485	1.020565	-0.032284	
-222.000000	0.000446	0.923275	0.966956	0.943574	1.020328	-0.033216	
-221.900000	0.000446	0.923918	0.967409	0.943666	1.020207	-0.032573	
-221.800000	0.000446	0.924399	0.967470	0.943715	1.020012	-0.032092	
-221.700000	0.000447	0.923147	0.967616	0.943724	1.019881	-0.033344	
-221.600000	0.000447	0.923693	0.967831	0.943878	1.019473	-0.032798	
-221.500000	0.000447	0.923918	0.967884	0.943889	1.019302	-0.032573	
-221.400000	0.000447	0.923628	0.968299	0.943873	1.018997	-0.032863	
-221.300000	0.000447	0.924014	0.968392	0.943893	1.018796	-0.032477	
