CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	Sum_V [m3]	T_m [K]	p_exp [bar]	p_0 [bar]	dQbU [J/s]	dQbU [J/KW]	dQbHf [J/KW]	QbU [J]	Qb/QbMax [J/CA]	dQw [J/KW]	Qw [J]	Qw/QbMax [-]	Sum_m [kg]	mGesK [kg]	dQbU_0 [J/CA]	dQbU_1 [J/CA]	dQbU_2 [J/CA]	dQbU_3 [J/CA]	dQbU_4 [J/CA]	dQbU_5 [J/CA]	dQbU_6 [J/CA]	dQbU_7 [J/CA]	dQbU_8 [J/CA]	dQbU_9 [J/CA]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_Zone_3 [K]	T_Zone_4 [K]	T_Zone_5 [K]	T_Zone_6 [K]	T_Zone_7 [K]	T_Zone_8 [K]	T_Zone_9 [K]	V_0 [K]	V_1 [K]	V_2 [K]	V_3 [K]	V_4 [K]	V_5 [K]	V_6 [K]	V_7 [K]	V_8 [K]	V_9 [K]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lambda_5	Lambda_6	Lambda_7	Lambda_8	Lambda_9	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	m_4 [kg]	m_5 [kg]	m_6 [kg]	m_7 [kg]	m_8 [kg]	m_9 [kg]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]	Hu_5 [J/kg]	Hu_6 [J/kg]	Hu_7 [J/kg]	Hu_8 [J/kg]	Hu_9 [J/kg]	DOH [-]	Lam_1.7	Lam_2.1	Lam_2.5	Lam_2.9000000000000004	Lam_3.3000000000000003	Lam_3.7	Lam_4.1000000000000005	Lam_4.500000000000001	Lam_4.9	Lam_5.3
-9.98	 8.77654906090925E-5	 3.513393985846342E-5	 3.513393985846342E-5	 870.369285198647	 38.036622728800005	 39.54265247800155	 33339.434905548405	 2.9260518611153596	 2.8466484306733517	 3.518003167821069	 0.008214343375675079	 0.0	 0.0	 0.0	 5.591040378059528E-4	 5.591040378059528E-4	 0.2779831285479073	 0.4919448610517741	 0.5073538237218678	 0.5097594322950627	 0.364352050834551	 0.2315332847746099	 0.19438505505203096	 0.14595778065984888	 0.11387344846784941	 0.08890899570985766	 931.8985201438097	 918.3591231721009	 901.2324238453107	 894.1297539929237	 882.219723849134	 878.4350762131328	 873.272444540322	 867.7146660436625	 862.0989219778512	 830.2355402245657	 9.81562209426032E-7	 2.120677125849891E-6	 2.628715852762155E-6	 3.5745369884380234E-6	 3.2048666552268357E-6	 2.8958018516267967E-6	 3.366588116002835E-6	 3.624043368848481E-6	 4.1822469045651305E-6	 8.554900785717235E-6	 1.944946662320936	 2.2725533422171886	 2.6315537823739623	 2.9821156621135207	 3.3299662605226494	 3.615244134878011	 3.9483371998190253	 4.353734685717411	 4.7218811173865465	 5.140334107648461	 1.4572312496826707E-5	 3.19490966989422E-5	 4.036391510082115E-5	 5.5327172167185796E-5	 5.028373560657069E-5	 4.56248922435305E-5	 5.335653461731955E-5	 5.780847362250882E-5	 6.714965329282318E-5	 1.426682519594242E-4	 1345910.0258021369	 1166668.9076486344	 1022171.9272344309	 917828.5759266993	 835263.2320487255	 766280.3507955302	 707391.0041152483	 654496.8434028613	 613024.5696830953	 574554.1682412098	 0.2787297172297786	 0.0	 4.65214091957689E-5	 4.036391510082115E-5	 5.5327172167185796E-5	 5.028373560657069E-5	 4.56248922435305E-5	 5.335653461731955E-5	 5.780847362250882E-5	 6.714965329282318E-5	 1.426682519594242E-4	 
-9.88	 9.654203967000175E-5	 3.5040087607596236E-5	 3.5040087607596216E-5	 871.6999796615592	 38.16900771280001	 39.71021131238116	 32063.42852343704	 2.8140625349690223	 2.7396647198053397	 3.799409421317971	 0.008871411457770503	 0.0	 0.0	 0.0	 5.591040378059528E-4	 5.591040378059528E-4	 0.25804647411629134	 0.46087596068383974	 0.4838690097630405	 0.49065961543519165	 0.3551329792416702	 0.22652958486114375	 0.19096404619034502	 0.1441158207492066	 0.11309976305597047	 0.09076928087232261	 934.2596260199106	 920.465376642168	 903.1413764022715	 895.7837994103	 883.7199840362764	 879.7610626496555	 874.4809652884966	 868.8296068314143	 863.1428033118843	 831.1655566625305	 9.799905581137256E-7	 2.1167404555509597E-6	 2.6233592091772856E-6	 3.5662413106194415E-6	 3.1969368428067805E-6	 2.8880475211697264E-6	 3.3571258799720944E-6	 3.6134781764864763E-6	 4.16972289881175E-6	 8.52844475488798E-6	 1.9449466623209342	 2.2725533422171926	 2.631553782373963	 2.9821156621135287	 3.3299662605226463	 3.615244134878009	 3.9483371998190404	 4.353734685717307	 4.721881117386568	 5.140334107648445	 1.4572312496826708E-5	 3.1949096698942224E-5	 4.0363915100821155E-5	 5.5327172167185755E-5	 5.02837356065707E-5	 4.56248922435305E-5	 5.335653461731956E-5	 5.7808473622508847E-5	 6.714965329282314E-5	 1.4266825195942423E-4	 1343976.8185661125	 1165111.2074891115	 1020893.3382684737	 916886.7019966062	 834519.939294984	 765759.5612713293	 707018.057090536	 654239.5621115284	 612852.5808250668	 574491.0090412542	 0.27872971722977646	 0.0	 4.6521409195768934E-5	 4.0363915100821155E-5	 5.5327172167185755E-5	 5.02837356065707E-5	 4.56248922435305E-5	 5.335653461731956E-5	 5.7808473622508847E-5	 6.714965329282314E-5	 1.4266825195942423E-4	 
-9.780000000000001	 1.05318588730911E-4	 3.494716515297982E-5	 3.494716515297967E-5	 873.0049065490226	 38.301268012	 39.87637740847866	 30897.03498235642	 2.711693433592805	 2.6415725228297147	 4.0705787646772515	 0.009504576919269815	 0.0	 0.0	 0.0	 5.591040378059529E-4	 5.591040378059528E-4	 0.24231044373333344	 0.43401488983379366	 0.46160980821033704	 0.4721956373971992	 0.34576230788553985	 0.22142234604373812	 0.18741788561023046	 0.1421381459714155	 0.11219974655002574	 0.09262222235719265	 936.5230386199177	 922.4926744740679	 904.9948592159825	 897.400068805962	 885.1947307374693	 881.0675384974651	 875.673687178038	 869.9313999303326	 864.1752395314846	 832.0865362221198	 9.783585607494184E-7	 2.1127181403643396E-6	 2.617965052033622E-6	 3.5579772389156726E-6	 3.1890836506345156E-6	 2.880389578175794E-6	 3.347795079289034E-6	 3.603069700409113E-6	 4.1573919360601425E-6	 8.502416216348014E-6	 1.9449466623209322	 2.272553342217196	 2.631553782373965	 2.9821156621135376	 3.329966260522636	 3.6152441348780053	 3.9483371998189924	 4.353734685717314	 4.721881117386527	 5.140334107648445	 1.4572312496826703E-5	 3.194909669894222E-5	 4.0363915100821155E-5	 5.532717216718577E-5	 5.02837356065707E-5	 4.5624892243530553E-5	 5.335653461731958E-5	 5.780847362250885E-5	 6.714965329282314E-5	 1.4266825195942425E-4	 1342154.8657994226	 1163639.595063319	 1019670.4327232346	 915978.2505728545	 833794.7996022279	 765249.5652350221	 706651.3852103866	 653985.3702486585	 612681.6836359892	 574426.5051299969	 0.27872971722977546	 0.0	 4.652140919576892E-5	 4.0363915100821155E-5	 5.532717216718577E-5	 5.02837356065707E-5	 4.5624892243530553E-5	 5.335653461731958E-5	 5.780847362250885E-5	 6.714965329282314E-5	 1.4266825195942425E-4	 
-9.68	 1.1409513779182026E-4	 3.485517295865871E-5	 3.485517295865878E-5	 874.2859000068155	 38.433029572	 40.04121786088412	 29836.551146507238	 2.618619549456489	 2.552164384231064	 4.3324407196229	 0.01011601014213453	 0.0	 0.0	 0.0	 5.59104037805953E-4	 5.591040378059528E-4	 0.23014451815299264	 0.4111028849308696	 0.4407640471476171	 0.45452060515401627	 0.3363461891068198	 0.2162648462094019	 0.18378248154665044	 0.1400475521923994	 0.11118533802726206	 0.09446108698845988	 938.7089640497524	 924.4514897555466	 906.7960983776891	 898.9801196764196	 886.644269453645	 882.3548211207195	 876.8508950898062	 871.0203164436485	 865.1965308984451	 832.9989135413829	 9.76687858509962E-7	 2.1086336397525263E-6	 2.6125401815218845E-6	 3.5497452937372638E-6	 3.181301987308866E-6	 2.8728227281165675E-6	 3.3385889223582974E-6	 3.592810188734914E-6	 4.145244887784719E-6	 8.476797270833784E-6	 1.9449466623209304	 2.272553342217192	 2.631553782373952	 2.982115662113538	 3.3299662605226503	 3.6152441348780244	 3.948337199819007	 4.3537346857172965	 4.721881117386516	 5.140334107648434	 1.4572312496826696E-5	 3.1949096698942204E-5	 4.0363915100821155E-5	 5.532717216718574E-5	 5.028373560657073E-5	 4.562489224353058E-5	 5.3356534617319634E-5	 5.7808473622508874E-5	 6.714965329282311E-5	 1.4266825195942425E-4	 1340419.0844775722	 1162241.5631686025	 1018499.8741971285	 915101.9243738259	 833088.0336092408	 764750.548891081	 706291.203734337	 653734.4911572469	 612512.0610721266	 574360.6629558512	 0.27872971722977474	 0.0	 4.65214091957689E-5	 4.0363915100821155E-5	 5.532717216718574E-5	 5.028373560657073E-5	 4.562489224353058E-5	 5.3356534617319634E-5	 5.7808473622508874E-5	 6.714965329282311E-5	 1.4266825195942425E-4	 
-9.58	 1.2287168685272951E-4	 3.476411148405013E-5	 3.476411148405006E-5	 875.5447018825844	 38.564791131999996	 40.204794959796175	 28876.826812354684	 2.534388872420106	 2.471083104236821	 4.585879606864911	 0.010707775966451366	 0.0	 0.0	 0.0	 5.591040378059531E-4	 5.591040378059528E-4	 0.22097674200606932	 0.39181499207749937	 0.42145722571717675	 0.4377548812622223	 0.3269775676969999	 0.21110367721750123	 0.180090419847474	 0.13786544785734378	 0.11006860465087698	 0.09627931408694224	 940.8344287857524	 926.3514624975792	 908.5485733008686	 900.5256743041198	 888.0690372855079	 883.6232864225561	 878.0128956568886	 872.0966277031163	 866.2069610579347	 833.9030880021605	 9.749961844153385E-7	 2.104507938781585E-6	 2.6070920648479816E-6	 3.541546921442932E-6	 3.1735876855105903E-6	 2.86534232982422E-6	 3.3295012812754436E-6	 3.582692542837467E-6	 4.133273313622086E-6	 8.451571221492415E-6	 1.94494666232093	 2.272553342217185	 2.631553782373955	 2.982115662113552	 3.3299662605226437	 3.615244134878007	 3.948337199819012	 4.353734685717288	 4.721881117386478	 5.140334107648443	 1.4572312496826696E-5	 3.1949096698942224E-5	 4.0363915100821176E-5	 5.532717216718583E-5	 5.0283735606570746E-5	 4.5624892243530553E-5	 5.335653461731958E-5	 5.780847362250886E-5	 6.71496532928231E-5	 1.4266825195942434E-4	 1338748.3710712886	 1160905.5747943658	 1017377.9472623448	 914256.174499671	 832399.6610949924	 764262.5887328434	 705937.6637717136	 653487.1105792294	 612343.8785441978	 574293.4934817896	 0.2787297172297743	 0.0	 4.652140919576892E-5	 4.0363915100821176E-5	 5.532717216718583E-5	 5.0283735606570746E-5	 4.5624892243530553E-5	 5.335653461731958E-5	 5.780847362250886E-5	 6.71496532928231E-5	 1.4266825195942434E-4	 
-9.48	 1.3164823591363875E-4	 3.4673981183938715E-5	 3.4673981183938695E-5	 876.7829498015822	 38.696274176	 40.36716590284731	 28012.0648040618	 2.4584926105021765	 2.397896600633082	 4.831728867915128	 0.011281820432185395	 0.0	 0.0	 0.0	 5.591040378059532E-4	 5.591040378059528E-4	 0.2143173843231061	 0.37579870681074823	 0.40376028838338135	 0.4219839612081345	 0.3177374082355833	 0.2059800847107951	 0.17637099440623416	 0.13561178567659482	 0.10886145929418944	 0.09807053745340966	 942.9137221229654	 928.2013169722411	 910.2558977892368	 902.0385636004418	 889.4695815065045	 884.8733578191101	 879.1600111029413	 873.1606022684217	 867.2067959883698	 834.7994229641798	 9.732980129767085E-7	 2.1003595353411905E-6	 2.6016285487810398E-6	 3.533384301552023E-6	 3.165937421802574E-6	 2.8579443588629304E-6	 3.320526667369672E-6	 3.572710304546178E-6	 4.121469457611178E-6	 8.426722575095198E-6	 1.9449466623209295	 2.27255334221719	 2.631553782373946	 2.982115662113558	 3.329966260522708	 3.615244134878006	 3.9483371998190067	 4.353734685717275	 4.721881117386497	 5.1403341076484494	 1.4572312496826698E-5	 3.1949096698942224E-5	 4.0363915100821216E-5	 5.532717216718584E-5	 5.0283735606570705E-5	 4.562489224353059E-5	 5.335653461731961E-5	 5.7808473622508894E-5	 6.714965329282311E-5	 1.4266825195942423E-4	 1337125.0570409256	 1159621.1796914798	 1016300.7069436151	 913439.2671758311	 831729.5245307523	 763785.6630712613	 705590.8579435829	 653243.3788053351	 612177.2839393185	 574225.0121418096	 0.27872971722977313	 0.0	 4.652140919576892E-5	 4.0363915100821216E-5	 5.532717216718584E-5	 5.0283735606570705E-5	 4.562489224353059E-5	 5.335653461731961E-5	 5.7808473622508894E-5	 6.714965329282311E-5	 1.4266825195942423E-4	 
-9.38	 1.40424784974548E-4	 3.458478250847581E-5	 3.458478250847575E-5	 878.0021741484697	 38.827637856	 40.528382829828224	 27236.308675207598	 2.3904079932602773	 2.332144410638629	 5.070769667241156	 0.011839967515286516	 0.0	 0.0	 0.0	 5.59104037805953E-4	 5.591040378059528E-4	 0.20975956354921443	 0.36270031358556665	 0.38769738899869566	 0.4072647368258231	 0.3086956405249275	 0.2009298290360917	 0.17265109691450675	 0.13330522402608125	 0.10757565609296194	 0.09982854370640837	 944.9588495433616	 930.0088520928649	 911.9217196221355	 903.5206823938166	 890.8465412805859	 886.1054966052349	 880.2925761751048	 874.2125048587255	 868.1962846443323	 835.6882466330362	 9.716051668490383E-7	 2.0962045468962952E-6	 2.5961576059372115E-6	 3.5252601745273E-6	 3.1583486278221795E-6	 2.8506253549469457E-6	 3.3116601938737923E-6	 3.5628576238860307E-6	 4.109826220346453E-6	 8.4022369933905E-6	 1.9449466623209313	 2.2725533422171953	 2.6315537823739463	 2.982115662113551	 3.3299662605226827	 3.6152441348779885	 3.9483371998188215	 4.353734685717256	 4.721881117386453	 5.140334107648382	 1.4572312496826703E-5	 3.194909669894222E-5	 4.036391510082121E-5	 5.5327172167185816E-5	 5.0283735606570665E-5	 4.5624892243530594E-5	 5.3356534617319566E-5	 5.780847362250887E-5	 6.714965329282312E-5	 1.4266825195942428E-4	 1335534.3422558345	 1158379.0364536915	 1015264.1071663133	 912649.3404197978	 831077.3113749147	 763319.6639909699	 705250.8249158829	 653003.4127049423	 612012.4077159615	 574155.2387896489	 0.27872971722976886	 0.0	 4.652140919576892E-5	 4.036391510082121E-5	 5.5327172167185816E-5	 5.0283735606570665E-5	 4.5624892243530594E-5	 5.3356534617319566E-5	 5.780847362250887E-5	 6.714965329282312E-5	 1.4266825195942428E-4	 
-9.280000000000001	 1.4920133403545726E-4	 3.4496515903175435E-5	 3.4496515903175394E-5	 879.2038024538247	 38.958976916000005	 40.6884931333781	 26543.849182834212	 2.329633946185204	 2.2733763818517363	 5.303733061859677	 0.012383924193570199	 0.0	 0.0	 0.0	 5.59104037805953E-4	 5.591040378059528E-4	 0.20697691191905235	 0.3521886320897494	 0.37325505947386267	 0.3936295038906579	 0.29991291000843745	 0.195984053764402	 0.16895457085833954	 0.13096259917826814	 0.10622234893858717	 0.1015473560638469	 946.97997812569	 931.7809969468406	 913.5496415092466	 904.9739525310288	 892.2006336033933	 887.3201952850587	 881.4109354306992	 875.2525958986241	 869.1756604481988	 836.5698543641386	 9.699273729771387E-7	 2.0920569256931467E-6	 2.590687121884654E-6	 3.517177677875714E-6	 3.1508194008572025E-6	 2.843382362929896E-6	 3.3028975198076033E-6	 3.5531292072387507E-6	 4.098337109015145E-6	 8.37810120489614E-6	 1.9449466623209297	 2.2725533422171935	 2.631553782373945	 2.9821156621135434	 3.3299662605226734	 3.615244134877983	 3.948337199818668	 4.353734685717206	 4.721881117386403	 5.140334107648399	 1.4572312496826703E-5	 3.1949096698942224E-5	 4.03639151008212E-5	 5.532717216718581E-5	 5.028373560657067E-5	 4.5624892243530635E-5	 5.3356534617319566E-5	 5.7808473622508874E-5	 6.714965329282316E-5	 1.4266825195942412E-4	 1333963.7393856274	 1157170.8543141272	 1014264.1057829697	 911884.4536596851	 830442.5733972763	 762864.4075606003	 704917.5548096783	 652767.2984280367	 611849.363550148	 574084.197594701	 0.2787297172297704	 0.0	 4.652140919576893E-5	 4.03639151008212E-5	 5.532717216718581E-5	 5.028373560657067E-5	 4.5624892243530635E-5	 5.3356534617319566E-5	 5.7808473622508874E-5	 6.714965329282316E-5	 1.4266825195942412E-4	 
-9.18	 1.579778830963665E-4	 3.440918180891217E-5	 3.440918180891214E-5	 880.3891646141731	 39.090217496	 40.847539774637845	 25929.268436665905	 2.27569496547884	 2.221158741442672	 5.53130255840756	 0.012915286417337503	 0.0	 0.0	 0.0	 5.59104037805953E-4	 5.591040378059528E-4	 0.20570868381744045	 0.34395962018498594	 0.36039063179250874	 0.3810897114538037	 0.2914395557102445	 0.19116959435011793	 0.1653025599762259	 0.1286001449362928	 0.10481330862681659	 0.10322115463040404	 948.9858005623379	 933.5238793999212	 915.1431602418869	 906.4002919019309	 893.5326375110594	 888.5179714415057	 882.5154410247435	 876.2811328349952	 870.145144306823	 837.4445108887244	 9.682727079722648E-7	 2.0879286848864715E-6	 2.585224731323361E-6	 3.5091402065860544E-6	 3.143348410968363E-6	 2.8362128776871623E-6	 3.294234798197904E-6	 3.5435202748906167E-6	 4.086996196819685E-6	 8.35430291958026E-6	 1.9449466623209302	 2.2725533422171913	 2.6315537823739414	 2.9821156621135296	 3.329966260522683	 3.615244134877973	 3.9483371998186536	 4.353734685717195	 4.721881117386439	 5.1403341076484015	 1.4572312496826701E-5	 3.194909669894223E-5	 4.036391510082118E-5	 5.532717216718582E-5	 5.028373560657067E-5	 4.56248922435306E-5	 5.335653461731962E-5	 5.7808473622508894E-5	 6.714965329282314E-5	 1.4266825195942415E-4	 1332402.615010953	 1155989.3123015808	 1013296.7467013979	 911142.6295959951	 829824.7483625133	 762419.6437606508	 704590.9941630771	 652535.0926711806	 611688.2475331503	 574011.9169346284	 0.2787297172297716	 0.0	 4.6521409195768934E-5	 4.036391510082118E-5	 5.532717216718582E-5	 5.028373560657067E-5	 4.56248922435306E-5	 5.335653461731962E-5	 5.7808473622508894E-5	 6.714965329282314E-5	 1.4266825195942415E-4	 
-9.08	 1.6675443215727575E-4	 3.4322780661918174E-5	 3.432278066191818E-5	 881.5594998336002	 39.221458076000005	 41.005561646499096	 25387.533343691495	 2.2281493192637787	 2.17508424250899	 5.754117490333938	 0.013435546994932305	 0.0	 0.0	 0.0	 5.591040378059529E-4	 5.591040378059528E-4	 0.2057501011714935	 0.3377460250235842	 0.349039280902641	 0.3696383775988465	 0.2833172599287259	 0.18650924231193855	 0.16171466070421303	 0.12623207427910899	 0.10335786450919926	 0.10484443283402811	 950.9838469363033	 935.2429208944665	 916.7056212735986	 907.8015876852204	 894.8433812251526	 889.6993622816909	 883.6064525270931	 877.298369521523	 871.104943892373	 838.3124528279825	 9.66647967794481E-7	 2.083830164506392E-6	 2.5797776925422885E-6	 3.501151285056929E-6	 3.135934818916297E-6	 2.8291147902969734E-6	 3.2856686305788916E-6	 3.534026508967478E-6	 4.0757980621839755E-6	 8.330830741074472E-6	 1.9449466623209333	 2.2725533422171935	 2.6315537823739406	 2.9821156621135247	 3.3299662605226916	 3.6152441348779645	 3.9483371998183268	 4.35373468571707	 4.7218811173864275	 5.140334107648391	 1.45723124968267E-5	 3.194909669894223E-5	 4.0363915100821176E-5	 5.532717216718584E-5	 5.028373560657068E-5	 4.56248922435306E-5	 5.3356534617319566E-5	 5.780847362250883E-5	 6.714965329282315E-5	 1.4266825195942415E-4	 1330841.7984843564	 1154827.9468510319	 1012358.2222233807	 910421.8917761663	 829223.1786611219	 761985.0658719309	 704271.0494076295	 652306.8256848163	 611529.141201328	 573938.4292186947	 0.27872971722977175	 0.0	 4.652140919576893E-5	 4.0363915100821176E-5	 5.532717216718584E-5	 5.028373560657068E-5	 4.56248922435306E-5	 5.3356534617319566E-5	 5.780847362250883E-5	 6.714965329282315E-5	 1.4266825195942415E-4	 
-8.98	 1.75530981218185E-4	 3.4237312893780565E-5	 3.423731289378062E-5	 882.7159641673713	 39.3528316084	 41.162593949213	 24914.028773896247	 2.1865919583900517	 2.134776431859805	 5.972776686172943	 0.01394610415795585	 0.0	 0.0	 0.0	 5.59104037805953E-4	 5.591040378059528E-4	 0.20694183985624726	 0.3333164346022599	 0.3391213545981664	 0.3592535452771273	 0.27557895824475764	 0.1820218901138837	 0.15820691596413639	 0.12387217606494973	 0.10186686176538728	 0.10641198190313618	 952.9807387073088	 936.9429293892863	 918.2401889839217	 909.1796750600066	 896.1337292044709	 890.8649194693403	 884.6843335169401	 878.3045579760307	 872.0552580065917	 839.1738912077473	 9.650589621312212E-7	 2.0797702791684938E-6	 2.5743528034454846E-6	 3.493214460229063E-6	 3.1285781951492673E-6	 2.8220863363471057E-6	 3.277196010686727E-6	 3.5246440123606E-6	 4.064737753464315E-6	 8.307674080798348E-6	 1.944946662320934	 2.272553342217169	 2.6315537823739388	 2.9821156621135163	 3.3299662605226943	 3.6152441348779516	 3.9483371998182824	 4.353734685717044	 4.721881117386455	 5.140334107648388	 1.4572312496826698E-5	 3.194909669894223E-5	 4.0363915100821176E-5	 5.532717216718584E-5	 5.028373560657067E-5	 4.5624892243530614E-5	 5.3356534617319526E-5	 5.7808473622508765E-5	 6.71496532928232E-5	 1.426682519594242E-4	 1329273.2641047372	 1153681.0397464605	 1011444.915499701	 909720.2946457862	 828637.1301182939	 761560.3195760496	 703957.5929521497	 652082.5024053858	 611372.109656339	 573863.7706965845	 0.2787297172297742	 0.0	 4.652140919576893E-5	 4.0363915100821176E-5	 5.532717216718584E-5	 5.028373560657067E-5	 4.5624892243530614E-5	 5.3356534617319526E-5	 5.7808473622508765E-5	 6.71496532928232E-5	 1.426682519594242E-4	 
-8.88	 1.8430753027909424E-4	 3.41527789314389E-5	 3.4152778931438916E-5	 883.8596379237051	 39.484262120400004	 41.318668546667475	 24504.549066685977	 2.1506537709922746	 2.0998900382397925	 6.1878420632721705	 0.014448269952424502	 0.0	 0.0	 0.0	 5.59104037805953E-4	 5.591040378059528E-4	 0.2091605263839114	 0.33047378327838217	 0.33054977181691925	 0.34990254209908755	 0.2682498265357047	 0.17772288738489905	 0.15479399585181852	 0.12153198907316921	 0.10034963227678162	 0.10791881629160117	 954.9823899512074	 938.6281887348923	 919.7498324739187	 910.5363224665502	 897.4045707740124	 892.0152044882772	 885.7494515172212	 879.2999472554941	 872.9962768941162	 840.0290137779859	 9.635107440323158E-7	 2.075756747306828E-6	 2.568956360724744E-6	 3.4853332215778226E-6	 3.1212784477211977E-6	 2.815126048999487E-6	 3.2688142844123933E-6	 3.5153692597943494E-6	 4.053810738598767E-6	 8.28482307827101E-6	 1.944946662320908	 2.2725533422171607	 2.6315537823739366	 2.982115662113524	 3.329966260522688	 3.6152441348779525	 3.9483371998182433	 4.3537346857167245	 4.721881117386437	 5.140334107648379	 1.4572312496826701E-5	 3.194909669894224E-5	 4.0363915100821176E-5	 5.532717216718589E-5	 5.0283735606570685E-5	 4.5624892243530594E-5	 5.335653461731956E-5	 5.7808473622508725E-5	 6.71496532928232E-5	 1.4266825195942423E-4	 1327689.8784177003	 1152543.5099352747	 1010553.4235727562	 909035.9458669857	 828065.8090504241	 761145.0113923489	 703650.4664723141	 651862.105772268	 611217.2035501908	 573787.9812842726	 0.2787297172297718	 0.0	 4.652140919576894E-5	 4.0363915100821176E-5	 5.532717216718589E-5	 5.0283735606570685E-5	 4.5624892243530594E-5	 5.335653461731956E-5	 5.7808473622508725E-5	 6.71496532928232E-5	 1.4266825195942423E-4	 
-8.780000000000001	 1.930840793400035E-4	 3.406917919718216E-5	 3.4069179197182174E-5	 884.9915333102238	 39.615798238	 41.47381432565751	 24155.3117675889	 2.1200027880980254	 2.0701130841132818	 6.399842342081973	 0.014943278911430404	 0.0	 0.0	 0.0	 5.59104037805953E-4	 5.591040378059528E-4	 0.21231445976533256	 0.3290517741191046	 0.3232328576004839	 0.3415453149190739	 0.2613477584678314	 0.17362433222025686	 0.1514882209702506	 0.11922259914662447	 0.09881497213289236	 0.10936049875617469	 956.9941852096242	 940.302539104935	 921.2373174152273	 911.8732220748702	 898.6568096016041	 893.1507845457783	 886.8021763350529	 880.284784958586	 873.9281837790685	 840.8779875016469	 9.620078065003913E-7	 2.071796290700742E-6	 2.56359413451598E-6	 3.4775109408619827E-6	 3.114035754415319E-6	 2.8082327149969327E-6	 3.2605211052501565E-6	 3.506199061382906E-6	 4.043012862319476E-6	 8.262268526238293E-6	 1.9449466623209093	 2.2725533422171487	 2.631553782373928	 2.982115662113531	 3.3299662605226774	 3.6152441348779307	 3.9483371998182304	 4.353734685716717	 4.721881117386421	 5.140334107648366	 1.457231249682669E-5	 3.1949096698942224E-5	 4.0363915100821176E-5	 5.532717216718591E-5	 5.0283735606570705E-5	 4.562489224353061E-5	 5.335653461731951E-5	 5.780847362250864E-5	 6.714965329282318E-5	 1.426682519594244E-4	 1326085.179675438	 1151410.815975686	 1009680.5711645846	 908367.022080673	 827508.3782686982	 760738.71651191	 703349.4853922138	 651645.5977803359	 611064.4597485829	 573711.1042417143	 0.2787297172297722	 0.0	 4.6521409195768914E-5	 4.0363915100821176E-5	 5.532717216718591E-5	 5.0283735606570705E-5	 4.562489224353061E-5	 5.335653461731951E-5	 5.780847362250864E-5	 6.714965329282318E-5	 1.426682519594244E-4	 
-8.68	 2.0186062840091276E-4	 3.398651410864663E-5	 3.398651410864658E-5	 886.1126004948018	 39.747756778	 41.62805748016465	 23862.86975753741	 2.094336471611147	 2.0451597792449308	 6.609275989243088	 0.015432294927088771	 0.0	 0.0	 0.0	 5.591040378059534E-4	 5.591040378059528E-4	 0.21633235299251652	 0.3289115213484628	 0.31708014279438146	 0.33413512227095765	 0.2548839188572849	 0.1697350907404349	 0.14829996057766692	 0.11695389858672911	 0.0972715441014671	 0.1107329193412454	 959.0210938391498	 941.969448565608	 922.70520964224	 913.1919809599418	 899.89135374455	 894.2722281036033	 887.8428786077661	 881.2593172393252	 874.8511564730259	 841.7209604853149	 9.60554211145443E-7	 2.067894810114681E-6	 2.5582713791751954E-6	 3.469750821333312E-6	 3.1068505037129853E-6	 2.8014053358297615E-6	 3.2523143980776425E-6	 3.497130527386507E-6	 4.032340313078379E-6	 8.240001808792673E-6	 1.9449466623209133	 2.2725533422171527	 2.6315537823739277	 2.982115662113533	 3.329966260522675	 3.615244134877917	 3.9483371998182015	 4.3537346857167	 4.721881117386366	 5.140334107648313	 1.457231249682669E-5	 3.194909669894222E-5	 4.036391510082119E-5	 5.5327172167185945E-5	 5.028373560657079E-5	 4.5624892243530655E-5	 5.3356534617319485E-5	 5.7808473622508684E-5	 6.714965329282319E-5	 1.4266825195942453E-4	 1324453.2311352866	 1150278.8690455595	 1008823.409839059	 907711.7822727564	 826963.9718464492	 760340.9864530041	 703054.4428397138	 651432.9219207556	 610913.9015707357	 573633.1859297	 0.27872971722976597	 0.0	 4.652140919576891E-5	 4.036391510082119E-5	 5.5327172167185945E-5	 5.028373560657079E-5	 4.5624892243530655E-5	 5.3356534617319485E-5	 5.7808473622508684E-5	 6.714965329282319E-5	 1.4266825195942453E-4	 
