Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust	p_Reale Ladung	p_Verbrennungslage	p_HC_CO	p_adiabat	Kurbelwinkel-LW [°KW]	Brennraumvolumen-LW [m3]	LWAideal	LWA
127.40000000000003	 0.024523823296593812	 4.209214022043414E-4	 183904.31938490606	 207834.31297017346	 210599.864247783	 210130.25480304493	 220847.8207690116	 434.4000000000001	 2.3364647076411677E-4	 40506.0345354408	 37166.37718456764	 
127.50000000000006	 0.024532210377064604	 4.2117919660179223E-4	 183881.66974292474	 207674.05696345	 210437.54858361697	 209968.2885823768	 220805.835292574	 434.5000000000001	 2.3405315711779478E-4	 40506.18131710626	 37189.28940584838	 
127.60000000000002	 0.024540597457535392	 4.214365318697565E-4	 183859.28741487814	 207514.30609931637	 210275.74451151837	 209806.83285905674	 220764.20375997762	 434.6	 2.344598591623468E-4	 40506.334259252355	 37211.8053878629	 
127.70000000000005	 0.024548984538006184	 4.216934077442834E-4	 183837.17191536995	 207355.0589301668	 210114.45056563994	 209645.88617033674	 220722.92547597815	 434.70000000000005	 2.3486657536449286E-4	 40506.49341164404	 37233.98594428	 
127.80000000000001	 0.024557371618476976	 4.2194982396311976E-4	 183773.77229138798	 207196.3140143172	 209953.66528613007	 209485.44705945178	 220641.52947340065	 434.80000000000007	 2.3527330419257205E-4	 40506.65882103857	 37255.95730081103	 
127.90000000000003	 0.024565758698947768	 4.2220578026570447E-4	 183669.18488508675	 207038.0699159805	 209793.3872191078	 209325.51407559504	 220520.10126305718	 434.9000000000001	 2.3568004411655136E-4	 40506.830531331514	 37277.8616612678	 
128.00000000000006	 0.02457414577941856	 4.224612763931615E-4	 183564.99404992853	 206880.3252052414	 209633.61491663734	 209166.08577389235	 220399.14011298612	 435.0	 2.3608679360803653E-4	 40507.00858369529	 37299.83350054051	 
128.10000000000002	 0.02458253285988935	 4.227163120882947E-4	 183461.19872947744	 206723.07845803167	 209474.34693670308	 209007.16071537734	 220278.6448080127	 435.1	 2.364935511402802E-4	 40507.193016710524	 37321.9833211878	 
128.20000000000005	 0.024590919940360143	 4.22970887095582E-4	 183302.4907467033	 206566.3282561056	 209315.5818431846	 208848.7374669664	 220104.74597505043	 435.20000000000005	 2.3690031518819115E-4	 40507.3827903306	 37344.43982643154	 
128.3	 0.02459930702083093	 4.232250011611689E-4	 183088.98178709557	 206410.07318701528	 209157.3182058319	 208690.81460143405	 219877.54639113133	 435.29999999999995	 2.373070842283418E-4	 40507.57693012513	 37367.349770703186	 
128.40000000000003	 0.024607694101301723	 4.2347865403286327E-4	 182895.7821278608	 206254.31184408648	 208999.5546002406	 208533.3906973882	 219670.1970392089	 435.4	 2.3771385673898186E-4	 40507.77556590636	 37390.835717268616	 
128.50000000000006	 0.024616081181772515	 4.2373184546012866E-4	 182687.89815856903	 206099.04282639394	 208842.28960782735	 208376.46433924552	 219448.61961639332	 435.5000000000001	 2.3812063120004213E-4	 40507.97882067242	 37414.975920735065	 
128.60000000000002	 0.024624468262243307	 4.2398457519407826E-4	 182445.61632818935	 205944.2647387377	 208685.52181580555	 208220.03411720725	 219193.61381473695	 435.6	 2.385274060931449E-4	 40508.18681094036	 37439.8099096492	 
128.70000000000005	 0.0246328553427141	 4.242368429874705E-4	 182203.91256405762	 205789.97619161877	 208529.2498171609	 208064.09862723487	 218939.24022868028	 435.70000000000005	 2.3893417990161588E-4	 40508.399647062346	 37465.32857523723	 
128.80000000000007	 0.02464124242318489	 4.244886485947008E-4	 181962.78493144686	 205636.17580121534	 208373.47221062714	 207908.6564710258	 218685.49683177803	 435.80000000000007	 2.393409511104899E-4	 40508.617433525695	 37491.43745287208	 
128.90000000000003	 0.024649629503655682	 4.2473999177179754E-4	 181722.23150325418	 205482.86218935892	 208218.18760066212	 207753.7062559896	 218432.38160554157	 435.9000000000001	 2.3974771820652166E-4	 40508.840269237706	 37518.003017351184	 
129.0	 0.02465801658412647	 4.249908722764151E-4	 181440.2717989956	 205330.03398351074	 208063.39459742376	 207599.2465952238	 218139.02049863889	 436.0	 2.4015447967819155E-4	 40509.06824779602	 37544.944183528554	 
129.10000000000002	 0.024666403664597263	 4.2524128986782866E-4	 181152.25339822972	 205177.6898167383	 207909.09181674628	 207445.2761074905	 217839.8273297786	 436.1	 2.4056123401572076E-4	 40509.30145774533	 37572.23212802924	 
129.20000000000005	 0.024674790745068054	 4.254912443069272E-4	 180900.12113330097	 205025.82832769162	 207755.27788011625	 207291.79341719218	 217575.63948219852	 436.20000000000005	 2.4096797971107247E-4	 40509.539982821036	 37599.78447543757	 
129.3	 0.024683177825538846	 4.257407353562081E-4	 180648.57097388565	 204874.44816058033	 207601.95141464943	 207138.7971543487	 217312.08663190017	 436.30000000000007	 2.4137471525796636E-4	 40509.7839021807	 37627.4686990284	 
129.40000000000003	 0.024691564906009638	 4.259897627797722E-4	 180425.57450124316	 204723.54796515033	 207449.11105306697	 206986.28595457354	 217076.39695700136	 436.4	 2.417814391518836E-4	 40510.031435562196	 37655.23810977886	 
129.50000000000006	 0.02469995198648043	 4.2623832634331577E-4	 180231.08006762312	 204573.1263966607	 207296.7554336722	 206834.25845905064	 216868.52105797458	 436.5	 2.421881498900806E-4	 40510.27823377723	 37683.145411795485	 
129.60000000000008	 0.02470833906695122	 4.264864258141264E-4	 180037.09420426973	 204423.18211586075	 207144.88320032734	 206682.7133145112	 216661.2102479287	 436.60000000000014	 2.4259484597159155E-4	 40510.524363389224	 37711.16965261577	 
129.70000000000005	 0.02471672614742201	 4.2673406096107615E-4	 179878.13311100306	 204273.7137889673	 206993.49300243048	 206531.64917321058	 216488.06041409416	 436.69999999999993	 2.4300152589723877E-4	 40510.77017828518	 37739.09707267928	 
129.8	 0.024725113227892802	 4.2698123155461576E-4	 179754.12812881795	 204124.7200876419	 206842.58349489255	 206381.0646929055	 216349.007891107	 436.80000000000007	 2.4340818816964783E-4	 40511.01601512101	 37766.65917567865	 
129.90000000000003	 0.024733500308363594	 4.2722793736676886E-4	 179630.53581068476	 203976.19968896813	 206692.15333811424	 206230.95853683085	 216210.4319760147	 436.9000000000001	 2.4381483129324566E-4	 40511.26219415583	 37793.75912725098	 
130.00000000000006	 0.024741887388834385	 4.274741781711261E-4	 179529.57691746028	 203828.15127542932	 206542.20119796367	 206081.3293736775	 216093.96042366527	 437.0	 2.442214537742763E-4	 40511.5090200447	 37820.524129250574	 
130.10000000000002	 0.024750274469305177	 4.277199537428383E-4	 179451.20376663213	 203680.57353488615	 206392.72574575344	 205932.17587756936	 215999.55001018933	 437.1	 2.446280541208084E-4	 40511.7567825918	 37847.10170947581	 
130.20000000000005	 0.02475866154977597	 4.279652638586123E-4	 179373.17671320686	 203533.46516055427	 206243.7256582182	 205783.49672804095	 215905.5559651625	 437.20000000000005	 2.4503463084274234E-4	 40512.00531448483	 37873.48758204632	 
130.30000000000007	 0.02476704863024676	 4.2821010829670303E-4	 179295.49491226452	 203386.82485098232	 206095.19961749224	 205635.29061001513	 215811.9772892016	 437.30000000000007	 2.4544118245181787E-4	 40512.254462168494	 37899.63908051641	 
130.40000000000003	 0.02477543571071755	 4.284544868369089E-4	 179218.1575225064	 203240.65131002976	 205947.14631108713	 205487.5562137808	 215718.8129872014	 437.4	 2.458477074616251E-4	 40512.5045144329	 37925.61962617473	 
130.5	 0.02478382279118834	 4.2869839926056524E-4	 179103.54891002242	 203094.94324684519	 205799.56443186972	 205340.29223497084	 215589.45007322478	 437.5	 2.462542043876123E-4	 40512.7557460391	 37951.52536669495	 
130.60000000000002	 0.024792209871659133	 4.2894184535053926E-4	 178951.7444664253	 202949.69937584415	 205652.45267803976	 205193.4973745398	 215423.95664188062	 437.6	 2.4666067174709333E-4	 40513.00841839161	 37977.40138280452	 
130.70000000000005	 0.024800596952129925	 4.291848248912224E-4	 178800.38540898607	 202804.91841668796	 205505.8097531083	 205047.17033874238	 215258.967544647	 437.70000000000005	 2.470671080592549E-4	 40513.26278017762	 38003.31245583348	 
130.80000000000007	 0.024808984032600716	 4.29427337668526E-4	 178649.4704400717	 202660.5990942617	 205359.63436587565	 204901.30983911146	 215094.4813638722	 437.79999999999995	 2.474735118451681E-4	 40513.5190679746	 38029.37100585748	 
130.90000000000003	 0.02481737111307151	 4.2966938346987465E-4	 178498.99826731457	 202516.740138653	 205213.9252304097	 204755.9145924364	 214930.4966876443	 437.9000000000001	 2.478798816277956E-4	 40513.77750682798	 38055.6700042143	 
131.00000000000006	 0.0248257581935423	 4.2991096208420043E-4	 178304.3476325426	 202373.34028513057	 205068.68106602418	 204610.98332074148	 214723.58671820918	 438.0000000000001	 2.482862159319967E-4	 40514.03831080021	 38082.2315272429	 
131.10000000000002	 0.02483414527401309	 4.301520733019366E-4	 178065.59589038696	 202230.398274123	 204923.9005972574	 204466.51475126445	 214473.82410826586	 438.1	 2.4869251328454E-4	 40514.30168349291	 38109.024088445774	 
131.20000000000005	 0.02484253235448388	 4.303927169150127E-4	 177827.39011962424	 202087.91285119767	 204779.5825538507	 204322.50761643518	 214224.6584935925	 438.20000000000005	 2.490987722141101E-4	 40514.56781854319	 38135.99702384537	 
131.3	 0.024850919434954672	 4.30632892716847E-4	 177589.72849762882	 201945.88276703947	 204635.72567072694	 204178.96065385427	 213976.0879745968	 438.30000000000007	 2.495049912513148E-4	 40514.836900095725	 38163.10583162561	 
131.40000000000003	 0.024859306515425464	 4.3087260050234235E-4	 177304.74600328915	 201804.30677743023	 204492.32868796983	 204035.8726062722	 213681.53898245786	 438.4000000000001	 2.4991116892869277E-4	 40515.10910325152	 38190.333675175956	 
131.50000000000006	 0.024867693595896256	 4.311118400678788E-4	 177006.84620428164	 201663.1836432277	 204349.3903508024	 203893.24222156807	 213374.48553585896	 438.5	 2.503173037807243E-4	 40515.38459449476	 38217.70543744588	 
131.60000000000002	 0.024876080676367048	 4.313506112113081E-4	 176743.86737652164	 201522.5121303449	 204206.90940956626	 203751.06825272876	 213101.47255371514	 438.6	 2.5072339434383765E-4	 40515.66353209873	 38245.27074138825	 
131.70000000000005	 0.02488446775683784	 4.3158891373194883E-4	 176481.45408288008	 201382.2910097294	 204064.88461970066	 203609.3494578281	 212829.07471100517	 438.70000000000005	 2.511294391564169E-4	 40515.94606651191	 38272.99256620705	 
131.8	 0.024892854837308628	 4.3182674743057843E-4	 176219.6043631902	 201242.51905734302	 203923.31474172178	 203468.08460000608	 212557.2899889518	 438.79999999999995	 2.515354367588089E-4	 40516.23234072515	 38300.71943545774	 
131.90000000000003	 0.02490124191777942	 4.3206411210942945E-4	 175979.09565087664	 201103.19505414128	 203782.19854120206	 203327.2724474485	 212306.32865420086	 438.9	 2.519413856933357E-4	 40516.52249062102	 38328.2974365629	 
132.00000000000006	 0.02490962899825021	 4.323010075721819E-4	 175787.00405806472	 200964.317786053	 203641.5347887495	 203186.91177336598	 212102.52679921626	 439.0000000000001	 2.523472845042971E-4	 40516.8166453061	 38355.667512349	 
132.10000000000002	 0.024918016078721003	 4.3253743362395823E-4	 175622.4902193921	 200825.88604396046	 203501.32225998756	 203047.00135597415	 211925.6156082248	 439.1	 2.527531317379798E-4	 40517.11492742709	 38382.82195919402	 
132.20000000000005	 0.024926403159191795	 4.327733900713177E-4	 175504.23153542762	 200687.89862367904	 203361.55973553454	 202907.53997847292	 211793.7612009497	 439.20000000000005	 2.531589259426701E-4	 40517.417025848124	 38409.70726969869	 
132.30000000000007	 0.024934790239662587	 4.3300887672224924E-4	 175432.13894678894	 200550.35432593725	 203222.24600098343	 202768.52642902653	 211706.88248700142	 439.30000000000007	 2.5356466566865427E-4	 40517.72264912549	 38436.271823119845	 
132.40000000000003	 0.02494317732013338	 4.3324389338616657E-4	 175360.3733363474	 200413.25195635698	 203083.37984688184	 202629.9595007433	 211620.3978883374	 439.4000000000001	 2.5397034946823165E-4	 40518.03193931629	 38462.57637454286	 
132.5	 0.024951564400604167	 4.334784398739027E-4	 175340.24463432035	 200276.5903254336	 202944.9600687119	 202491.83799165575	 211584.2143238679	 439.5	 2.5437597589572024E-4	 40518.34503146433	 38488.743828670384	 
132.60000000000002	 0.02495995148107496	 4.337125159977024E-4	 175371.63948217224	 200140.36824851632	 202806.98546687036	 202354.1607047007	 211598.2327577911	 439.6	 2.54781543507466E-4	 40518.6620539252	 38514.802661867536	 
132.70000000000005	 0.02496833856154575	 4.3394612157121804E-4	 175403.2064940986	 200004.58454578847	 202669.45484664867	 202216.9264476994	 211612.51072862113	 439.70000000000005	 2.5518705086184797E-4	 40518.98312867575	 38540.68569895472	 
132.8	 0.024976725642016542	 4.3417925640950233E-4	 175434.94558995537	 199869.23804224835	 202532.36701821347	 202080.13403333793	 211627.04795098596	 439.80000000000007	 2.555924965192885E-4	 40519.30837160853	 38566.36767071097	 
132.90000000000003	 0.024985112722487334	 4.3441192032900354E-4	 175466.85669035956	 199734.32756768953	 202395.72079658674	 201943.78227914768	 211641.8441412437	 439.9	 2.559978790422595E-4	 40519.63789281223	 38591.96124096652	 
133.00000000000006	 0.024993499802958126	 4.346441131475585E-4	 175498.93971668932	 199599.85195668167	 202259.51500162642	 201807.87000748568	 211656.89901747892	 440.0	 2.564031969952907E-4	 40519.97179683851	 38617.64938070747	 
133.10000000000008	 0.025001886883428918	 4.348758346843881E-4	 175531.19459108415	 199465.81004855136	 202123.7484580069	 201672.39604551537	 211672.21229949902	 440.10000000000014	 2.5680844894497665E-4	 40520.31018295611	 38643.526604755985	 
133.20000000000005	 0.025010273963899706	 4.3510708476008974E-4	 175523.67634815918	 199332.20068736296	 201988.4199951998	 201537.35922518725	 211648.92009503275	 440.19999999999993	 2.5721363345998245E-4	 40520.653145392935	 38669.577142025715	 
133.3	 0.025018661044370498	 4.353378631966329E-4	 175476.4725342405	 199199.02272189976	 201853.52844745465	 201402.75838321974	 211587.09810879655	 440.30000000000007	 2.5761874911105816E-4	 40521.0007735662	 38695.75585044134	 
133.40000000000003	 0.02502704812484129	 4.355681698173531E-4	 175429.55900671164	 199066.27500564477	 201719.0726537796	 201268.5923610799	 211525.63577677283	 440.4000000000001	 2.5802379447103607E-4	 40521.35315230172	 38722.0347763191	 
133.50000000000006	 0.02503543520531208	 4.357980044469445E-4	 175382.93515921012	 198933.95639676228	 201585.0514579228	 201134.86000496475	 211464.5323472219	 440.5	 2.584287681148462E-4	 40521.7103620429	 38748.41359257415	 
133.60000000000002	 0.025043822285782873	 4.3602736691145604E-4	 175336.60038811	 198802.0657580789	 201451.46370835305	 201001.5601657821	 211403.78707178397	 440.6	 2.588336686195205E-4	 40522.07247904967	 38774.91297600582	 
133.70000000000005	 0.025052209366253665	 4.3625625703828464E-4	 175243.16747938484	 198670.6019570651	 201318.30825824122	 200868.6916991319	 211297.29325994424	 440.70000000000005	 2.592384945642005E-4	 40522.439575587996	 38801.53800983251	 
133.80000000000007	 0.025060596446724457	 4.3648467465616904E-4	 175102.7263272692	 198539.5638658166	 201185.58396544136	 200736.2534652874	 211145.13136564314	 440.80000000000007	 2.596432445301438E-4	 40522.81172011037	 38828.228721784275	 
133.90000000000003	 0.025068983527195245	 4.367126195951844E-4	 174962.69533089985	 198408.9503610359	 201053.2896924721	 200604.24432917667	 210993.4345936023	 440.9	 2.6004791710073326E-4	 40523.188977427715	 38854.85117001478	 
134.0	 0.025077370607666037	 4.369400916867365E-4	 174758.11931583547	 198278.76032401418	 200921.42430649814	 200472.66316036406	 210779.00824585874	 441.0	 2.60452510861483E-4	 40523.5714088732	 38881.256019949404	 
134.10000000000002	 0.02508575768813683	 4.371670907635563E-4	 174489.09836646946	 198148.99264061262	 200789.98667931155	 200341.50883303158	 210501.94751665913	 441.1	 2.6085702440004554E-4	 40523.95907245828	 38907.36914558395	 
134.20000000000005	 0.02509414476860762	 4.373936166596924E-4	 174241.04419975466	 198019.6462012448	 200658.97568731374	 200210.78022596083	 210245.343793856	 441.20000000000005	 2.612614563062188E-4	 40524.3516088306	 38933.189931787725	 
134.30000000000007	 0.025102531849078413	 4.376196692105072E-4	 174013.92603182775	 197890.7199008582	 200528.39021149697	 200080.47622251467	 210009.16674758168	 441.29999999999995	 2.616658051719545E-4	 40524.74867976074	 38958.68918336795	 
