Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_mitWandwärmeverlust [Pa]	p_Reale Ladung [Pa]	p_Verbrennungslage [Pa]	p_HC_CO [Pa]	p_realer Brennverlauf [Pa]
-147.7	 0.0014509649214468978	 4.661080061863068E-4	 47006.97874665738	 48608.55885040336	 48608.55885040336	 48608.55885040336	 47062.06773592696	 
-147.6	 0.0014593520019176892	 4.659535635496525E-4	 46972.23287637421	 48629.71323020848	 48629.71323020848	 48629.71323020848	 47027.54170967482	 
-147.5	 0.0014677390823884804	 4.657986286055184E-4	 46970.53242474605	 48650.95140260691	 48650.95140260691	 48650.95140260691	 47026.04765319784	 
-147.4	 0.0014761261628592718	 4.6564320137037585E-4	 47005.96053846886	 48672.273537732064	 48672.273537732064	 48672.273537732064	 47061.67137619337	 
-147.3	 0.0014845132433300632	 4.654872818612836E-4	 47078.735376821714	 48693.6798064872	 48693.6798064872	 48693.6798064872	 47134.63874951521	 
-147.2	 0.0014929003238008545	 4.65330870095893E-4	 47231.09296268405	 48715.17038054791	 48715.17038054791	 48715.17038054791	 47287.18033943813	 
-147.1	 0.0015012874042716457	 4.6517396609245206E-4	 47462.96250487183	 48736.7454323647	 48736.7454323647	 48736.7454323647	 47519.241447419976	 
-147.0	 0.001509674484742437	 4.6501656986981167E-4	 47694.836753148295	 48758.40513516549	 48758.40513516549	 48758.40513516549	 47751.34028728814	 
-146.9	 0.0015180615652132285	 4.648586814474275E-4	 47926.71726628234	 48780.14966295821	 48780.14966295821	 48780.14966295821	 47983.47840950105	 
-146.8	 0.0015264486456840196	 4.6470030084536784E-4	 48158.60559920861	 48801.97919053336	 48801.97919053336	 48801.97919053336	 48215.65736087748	 
-146.7	 0.001534835726154811	 4.6454142808431643E-4	 48420.42543680559	 48823.89389346662	 48823.89389346662	 48823.89389346662	 48477.7941586934	 
-146.6	 0.0015432228066256024	 4.6438206318557754E-4	 48712.109326217156	 48845.893948121426	 48845.893948121426	 48845.893948121426	 48769.827406339515	 
-146.5	 0.0015516098870963938	 4.642222061710812E-4	 48958.26507731576	 48867.979531651596	 48867.979531651596	 48867.979531651596	 49016.38481753777	 
-146.4	 0.001559996967567185	 4.64061857063388E-4	 49158.989282954004	 48890.15082200397	 48890.15082200397	 48890.15082200397	 49217.55377214244	 
-146.3	 0.0015683840480379763	 4.6390101588569273E-4	 49359.7642336552	 48912.40799792105	 48912.40799792105	 48912.40799792105	 49418.80170931327	 
-146.2	 0.0015767711285087677	 4.6373968266183094E-4	 49516.02026838799	 48934.75123894367	 48934.75123894367	 48934.75123894367	 49575.56924356758	 
-146.1	 0.0015851582089795588	 4.635778574162823E-4	 49627.79682867842	 48957.180725413615	 48957.180725413615	 48957.180725413615	 49687.88687051882	 
-146.0	 0.0015935452894503502	 4.6341554017417677E-4	 49666.43960376557	 48979.69663847639	 48979.69663847639	 48979.69663847639	 49727.10291168671	 
-145.9	 0.0016019323699211416	 4.6325273096129745E-4	 49632.41949781564	 49002.299160083836	 49002.299160083836	 49002.299160083836	 49693.674288597016	 
-145.8	 0.0016103194503919328	 4.630894298040881E-4	 49514.57413128949	 49024.98847299691	 49024.98847299691	 49024.98847299691	 49576.43508620411	 
-145.7	 0.0016187065308627241	 4.629256367296558E-4	 49312.64708141001	 49047.76476078838	 49047.76476078838	 49047.76476078838	 49375.112161013145	 
-145.6	 0.0016270936113335155	 4.6276135176577673E-4	 49110.41390632259	 49070.62820784555	 49070.62820784555	 49070.62820784555	 49173.4506228503	 
-145.5	 0.001635480691804307	 4.62596574940901E-4	 48855.67783075765	 49093.57899937306	 49093.57899937306	 49093.57899937306	 48919.26770952064	 
-145.4	 0.001643867772275098	 4.624313062841579E-4	 48548.16748429786	 49116.61732139563	 49116.61732139563	 49116.61732139563	 48612.28160210353	 
-145.3	 0.0016522548527458894	 4.6226554582535996E-4	 48239.98458186025	 49139.74336076084	 49139.74336076084	 49139.74336076084	 48304.57447799114	 
-145.2	 0.0016606419332166808	 4.6209929359500865E-4	 47931.124790355396	 49162.95730514195	 49162.95730514195	 49162.95730514195	 47996.14182141214	 
-145.1	 0.001669029013687472	 4.6193254962429895E-4	 47650.11379111329	 49186.25934304069	 49186.25934304069	 49186.25934304069	 47715.50111568928	 
-145.0	 0.0016774160941582634	 4.6176531394512505E-4	 47397.10687246048	 49209.64966379011	 49209.64966379011	 49209.64966379011	 47462.81314616056	 
-144.9	 0.0016858031746290547	 4.6159758659008364E-4	 47195.9848558146	 49233.12845755739	 49233.12845755739	 49233.12845755739	 47261.954587815075	 
-144.8	 0.0016941902550998461	 4.614293675924809E-4	 47046.97437479949	 49256.69591534673	 49256.69591534673	 49256.69591534673	 47113.162437452025	 
-144.7	 0.0017025773355706373	 4.61260656986336E-4	 46969.34125896564	 49280.35222900223	 49280.35222900223	 49280.35222900223	 47035.702128652076	 
-144.6	 0.0017109644160414287	 4.6109145480638706E-4	 47010.049940364224	 49304.09759121073	 49304.09759121073	 49304.09759121073	 47076.53954618208	 
-144.5	 0.00171935149651222	 4.609217610880958E-4	 47124.06790622464	 49327.93219550475	 49327.93219550475	 49327.93219550475	 47190.67280060381	 
-144.4	 0.0017277385769830112	 4.6075157586765214E-4	 47349.683590491055	 49351.8562362654	 49351.8562362654	 49351.8562362654	 47416.390295204714	 
-144.3	 0.0017361256574538026	 4.6058089918198E-4	 47660.57063038495	 49375.8699087253	 49375.8699087253	 49375.8699087253	 47727.392721283184	 
-144.2	 0.001744512737924594	 4.60409731068742E-4	 47971.36479772563	 49399.973408971535	 49399.973408971535	 49399.973408971535	 48038.34726325523	 
-144.1	 0.0017528998183953854	 4.6023807156634467E-4	 48282.0688630832	 49424.166933948625	 49424.166933948625	 49424.166933948625	 48349.256661329666	 
-144.0	 0.0017612868988661765	 4.600659207139433E-4	 48634.850957331386	 49448.450681461494	 49448.450681461494	 49448.450681461494	 48702.2777650155	 
-143.9	 0.001769673979336968	 4.598932785514472E-4	 48998.75537985045	 49472.824850178455	 49472.824850178455	 49472.824850178455	 49066.47171149902	 
-143.8	 0.0017780610598077593	 4.5972014511952474E-4	 49331.68054390385	 49497.289639634226	 49497.289639634226	 49497.289639634226	 49399.74611565282	 
-143.7	 0.0017864481402785504	 4.595465204596086E-4	 49664.4835787903	 49521.84525023297	 49521.84525023297	 49521.84525023297	 49732.94666506108	 
-143.6	 0.0017948352207493418	 4.593724046139008E-4	 49926.522403034105	 49546.491883251285	 49546.491883251285	 49546.491883251285	 49995.450368095415	 
-143.5	 0.0018032223012201332	 4.591977976253776E-4	 50117.94727132552	 49571.22974084133	 49571.22974084133	 49571.22974084133	 50187.393128146	 
-143.4	 0.0018116093816909246	 4.5902269953779527E-4	 50235.264620423884	 49596.05902603382	 49596.05902603382	 49596.05902603382	 50305.275447046886	 
-143.3	 0.0018199964621617157	 4.588471103956949E-4	 50278.489313066595	 49620.979942741185	 49620.979942741185	 49620.979942741185	 50349.09731225676	 
-143.2	 0.0018283835426325071	 4.586710302444071E-4	 50243.814187333985	 49645.9926957606	 49645.9926957606	 49645.9926957606	 50315.04693375126	 
-143.1	 0.0018367706231032985	 4.5849445913005835E-4	 50131.26035504391	 49671.09749077716	 49671.09749077716	 49671.09749077716	 50203.13007261868	 
-143.0	 0.0018451577035740897	 4.583173970995748E-4	 49971.66830028845	 49696.294534366985	 49696.294534366985	 49696.294534366985	 50044.170280867635	 
-142.9	 0.001853544784044881	 4.58139844200689E-4	 49764.85895899227	 49721.584034000385	 49721.584034000385	 49721.584034000385	 49837.97911524372	 
-142.8	 0.0018619318645156724	 4.5796180048194343E-4	 49509.14897107486	 49746.96619804501	 49746.96619804501	 49746.96619804501	 49582.86919382911	 
-142.7	 0.0018703189449864638	 4.577832659926971E-4	 49231.771422766586	 49772.44123576904	 49772.44123576904	 49772.44123576904	 49306.05509840976	 
-142.6	 0.001878706025457255	 4.576042407831308E-4	 48981.35637229578	 49798.00935734438	 49798.00935734438	 49798.00935734438	 49056.151905259874	 
-142.5	 0.0018870931059280463	 4.574247249042508E-4	 48730.46128065991	 49823.6707738499	 49823.6707738499	 49823.6707738499	 48805.72848355723	 
-142.4	 0.0018954801863988377	 4.5724471840789626E-4	 48530.5870900661	 49849.42569727463	 49849.42569727463	 49849.42569727463	 48606.26878121008	 
-142.3	 0.0019038672668696289	 4.5706422134674267E-4	 48381.95970128177	 49875.27434052101	 49875.27434052101	 49875.27434052101	 48458.008846876306	 
-142.2	 0.0019122543473404203	 4.568832337743083E-4	 48233.149787422444	 49901.2169174082	 49901.2169174082	 49901.2169174082	 48309.54134333949	 
-142.1	 0.0019206414278112116	 4.567017557449594E-4	 48084.156228812215	 49927.25364267531	 49927.25364267531	 49927.25364267531	 48160.86508741029	 
-142.0	 0.001929028508282003	 4.565197873139147E-4	 48048.95934100561	 49953.38473198471	 49953.38473198471	 49953.38473198471	 48125.92245652408	 
-141.9	 0.0019374155887527942	 4.5633732853725146E-4	 48128.27108628209	 49979.610401925376	 49979.610401925376	 49979.610401925376	 48205.430699536875	 
-141.8	 0.0019458026692235856	 4.561543794719109E-4	 48251.13050601481	 50005.93087001618	 50005.93087001618	 50005.93087001618	 48328.38666247231	 
-141.7	 0.0019541897496943767	 4.5597094017570285E-4	 48452.603049726924	 50032.34635470926	 50032.34635470926	 50032.34635470926	 48529.93747548378	 
-141.6	 0.001962576830165168	 4.557870107073121E-4	 48734.68411805489	 50058.85707539339	 50058.85707539339	 50058.85707539339	 48812.0831444372	 
-141.5	 0.0019709639106359595	 4.556025911263026E-4	 49062.107651196275	 50085.463252397356	 50085.463252397356	 50085.463252397356	 49139.57542614035	 
-141.4	 0.001979350991106751	 4.5541768149312393E-4	 49389.47440196551	 50112.16510699335	 50112.16510699335	 50112.16510699335	 49467.03254469811	 
-141.3	 0.0019877380715775422	 4.552322818691159E-4	 49746.723350517525	 50138.9628614004	 50138.9628614004	 50138.9628614004	 49824.38338328307	 
-141.2	 0.0019961251520483336	 4.5504639231651426E-4	 50091.817153737604	 50165.856738787814	 50165.856738787814	 50165.856738787814	 50169.60756811638	 
-141.1	 0.0020045122325191246	 4.548600128984565E-4	 50394.91475218951	 50192.84696327859	 50192.84696327859	 50192.84696327859	 50472.87156040038	 
-141.0	 0.002012899312989916	 4.5467314367898657E-4	 50698.00737349243	 50219.93375995294	 50219.93375995294	 50219.93375995294	 50776.150478433774	 
-140.9	 0.0020212863934607073	 4.544857847230607E-4	 50954.496444316625	 50247.11735485174	 50247.11735485174	 50247.11735485174	 51032.86147567096	 
-140.8	 0.0020296734739314987	 4.5429793609655275E-4	 51164.46398953597	 50274.397974980064	 50274.397974980064	 50274.397974980064	 51243.08223406757	 
-140.7	 0.00203806055440229	 4.541095978662595E-4	 51325.441654012284	 50301.77584831068	 50301.77584831068	 50301.77584831068	 51404.34314498874	 
-140.6	 0.0020464476348730815	 4.539207700999066E-4	 51404.96453493881	 50329.25120378762	 50329.25120378762	 50329.25120378762	 51484.185863314015	 
-140.5	 0.002054834715343873	 4.5373145286615394E-4	 51416.44420160439	 50356.82427132972	 50356.82427132972	 50356.82427132972	 51496.01279450958	 
-140.4	 0.002063221795814664	 4.5354164623460035E-4	 51346.02048682022	 50384.4952818342	 50384.4952818342	 50384.4952818342	 51425.96542866673	 
-140.3	 0.002071608876285455	 4.5335135027579026E-4	 51229.04539884342	 50412.26446718026	 50412.26446718026	 50412.26446718026	 51309.37705983626	 
-140.2	 0.0020799959567562466	 4.5316056506121817E-4	 51049.43751403632	 50440.132060232725	 50440.132060232725	 50440.132060232725	 51130.170296030454	 
-140.1	 0.002088383037227038	 4.529692906633348E-4	 50806.92611751522	 50468.098294845615	 50468.098294845615	 50468.098294845615	 50888.06893562062	 
-140.0	 0.0020967701176978293	 4.527775271555529E-4	 50606.99816077948	 50496.16340586587	 50496.16340586587	 50496.16340586587	 50688.5175181199	 
-139.9	 0.0021051571981686207	 4.525852746122516E-4	 50449.85027609047	 50524.327629136955	 50524.327629136955	 50524.327629136955	 50531.71638200821	 
-139.79999999999998	 0.002113544278639412	 4.5239253310878317E-4	 50267.22269445248	 50552.5912015026	 50552.5912015026	 50552.5912015026	 50349.433519506674	 
-139.7	 0.002121931359110203	 4.5219930272147774E-4	 50059.003406189375	 50580.954360810465	 50580.954360810465	 50580.954360810465	 50141.554680572575	 
-139.6	 0.0021303184395809944	 4.5200558352764976E-4	 49878.78527298489	 50609.41734591591	 50609.41734591591	 50609.41734591591	 49961.65103237464	 
-139.5	 0.0021387055200517858	 4.518113756056025E-4	 49726.68984431979	 50637.98039668569	 50637.98039668569	 50637.98039668569	 49809.84657086034	 
-139.4	 0.002147092600522577	 4.516166790346345E-4	 49574.37782672764	 50666.64375400178	 50666.64375400178	 50666.64375400178	 49657.81415330006	 
-139.3	 0.0021554796809933685	 4.5142149389504474E-4	 49457.61450061944	 50695.40765976511	 50695.40765976511	 50695.40765976511	 49541.305134375456	 
-139.2	 0.00216386676146416	 4.5122582026813817E-4	 49414.94215232448	 50724.272356899375	 50724.272356899375	 50724.272356899375	 49498.84997957552	 
-139.1	 0.0021722538419349513	 4.5102965823623183E-4	 49410.725006043795	 50753.23808935488	 50753.23808935488	 50753.23808935488	 49494.83186815224	 
-139.0	 0.0021806409224057422	 4.5083300788265984E-4	 49450.649548796784	 50782.30510211238	 50782.30510211238	 50782.30510211238	 49534.937215515645	 
-138.9	 0.0021890280028765336	 4.506358692917794E-4	 49508.963196400226	 50811.4736411869	 50811.4736411869	 50811.4736411869	 49593.42744149296	 
-138.8	 0.002197415083347325	 4.504382425489766E-4	 49541.29507892404	 50840.743953631674	 50840.743953631674	 50840.743953631674	 49625.94766366342	 
-138.7	 0.0022058021638181164	 4.5024012774067153E-4	 49603.66373528607	 50870.116287542005	 50870.116287542005	 50870.116287542005	 49688.49473344524	 
-138.6	 0.0022141892442889078	 4.500415249543241E-4	 49696.09596788486	 50899.590892059205	 50899.590892059205	 50899.590892059205	 49781.09817680603	 
-138.5	 0.002222576324759699	 4.4984243427844046E-4	 49788.66728798649	 50929.16801737452	 50929.16801737452	 50929.16801737452	 49873.845853330604	 
-138.4	 0.0022309634052304905	 4.496428558025775E-4	 49881.378245300555	 50958.847914733116	 50958.847914733116	 50958.847914733116	 49966.738321355726	 
-138.3	 0.0022393504857012815	 4.494427896173495E-4	 50022.81002603542	 50988.63083643803	 50988.63083643803	 50988.63083643803	 50108.33888144538	 
-138.2	 0.002247737566172073	 4.4924223581443296E-4	 50183.94690093734	 51018.5170358542	 51018.5170358542	 51018.5170358542	 50269.64697611577	 
-138.1	 0.0022561246466428642	 4.49041194486573E-4	 50316.21838301443	 51048.506767412466	 51048.506767412466	 51048.506767412466	 50402.109588943924	 
-138.0	 0.0022645117271136556	 4.488396657275892E-4	 50476.43582549813	 51078.60028661362	 51078.60028661362	 51078.60028661362	 50562.51577951152	 
-137.9	 0.002272898807584447	 4.486376496323803E-4	 50664.59124441301	 51108.79785003246	 51108.79785003246	 51108.79785003246	 50750.86013936377	 
-137.79999999999998	 0.0022812858880552384	 4.4843514629693123E-4	 50817.15518374133	 51139.09971532189	 51139.09971532189	 51139.09971532189	 50903.63800998606	 
-137.7	 0.0022896729685260298	 4.4823215581831795E-4	 50961.69366443676	 51169.50614121701	 51169.50614121701	 51169.50614121701	 51048.401911676185	 
-137.6	 0.0022980600489968207	 4.4802867829471315E-4	 51102.54634114679	 51200.01738753925	 51200.01738753925	 51200.01738753925	 51189.490821819745	 
-137.5	 0.002306447129467612	 4.478247138253929E-4	 51212.15720631199	 51230.6337152005	 51230.6337152005	 51230.6337152005	 51299.35735806993	 
-137.4	 0.0023148342099384035	 4.476202625107412E-4	 51349.154270386556	 51261.35538620731	 51261.35538620731	 51261.35538620731	 51436.606266514624	 
-137.3	 0.002323221290409195	 4.474153244522572E-4	 51513.53891074408	 51292.18266366504	 51292.18266366504	 51292.18266366504	 51601.24143376618	 
-137.2	 0.002331608370879986	 4.4720989975255936E-4	 51678.0775357847	 51323.11581178208	 51323.11581178208	 51323.11581178208	 51766.04070115263	 
-137.1	 0.0023399954513507776	 4.470039885153926E-4	 51780.85291898509	 51354.15509587411	 51354.15509587411	 51354.15509587411	 51869.11009206332	 
-137.0	 0.002348382531821569	 4.4679759084563324E-4	 51872.45024108433	 51385.30078236832	 51385.30078236832	 51385.30078236832	 51961.01009785951	 
-136.9	 0.00235676961229236	 4.465907068492951E-4	 51966.957578955116	 51416.553138807685	 51416.553138807685	 51416.553138807685	 52055.82537487493	 
-136.8	 0.0023651566927631513	 4.463833366335356E-4	 52013.74452094759	 51447.91243385528	 51447.91243385528	 51447.91243385528	 52102.942557542396	 
-136.7	 0.0023735437732339427	 4.461754803066609E-4	 52032.74469814452	 51479.378937298585	 51479.378937298585	 51479.378937298585	 52122.286050881135	 
-136.6	 0.002381930853704734	 4.459671379781327E-4	 52024.05601700383	 51510.95292005383	 51510.95292005383	 51510.95292005383	 52113.95148391353	 
-136.5	 0.0023903179341755254	 4.4575830975857294E-4	 52041.89892236216	 51542.63465417035	 51542.63465417035	 51542.63465417035	 52132.13593902196	 
-136.4	 0.002398705014646317	 4.455489957597703E-4	 52040.95786212446	 51574.42441283499	 51574.42441283499	 51574.42441283499	 52131.544911437086	 
-136.29999999999998	 0.002407092095117108	 4.4533919609468617E-4	 52029.63807775489	 51606.32247037647	 51606.32247037647	 51606.32247037647	 52120.577126466014	 
-136.2	 0.002415479175587899	 4.451289108774605E-4	 52053.33941733431	 51638.32910226986	 51638.32910226986	 51638.32910226986	 52144.614832638166	 
-136.1	 0.0024238662560586905	 4.449181402234168E-4	 52077.1415238921	 51670.444585141006	 51670.444585141006	 51670.444585141006	 52168.75375497335	 
-136.0	 0.002432253336529482	 4.447068842490692E-4	 52101.04463071811	 51702.669196771	 51702.669196771	 51702.669196771	 52192.99413026404	 
-135.9	 0.0024406404170002733	 4.4449514307212754E-4	 52083.890245248775	 51735.00321610069	 51735.00321610069	 51735.00321610069	 52176.19475517266	 
-135.8	 0.0024490274974710647	 4.442829168115036E-4	 52025.59049782861	 51767.446923235206	 51767.446923235206	 51767.446923235206	 52118.26406653823	 
-135.7	 0.002457414577941856	 4.4407020558731716E-4	 51967.27381447715	 51800.000599448475	 51800.000599448475	 51800.000599448475	 52060.31131211352	 
-135.6	 0.0024658016584126474	 4.4385700952090146E-4	 51908.9398974254	 51832.664527187815	 51832.664527187815	 51832.664527187815	 52002.336185006556	 
-135.5	 0.0024741887388834384	 4.4364332873480914E-4	 51850.58844791787	 51865.43899007852	 51865.43899007852	 51865.43899007852	 51944.33837728085	 
-135.4	 0.0024825758193542297	 4.4342916335281875E-4	 51831.9298212861	 51898.32427292845	 51898.32427292845	 51898.32427292845	 51926.011233265446	 
-135.3	 0.002490962899825021	 4.432145134999395E-4	 51814.659054826945	 51931.320661732694	 51931.320661732694	 51931.320661732694	 51909.06983689114	 
-135.2	 0.0024993499802958125	 4.4299937930241865E-4	 51759.01188137823	 51964.42844367822	 51964.42844367822	 51964.42844367822	 51853.76529022484	 
-135.1	 0.002507737060766604	 4.427837608877467E-4	 51677.95204518058	 51997.647907148545	 51997.647907148545	 51997.647907148545	 51773.05407389614	 
