Kurbelwinkel	V_alpha_aus_DEWE	Pm_Zyl	Pm_Saug	Pm_Saug_alt	P_Abg	V_alpha	
[KWnZOT]	[m^3]	[bar]	[bar]	[bar]	[bar]	[m^3]	
-11.100000	0.000046	32.228216	0.985979	0.944804	1.030909	0.000046	
-11.000000	0.000046	32.437886	0.986024	0.945077	1.030916	0.000045	
-10.900000	0.000046	32.647005	0.986067	0.945352	1.030922	0.000045	
-10.800000	0.000046	32.855549	0.986108	0.945627	1.030927	0.000045	
-10.700000	0.000046	33.063489	0.986146	0.945904	1.030930	0.000045	
-10.600000	0.000046	33.270799	0.986183	0.946182	1.030933	0.000045	
-10.500000	0.000046	33.477450	0.986217	0.946461	1.030934	0.000045	
-10.400000	0.000046	33.683415	0.986250	0.946740	1.030933	0.000045	
-10.300000	0.000045	33.888665	0.986281	0.947020	1.030932	0.000045	
-10.200000	0.000045	34.093171	0.986311	0.947301	1.030929	0.000045	
-10.100000	0.000045	34.296902	0.986339	0.947582	1.030925	0.000045	
-10.000000	0.000045	34.499827	0.986365	0.947864	1.030921	0.000045	
-9.900000	0.000045	34.701915	0.986391	0.948146	1.030917	0.000045	
-9.800000	0.000045	34.903136	0.986414	0.948428	1.030912	0.000044	
-9.700000	0.000045	35.103459	0.986437	0.948711	1.030907	0.000044	
-9.600000	0.000045	35.302855	0.986459	0.948995	1.030903	0.000044	
-9.500000	0.000045	35.501294	0.986479	0.949279	1.030899	0.000044	
-9.400000	0.000045	35.698747	0.986499	0.949563	1.030896	0.000044	
-9.300000	0.000045	35.895186	0.986518	0.949848	1.030894	0.000044	
-9.200000	0.000045	36.090585	0.986536	0.950134	1.030892	0.000044	
-9.100000	0.000044	36.284918	0.986554	0.950419	1.030892	0.000044	
-9.000000	0.000044	36.478157	0.986571	0.950705	1.030893	0.000044	
-8.900000	0.000044	36.670277	0.986588	0.950991	1.030894	0.000044	
-8.800000	0.000044	36.861251	0.986604	0.951278	1.030896	0.000044	
-8.700000	0.000044	37.051052	0.986620	0.951564	1.030899	0.000044	
-8.600000	0.000044	37.239651	0.986637	0.951850	1.030901	0.000043	
-8.500000	0.000044	37.427020	0.986653	0.952137	1.030903	0.000043	
-8.400000	0.000044	37.613127	0.986669	0.952423	1.030905	0.000043	
-8.300000	0.000044	37.797941	0.986686	0.952709	1.030906	0.000043	
-8.200000	0.000044	37.981429	0.986703	0.952995	1.030905	0.000043	
-8.100000	0.000044	38.163558	0.986720	0.953280	1.030904	0.000043	
-8.000000	0.000044	38.344296	0.986737	0.953565	1.030901	0.000043	
-7.900000	0.000044	38.523609	0.986755	0.953849	1.030896	0.000043	
-7.800000	0.000043	38.701468	0.986773	0.954133	1.030889	0.000043	
-7.700000	0.000043	38.877841	0.986791	0.954416	1.030881	0.000043	
-7.600000	0.000043	39.052701	0.986810	0.954698	1.030871	0.000043	
-7.500000	0.000043	39.226021	0.986829	0.954979	1.030858	0.000043	
-7.400000	0.000043	39.397778	0.986849	0.955259	1.030844	0.000043	
-7.300000	0.000043	39.567949	0.986868	0.955538	1.030828	0.000043	
-7.200000	0.000043	39.736514	0.986888	0.955815	1.030810	0.000043	
-7.100000	0.000043	39.903454	0.986908	0.956091	1.030790	0.000042	
-7.000000	0.000043	40.068753	0.986927	0.956365	1.030769	0.000042	
-6.900000	0.000043	40.232390	0.986947	0.956638	1.030745	0.000042	
-6.800000	0.000043	40.394351	0.986967	0.956908	1.030721	0.000042	
-6.700000	0.000043	40.554616	0.986986	0.957176	1.030696	0.000042	
-6.600000	0.000043	40.713169	0.987006	0.957442	1.030669	0.000042	
-6.500000	0.000043	40.869991	0.987025	0.957706	1.030642	0.000042	
-6.400000	0.000043	41.025064	0.987043	0.957967	1.030615	0.000042	
-6.300000	0.000043	41.178368	0.987062	0.958226	1.030587	0.000042	
-6.200000	0.000043	41.329883	0.987080	0.958482	1.030559	0.000042	
-6.100000	0.000042	41.479591	0.987097	0.958735	1.030532	0.000042	
-6.000000	0.000042	41.627474	0.987114	0.958985	1.030504	0.000042	
-5.900000	0.000042	41.773513	0.987131	0.959232	1.030477	0.000042	
-5.800000	0.000042	41.917694	0.987148	0.959477	1.030451	0.000042	
-5.700000	0.000042	42.060003	0.987164	0.959718	1.030425	0.000042	
-5.600000	0.000042	42.200428	0.987179	0.959956	1.030399	0.000042	
-5.500000	0.000042	42.338960	0.987195	0.960192	1.030375	0.000042	
-5.400000	0.000042	42.475592	0.987210	0.960424	1.030351	0.000042	
-5.300000	0.000042	42.610318	0.987224	0.960653	1.030327	0.000042	
-5.200000	0.000042	42.743137	0.987239	0.960879	1.030305	0.000042	
-5.100000	0.000042	42.874045	0.987253	0.961102	1.030283	0.000041	
-5.000000	0.000042	43.003041	0.987267	0.961321	1.030262	0.000041	
-4.900000	0.000042	43.130123	0.987282	0.961538	1.030242	0.000041	
-4.800000	0.000042	43.255293	0.987296	0.961751	1.030222	0.000041	
-4.700000	0.000042	43.378548	0.987311	0.961960	1.030203	0.000041	
-4.600000	0.000042	43.499890	0.987327	0.962167	1.030184	0.000041	
-4.500000	0.000042	43.619315	0.987343	0.962370	1.030167	0.000041	
-4.400000	0.000042	43.736822	0.987360	0.962570	1.030150	0.000041	
-4.300000	0.000042	43.852408	0.987378	0.962767	1.030135	0.000041	
-4.200000	0.000042	43.966070	0.987397	0.962961	1.030121	0.000041	
-4.100000	0.000042	44.077806	0.987418	0.963151	1.030109	0.000041	
-4.000000	0.000042	44.187615	0.987440	0.963339	1.030098	0.000041	
-3.900000	0.000041	44.295496	0.987464	0.963523	1.030089	0.000041	
-3.800000	0.000041	44.401448	0.987490	0.963705	1.030082	0.000041	
-3.700000	0.000041	44.505473	0.987517	0.963883	1.030077	0.000041	
-3.600000	0.000041	44.607574	0.987547	0.964059	1.030074	0.000041	
-3.500000	0.000041	44.707756	0.987579	0.964231	1.030073	0.000041	
-3.400000	0.000041	44.806024	0.987614	0.964401	1.030073	0.000041	
-3.300000	0.000041	44.902384	0.987651	0.964568	1.030075	0.000041	
-3.200000	0.000041	44.996840	0.987690	0.964732	1.030079	0.000041	
-3.100000	0.000041	45.089400	0.987733	0.964894	1.030085	0.000041	
-3.000000	0.000041	45.180068	0.987779	0.965053	1.030092	0.000041	
-2.900000	0.000041	45.268850	0.987827	0.965210	1.030100	0.000041	
-2.800000	0.000041	45.355750	0.987879	0.965365	1.030109	0.000041	
-2.700000	0.000041	45.440770	0.987934	0.965517	1.030119	0.000041	
-2.600000	0.000041	45.523912	0.987992	0.965666	1.030130	0.000041	
-2.500000	0.000041	45.605175	0.988053	0.965813	1.030141	0.000041	
-2.400000	0.000041	45.684562	0.988118	0.965958	1.030153	0.000041	
-2.300000	0.000041	45.762070	0.988187	0.966100	1.030164	0.000041	
-2.200000	0.000041	45.837701	0.988259	0.966239	1.030176	0.000041	
-2.100000	0.000041	45.911454	0.988334	0.966376	1.030188	0.000041	
-2.000000	0.000041	45.983331	0.988413	0.966510	1.030199	0.000041	
-1.900000	0.000041	46.053332	0.988496	0.966641	1.030211	0.000041	
-1.800000	0.000041	46.121463	0.988583	0.966769	1.030222	0.000041	
-1.700000	0.000041	46.187727	0.988673	0.966894	1.030233	0.000041	
-1.600000	0.000041	46.252131	0.988767	0.967016	1.030244	0.000041	
-1.500000	0.000041	46.314680	0.988865	0.967135	1.030255	0.000041	
-1.400000	0.000041	46.375383	0.988967	0.967252	1.030265	0.000041	
-1.300000	0.000041	46.434247	0.989073	0.967365	1.030275	0.000041	
-1.200000	0.000041	46.491281	0.989182	0.967476	1.030284	0.000041	
-1.100000	0.000041	46.546490	0.989295	0.967584	1.030293	0.000040	
-1.000000	0.000041	46.599883	0.989413	0.967689	1.030302	0.000040	
-0.900000	0.000041	46.651465	0.989534	0.967791	1.030309	0.000040	
-0.800000	0.000041	46.701239	0.989659	0.967891	1.030316	0.000040	
-0.700000	0.000041	46.749210	0.989787	0.967987	1.030322	0.000040	
-0.600000	0.000041	46.795379	0.989920	0.968081	1.030328	0.000040	
-0.500000	0.000041	46.839748	0.990056	0.968172	1.030332	0.000040	
-0.400000	0.000041	46.882318	0.990196	0.968259	1.030336	0.000040	
-0.300000	0.000041	46.923089	0.990339	0.968344	1.030339	0.000040	
-0.200000	0.000041	46.962061	0.990486	0.968425	1.030342	0.000040	
-0.100000	0.000041	46.999234	0.990636	0.968503	1.030344	0.000040	
0.000000	0.000041	47.034610	0.990790	0.968578	1.030345	0.000040	
0.100000	0.000041	47.068188	0.990947	0.968649	1.030345	0.000040	
0.200000	0.000041	47.099970	0.991106	0.968717	1.030345	0.000040	
0.300000	0.000041	47.129958	0.991269	0.968782	1.030344	0.000040	
0.400000	0.000041	47.158154	0.991435	0.968842	1.030343	0.000040	
0.500000	0.000041	47.184560	0.991604	0.968899	1.030341	0.000041	
0.600000	0.000041	47.209177	0.991775	0.968953	1.030339	0.000041	
0.700000	0.000041	47.232008	0.991949	0.969003	1.030336	0.000041	
0.800000	0.000041	47.253054	0.992125	0.969049	1.030333	0.000041	
0.900000	0.000041	47.272314	0.992303	0.969091	1.030330	0.000041	
1.000000	0.000041	47.289791	0.992483	0.969129	1.030327	0.000041	
1.100000	0.000041	47.305482	0.992665	0.969164	1.030323	0.000041	
1.200000	0.000041	47.319388	0.992849	0.969195	1.030319	0.000041	
1.300000	0.000041	47.331507	0.993035	0.969222	1.030314	0.000041	
1.400000	0.000041	47.341837	0.993221	0.969245	1.030309	0.000041	
1.500000	0.000041	47.350379	0.993409	0.969264	1.030304	0.000041	
1.600000	0.000041	47.357131	0.993598	0.969279	1.030298	0.000041	
1.700000	0.000041	47.362095	0.993788	0.969289	1.030292	0.000041	
1.800000	0.000041	47.365274	0.993978	0.969296	1.030285	0.000041	
1.900000	0.000041	47.366672	0.994169	0.969299	1.030278	0.000041	
2.000000	0.000041	47.366294	0.994360	0.969297	1.030270	0.000041	
2.100000	0.000041	47.364149	0.994551	0.969292	1.030261	0.000041	
2.200000	0.000041	47.360246	0.994743	0.969284	1.030252	0.000041	
2.300000	0.000041	47.354594	0.994934	0.969272	1.030242	0.000041	
2.400000	0.000041	47.347207	0.995125	0.969257	1.030232	0.000041	
2.500000	0.000041	47.338097	0.995316	0.969239	1.030220	0.000041	
2.600000	0.000041	47.327276	0.995506	0.969218	1.030208	0.000041	
2.700000	0.000041	47.314760	0.995696	0.969194	1.030195	0.000041	
2.800000	0.000041	47.300561	0.995885	0.969168	1.030181	0.000041	
2.900000	0.000041	47.284694	0.996074	0.969139	1.030167	0.000041	
3.000000	0.000041	47.267171	0.996261	0.969108	1.030151	0.000041	
3.100000	0.000041	47.248004	0.996448	0.969075	1.030135	0.000041	
3.200000	0.000041	47.227206	0.996634	0.969040	1.030118	0.000041	
3.300000	0.000041	47.204787	0.996818	0.969003	1.030101	0.000041	
3.400000	0.000041	47.180760	0.997002	0.968963	1.030084	0.000041	
3.500000	0.000041	47.155135	0.997184	0.968922	1.030066	0.000041	
3.600000	0.000041	47.127924	0.997366	0.968879	1.030049	0.000041	
3.700000	0.000041	47.099138	0.997546	0.968835	1.030032	0.000041	
3.800000	0.000041	47.068792	0.997724	0.968788	1.030015	0.000041	
3.900000	0.000041	47.036896	0.997902	0.968741	1.029999	0.000041	
4.000000	0.000042	47.003463	0.998078	0.968692	1.029985	0.000041	
4.100000	0.000042	46.968509	0.998252	0.968642	1.029971	0.000041	
4.200000	0.000042	46.932045	0.998425	0.968590	1.029958	0.000041	
4.300000	0.000042	46.894086	0.998597	0.968538	1.029948	0.000041	
4.400000	0.000042	46.854645	0.998767	0.968485	1.029939	0.000041	
4.500000	0.000042	46.813735	0.998936	0.968430	1.029932	0.000041	
4.600000	0.000042	46.771368	0.999103	0.968375	1.029927	0.000042	
4.700000	0.000042	46.727556	0.999269	0.968319	1.029924	0.000042	
4.800000	0.000042	46.682310	0.999433	0.968263	1.029924	0.000042	
4.900000	0.000042	46.635639	0.999595	0.968206	1.029926	0.000042	
5.000000	0.000042	46.587555	0.999756	0.968148	1.029931	0.000042	
5.100000	0.000042	46.538067	0.999915	0.968090	1.029939	0.000042	
5.200000	0.000042	46.487183	1.000073	0.968031	1.029950	0.000042	
5.300000	0.000042	46.434913	1.000229	0.967972	1.029963	0.000042	
5.400000	0.000042	46.381267	1.000383	0.967912	1.029979	0.000042	
5.500000	0.000042	46.326256	1.000536	0.967852	1.029998	0.000042	
5.600000	0.000042	46.269890	1.000688	0.967792	1.030019	0.000042	
5.700000	0.000042	46.212181	1.000838	0.967731	1.030042	0.000042	
5.800000	0.000042	46.153143	1.000986	0.967670	1.030067	0.000042	
5.900000	0.000042	46.092790	1.001134	0.967608	1.030094	0.000042	
6.000000	0.000042	46.031139	1.001279	0.967545	1.030122	0.000042	
6.100000	0.000042	45.968204	1.001424	0.967481	1.030152	0.000042	
6.200000	0.000043	45.904004	1.001566	0.967416	1.030183	0.000042	
6.300000	0.000043	45.838556	1.001708	0.967350	1.030215	0.000042	
6.400000	0.000043	45.771877	1.001848	0.967283	1.030247	0.000042	
6.500000	0.000043	45.703984	1.001986	0.967214	1.030281	0.000043	
6.600000	0.000043	45.634894	1.002122	0.967144	1.030315	0.000043	
6.700000	0.000043	45.564622	1.002257	0.967071	1.030349	0.000043	
6.800000	0.000043	45.493185	1.002391	0.966997	1.030384	0.000043	
6.900000	0.000043	45.420598	1.002522	0.966920	1.030420	0.000043	
7.000000	0.000043	45.346874	1.002652	0.966841	1.030456	0.000043	
7.100000	0.000043	45.272028	1.002780	0.966760	1.030492	0.000043	
7.200000	0.000043	45.196075	1.002906	0.966675	1.030528	0.000043	
7.300000	0.000043	45.119027	1.003030	0.966588	1.030565	0.000043	
7.400000	0.000043	45.040898	1.003152	0.966498	1.030602	0.000043	
7.500000	0.000043	44.961702	1.003271	0.966406	1.030640	0.000043	
7.600000	0.000043	44.881453	1.003389	0.966309	1.030678	0.000043	
7.700000	0.000043	44.800164	1.003503	0.966210	1.030716	0.000043	
7.800000	0.000044	44.717848	1.003616	0.966107	1.030754	0.000043	
7.900000	0.000044	44.634519	1.003725	0.966001	1.030791	0.000043	
8.000000	0.000044	44.550192	1.003832	0.965891	1.030829	0.000044	
8.100000	0.000044	44.464879	1.003936	0.965778	1.030866	0.000044	
8.200000	0.000044	44.378593	1.004037	0.965660	1.030903	0.000044	
8.300000	0.000044	44.291348	1.004134	0.965539	1.030939	0.000044	
8.400000	0.000044	44.203153	1.004228	0.965414	1.030974	0.000044	
8.500000	0.000044	44.114020	1.004319	0.965286	1.031008	0.000044	
8.600000	0.000044	44.023960	1.004406	0.965153	1.031041	0.000044	
8.700000	0.000044	43.932982	1.004489	0.965018	1.031072	0.000044	
8.800000	0.000044	43.841096	1.004568	0.964879	1.031102	0.000044	
8.900000	0.000044	43.748311	1.004643	0.964737	1.031131	0.000044	
9.000000	0.000044	43.654636	1.004713	0.964592	1.031158	0.000044	
9.100000	0.000044	43.560081	1.004779	0.964445	1.031185	0.000044	
9.200000	0.000045	43.464656	1.004841	0.964296	1.031210	0.000044	
9.300000	0.000045	43.368371	1.004897	0.964145	1.031235	0.000045	
9.400000	0.000045	43.271237	1.004949	0.963992	1.031259	0.000045	
9.500000	0.000045	43.173266	1.004996	0.963837	1.031283	0.000045	
9.600000	0.000045	43.074471	1.005038	0.963681	1.031307	0.000045	
9.700000	0.000045	42.974865	1.005074	0.963524	1.031331	0.000045	
9.800000	0.000045	42.874462	1.005106	0.963367	1.031356	0.000045	
9.900000	0.000045	42.773278	1.005132	0.963208	1.031381	0.000045	
10.000000	0.000045	42.671329	1.005153	0.963049	1.031406	0.000045	
10.100000	0.000045	42.568629	1.005169	0.962890	1.031433	0.000045	
10.200000	0.000045	42.465196	1.005180	0.962730	1.031461	0.000045	
10.300000	0.000045	42.361046	1.005185	0.962571	1.031490	0.000045	
10.400000	0.000046	42.256193	1.005185	0.962412	1.031520	0.000046	
10.500000	0.000046	42.150654	1.005180	0.962253	1.031552	0.000046	
10.600000	0.000046	42.044443	1.005170	0.962094	1.031584	0.000046	
10.700000	0.000046	41.937576	1.005154	0.961936	1.031618	0.000046	
10.800000	0.000046	41.830067	1.005133	0.961779	1.031653	0.000046	
10.900000	0.000046	41.721931	1.005107	0.961622	1.031688	0.000046	
11.000000	0.000046	41.613182	1.005076	0.961466	1.031724	0.000046	
11.100000	0.000046	41.503833	1.005039	0.961311	1.031760	0.000046	
11.200000	0.000046	41.393899	1.004998	0.961157	1.031797	0.000046	
11.300000	0.000046	41.283395	1.004951	0.961003	1.031834	0.000046	
11.400000	0.000047	41.172334	1.004898	0.960850	1.031870	0.000046	
11.500000	0.000047	41.060731	1.004841	0.960697	1.031907	0.000047	
11.600000	0.000047	40.948600	1.004778	0.960545	1.031943	0.000047	
11.700000	0.000047	40.835955	1.004711	0.960393	1.031978	0.000047	
11.800000	0.000047	40.722811	1.004638	0.960241	1.032013	0.000047	
11.900000	0.000047	40.609181	1.004560	0.960088	1.032048	0.000047	
12.000000	0.000047	40.495078	1.004477	0.959935	1.032082	0.000047	
12.100000	0.000047	40.380516	1.004389	0.959782	1.032115	0.000047	
12.200000	0.000047	40.265506	1.004296	0.959627	1.032148	0.000047	
12.300000	0.000047	40.150061	1.004198	0.959472	1.032181	0.000047	
12.400000	0.000048	40.034191	1.004095	0.959315	1.032213	0.000048	
12.500000	0.000048	39.917907	1.003987	0.959158	1.032245	0.000048	
12.600000	0.000048	39.801218	1.003874	0.958998	1.032277	0.000048	
12.700000	0.000048	39.684135	1.003757	0.958837	1.032309	0.000048	
12.800000	0.000048	39.566665	1.003634	0.958675	1.032342	0.000048	
12.900000	0.000048	39.448819	1.003507	0.958510	1.032375	0.000048	
13.000000	0.000048	39.330606	1.003375	0.958345	1.032409	0.000048	
13.100000	0.000048	39.212034	1.003239	0.958177	1.032444	0.000048	
13.200000	0.000048	39.093114	1.003098	0.958007	1.032481	0.000048	
13.300000	0.000049	38.973855	1.002952	0.957836	1.032518	0.000049	
13.400000	0.000049	38.854269	1.002801	0.957664	1.032558	0.000049	
13.500000	0.000049	38.734367	1.002646	0.957489	1.032598	0.000049	
13.600000	0.000049	38.614159	1.002487	0.957314	1.032641	0.000049	
13.700000	0.000049	38.493659	1.002322	0.957137	1.032685	0.000049	
13.800000	0.000049	38.372877	1.002154	0.956960	1.032731	0.000049	
13.900000	0.000049	38.251827	1.001980	0.956781	1.032779	0.000049	
14.000000	0.000049	38.130519	1.001802	0.956602	1.032828	0.000049	
14.100000	0.000050	38.008967	1.001620	0.956422	1.032880	0.000050	
14.200000	0.000050	37.887182	1.001434	0.956243	1.032933	0.000050	
14.300000	0.000050	37.765176	1.001243	0.956063	1.032989	0.000050	
14.400000	0.000050	37.642959	1.001047	0.955884	1.033046	0.000050	
14.500000	0.000050	37.520541	1.000848	0.955705	1.033105	0.000050	
14.600000	0.000050	37.397934	1.000643	0.955527	1.033166	0.000050	
14.700000	0.000050	37.275148	1.000435	0.955350	1.033228	0.000050	
14.800000	0.000050	37.152191	1.000222	0.955175	1.033293	0.000050	
14.900000	0.000051	37.029073	1.000005	0.955001	1.033359	0.000051	
15.000000	0.000051	36.905804	0.999784	0.954829	1.033427	0.000051	
15.100000	0.000051	36.782394	0.999558	0.954660	1.033497	0.000051	
15.200000	0.000051	36.658852	0.999328	0.954492	1.033569	0.000051	
15.300000	0.000051	36.535188	0.999093	0.954328	1.033643	0.000051	
15.400000	0.000051	36.411413	0.998854	0.954166	1.033719	0.000051	
15.500000	0.000051	36.287535	0.998611	0.954007	1.033797	0.000051	
15.600000	0.000051	36.163566	0.998363	0.953851	1.033878	0.000052	
15.700000	0.000052	36.039515	0.998110	0.953699	1.033961	0.000052	
15.800000	0.000052	35.915393	0.997853	0.953549	1.034047	0.000052	
15.900000	0.000052	35.791210	0.997591	0.953404	1.034136	0.000052	
16.000000	0.000052	35.666975	0.997325	0.953262	1.034228	0.000052	
16.100000	0.000052	35.542697	0.997054	0.953123	1.034323	0.000052	
16.200000	0.000052	35.418386	0.996777	0.952989	1.034422	0.000052	
16.300000	0.000052	35.294049	0.996496	0.952858	1.034523	0.000052	
16.400000	0.000053	35.169693	0.996210	0.952731	1.034628	0.000053	
16.500000	0.000053	35.045328	0.995919	0.952607	1.034736	0.000053	
16.600000	0.000053	34.920958	0.995624	0.952487	1.034847	0.000053	
16.700000	0.000053	34.796592	0.995323	0.952371	1.034962	0.000053	
16.800000	0.000053	34.672236	0.995017	0.952258	1.035079	0.000053	
16.900000	0.000053	34.547896	0.994707	0.952148	1.035199	0.000053	
17.000000	0.000053	34.423579	0.994392	0.952041	1.035322	0.000054	
17.100000	0.000054	34.299292	0.994072	0.951937	1.035447	0.000054	
17.200000	0.000054	34.175042	0.993747	0.951836	1.035574	0.000054	
17.300000	0.000054	34.050837	0.993418	0.951737	1.035703	0.000054	
17.400000	0.000054	33.926685	0.993083	0.951641	1.035834	0.000054	
17.500000	0.000054	33.802592	0.992745	0.951547	1.035966	0.000054	
17.600000	0.000054	33.678567	0.992401	0.951454	1.036098	0.000054	
17.700000	0.000054	33.554619	0.992054	0.951364	1.036231	0.000055	
17.800000	0.000055	33.430753	0.991702	0.951275	1.036365	0.000055	
17.900000	0.000055	33.306980	0.991345	0.951187	1.036499	0.000055	
18.000000	0.000055	33.183305	0.990985	0.951101	1.036632	0.000055	
18.100000	0.000055	33.059737	0.990620	0.951015	1.036765	0.000055	
18.200000	0.000055	32.936282	0.990251	0.950930	1.036896	0.000055	
18.300000	0.000055	32.812948	0.989879	0.950845	1.037027	0.000056	
18.400000	0.000056	32.689739	0.989502	0.950760	1.037156	0.000056	
18.500000	0.000056	32.566661	0.989122	0.950676	1.037283	0.000056	
18.600000	0.000056	32.443722	0.988739	0.950591	1.037408	0.000056	
18.700000	0.000056	32.320924	0.988353	0.950505	1.037530	0.000056	
18.800000	0.000056	32.198273	0.987963	0.950419	1.037650	0.000056	
18.900000	0.000056	32.075775	0.987570	0.950332	1.037767	0.000056	
19.000000	0.000057	31.953432	0.987174	0.950244	1.037881	0.000057	
19.100000	0.000057	31.831251	0.986776	0.950155	1.037992	0.000057	
19.200000	0.000057	31.709235	0.986375	0.950064	1.038099	0.000057	
19.300000	0.000057	31.587390	0.985971	0.949973	1.038203	0.000057	
19.400000	0.000057	31.465721	0.985566	0.949880	1.038304	0.000057	
19.500000	0.000057	31.344232	0.985158	0.949785	1.038400	0.000057	
19.600000	0.000057	31.222929	0.984749	0.949689	1.038494	0.000058	
19.700000	0.000058	31.101818	0.984337	0.949592	1.038584	0.000058	
19.800000	0.000058	30.980903	0.983924	0.949493	1.038670	0.000058	
19.900000	0.000058	30.860190	0.983510	0.949393	1.038753	0.000058	
20.000000	0.000058	30.739683	0.983095	0.949291	1.038834	0.000058	
20.100000	0.000058	30.619386	0.982679	0.949188	1.038911	0.000059	
