Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQh [J/s]	dQh [J/KW]	Qh [J]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	dmL [kg/s]	dmL [kg/KW]	mL [kg]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]	AGR_intern_LWA_Massenbruch [kg]	AGR_extern_LWA_Massenbruch [kg]	feuchteLuft_LWA_Massenbruch [kg]
-23.500000000000014	 0.008873503031165138	 6.472902361425703E-5	 737.805933906453	 737.8059339064531	 1371.900679486301	 15.75817008362293	 15.758170896179719	 -11510.31918338425	 -0.9590314757130365	 -2.3903069689653673	 -8199.725812634168	 -0.683195228667909	 3.2597378680920173	 0.0	 0.0	 0.0	 3310.593370750083	 0.2758362470451275	 5.650044837057385	 0.0	 0.008834031353145977	 368.9977698495669	 3.0409165081669244E-5	 2.533669657534208E-9	 1.4021866430159367E-7	 759587.8705287352	 759404.474159528	 0.0	 706.1759565109465	 4.889100874838245	 0.014180525599510059	 4.8576693859404894E-4	 4.8576693859404894E-4	 840.6074673856446	 1125.2073813492739	 1.3385645797898484	 85.26573900513011	 1.0982713120816044E-10	 2.2698549713440326E-7	 2.104162770013141E-14	 3.1737022219866635E-9	 4.892112496138748E-6	 1.4831694741412223E-7	 1.229897104765732E-4	 0.22312625010512654	 0.0016401555713562415	 0.004483065419294991	 0.7529220259525566	 0.017700242542697926	 0.0	 0.0	 0.0	 
-22.0	 0.008998481947097042	 6.180953062305986E-5	 750.5695667585628	 750.5695667585628	 1383.462852591675	 16.788309577902123	 16.78831024320518	 3649.6040575210914	 0.3040823724597746	 -1.9341834102757058	 7225.358173163316	 0.602011621134446	 4.162755299793686	 0.009577047831193695	 7.979527038470496E-7	 1.1969290557705742E-6	 3575.7541156422244	 0.29792924867467135	 6.0969387100693915	 0.0025076723002489675	 0.011281247855483676	 368.9977698495669	 3.0848310948673053E-5	 2.570258973796949E-9	 1.440740527622891E-7	 757716.6142907486	 759404.474159528	 0.012536246623903137	 739.8385632719711	 4.926496241648806	 0.014039827142102966	 4.857631105438177E-4	 4.857631105438177E-4	 844.2610140000323	 1128.8689129235454	 1.3371088966610771	 89.58235162720842	 1.1001023208169843E-10	 2.2830872718273643E-7	 2.1164282538602095E-14	 3.19222207687017E-9	 4.9615695892844444E-6	 1.4918149404975607E-7	 1.26800515710066E-4	 0.22297798581745398	 0.0016910166570076317	 0.004621970202998775	 0.752920247084695	 0.0176566373600706	 0.0	 0.0	 0.0	 
-20.5	 0.009123460863028945	 5.906494098885967E-5	 765.5374604813834	 765.5374604813834	 1397.050302708278	 17.919656422295716	 17.91965747570953	 10954.32873707068	 0.9127067535471931	 -0.565123279954916	 14839.206668583722	 1.23639197515271	 6.0173432625227505	 0.019666678773363522	 1.638613462050632E-6	 3.6548492488465223E-6	 3884.877931513041	 0.32368522160551666	 6.5824665424776665	 0.007657232631066596	 0.01630726187037906	 368.9977698495669	 3.1256088671804525E-5	 2.604234718982383E-9	 1.4798040484076267E-7	 753873.876982785	 759404.474159528	 0.03827970533076397	 775.4405019585676	 4.963577674946687	 0.01390755776214151	 4.857592295362604E-4	 4.857592295362604E-4	 848.506136871782	 1133.1304330130788	 1.335441647117169	 93.87491261047077	 1.1034237929367714E-10	 2.3090374787882553E-7	 2.1404823592909508E-14	 3.2285429321102624E-9	 5.101535580130166E-6	 1.508769737678934E-7	 1.3462623825034328E-4	 0.22267351757491927	 0.0017954643584860866	 0.004907219585755296	 0.7529165940703137	 0.017567091517066598	 0.0	 0.0	 0.0	 
-19.000000000000014	 0.009248439778960848	 5.6498240891815664E-5	 792.6756486616437	 792.6756486616437	 1421.7626883267476	 19.401878380648093	 19.40187731827665	 51172.66209321623	 4.263669222506513	 5.8303805538048525	 55554.662750205294	 4.6287743503221	 12.9605047880059	 0.07361110898919761	 6.133224401343402E-6	 1.2854685850861624E-5	 4382.000656989062	 0.3651051278155875	 7.130124234201048	 0.026931704499273894	 0.03512353148716764	 368.9977698495669	 3.1538561633672195E-5	 2.6277701620185802E-9	 1.5192206008379055E-7	 739489.8742835087	 759404.474159528	 0.13463580930070462	 817.0822647052063	 5.000119240684719	 0.013783861371922524	 4.857553053303604E-4	 4.857553053303604E-4	 856.0299691254637	 1140.71564120825	 1.3325650763998678	 98.14297439770559	 1.114100667191364E-10	 2.401191256652435E-7	 2.22590252751079E-14	 3.357529236281927E-9	 5.614392344530421E-6	 1.568979012880232E-7	 1.6391923422159E-4	 0.22153384824973466	 0.002186435225255695	 0.005974955508051435	 0.7529029202229475	 0.017231906681456126	 0.0	 0.0	 0.0	 
-17.5	 0.009373418694892752	 5.4112225557767084E-5	 834.0599689871597	 834.0599689871597	 1459.6399711264007	 21.323424828703036	 21.323424055353243	 99020.18844694261	 8.250290538314447	 18.205816361276522	 104143.87321350441	 8.67719225011558	 25.97629316317927	 0.13794226775829269	 1.1493250057079843E-5	 3.0094560936481387E-5	 5123.684766561797	 0.42690171180113384	 7.770476801902749	 0.0630507685353028	 0.07039688389924224	 368.9977698495669	 3.167051993911215E-5	 2.638764832659978E-9	 1.558802073327805E-7	 712533.0485508882	 759404.474159528	 0.3152006680086202	 865.6852205685803	 5.035866612169931	 0.013668872681125002	 4.8575135523567907E-4	 4.8575135523567907E-4	 867.1316185446577	 1151.9323108393337	 1.3284399809715954	 102.40165691932087	 1.1303823608123682E-10	 2.563106165360517E-7	 2.375985949490036E-14	 3.584169193717683E-9	 6.5510976851996234E-6	 1.674766713993313E-7	 2.1881680504423222E-4	 0.21939802521571902	 0.0029191602051695433	 0.007975982485657757	 0.7528772942676867	 0.016603742438518473	 0.0	 0.0	 0.0	 
-16.0	 0.009498397610824655	 5.190949522484199E-5	 894.8777818061878	 894.8777818061878	 1515.704737280129	 23.86481203007603	 23.864810581934783	 165836.0981254471	 13.817343844063421	 38.93183212737165	 172065.95813851932	 14.336411277957605	 47.48091008011568	 0.22777394568867412	 1.8977960539801816E-5	 5.856150174618411E-5	 6229.860013072198	 0.5190674338941844	 8.549077952744026	 0.12269152886036717	 0.1286753307465048	 368.9977698495669	 3.1611491659127107E-5	 2.633846639032074E-9	 1.598309772913286E-7	 668015.8926954772	 759404.474159528	 0.613354170839861	 923.2879715692611	 5.070537540339177	 0.013562717002429815	 4.857474007703047E-4	 4.857474007703047E-4	 882.3785593306847	 1167.3691922007897	 1.3229800065476212	 106.66212777281875	 1.1504436709009323E-10	 2.8102612606260854E-7	 2.605079933817514E-14	 3.930143235939315E-9	 8.051065915504434E-6	 1.8362455020003696E-7	 3.094760684724796E-4	 0.21587089964741446	 0.00412922466197076	 0.01128052778842104	 0.7528349749046663	 0.015566377167249549	 0.0	 0.0	 0.0	 
-14.500000000000014	 0.009623376526756558	 4.9892451415116797E-5	 964.6082028860005	 964.6082028860005	 1580.504531973227	 26.785560655705282	 26.785558845105896	 198955.70799210764	 16.576845802211956	 63.79710083068958	 206535.6807155802	 17.208403651393954	 73.2935155572066	 0.27320496505175446	 2.276324023958788E-5	 9.270636210556593E-5	 7579.972723472564	 0.6315578491819988	 9.496414726517024	 0.1942280331387821	 0.19862861389944692	 368.9977698495669	 3.147643891657762E-5	 2.622594142127097E-9	 1.6376486850451925E-7	 614615.323381014	 759404.474159528	 0.9709763610108314	 985.029373722985	 5.103823663676828	 0.01346551007184065	 4.857434586896258E-4	 4.857434586896258E-4	 897.6951142326968	 1182.9135819481066	 1.3177230923877756	 110.90000563589956	 1.1662007061442268E-10	 3.081441561472311E-7	 2.856442240902165E-14	 4.309773650120453E-9	 9.790089623935993E-6	 2.0134199807459139E-7	 4.1822652662511787E-4	 0.21163996622714396	 0.005580789553142111	 0.015244497242037244	 0.7527842106480074	 0.014322005800843673	 0.0	 0.0	 0.0	 
-13.0	 0.009748355442688462	 4.806329351258489E-5	 1041.3409779933763	 1041.3409779933763	 1651.2599135561375	 30.04386997241014	 30.043869337377714	 226493.17332944952	 18.871247512460858	 92.10397209938085	 235660.2690036935	 19.63504329886823	 102.74608050550894	 0.3114680941840975	 2.5951296505669653E-5	 1.316333068640704E-4	 9167.095674244001	 0.7637957864073707	 10.64210840612808	 0.2757834274485801	 0.27844634548169894	 368.9977698495669	 3.1300549045392825E-5	 2.607939125177712E-9	 1.676767771922858E-7	 553731.8831884242	 759404.474159528	 1.3786845517803303	 1049.5660623897888	 5.135393962795589	 0.013377357883766823	 4.857395358668305E-4	 4.857395358668305E-4	 911.6351725683076	 1197.1133915827108	 1.3131496322263858	 115.04408163634496	 1.175392332964982E-10	 3.363134109689313E-7	 3.1175471592408066E-14	 4.704149355763113E-9	 1.170540942466033E-5	 2.1974612397981265E-7	 5.422160012708475E-4	 0.20681619890636488	 0.007235793546235268	 0.019763927644569645	 0.7527263328825176	 0.012903264728362509	 0.0	 0.0	 0.0	 
-11.5	 0.009873334358620365	 4.6424015648374064E-5	 1116.1626167931838	 1116.1626167931838	 1720.0114861648824	 33.36953247126597	 33.369531826865924	 223490.227851793	 18.621044265527445	 120.03553849767202	 234325.80963761214	 19.523857108916214	 132.03186616888325	 0.30944294248317517	 2.578256232955037E-5	 1.7030715035839595E-4	 10835.58178581913	 0.9028128433887682	 11.996327671211233	 0.3568085522104216	 0.3578120979503752	 368.9977698495669	 3.112851353502579E-5	 2.593605250786069E-9	 1.715671850684649E-7	 493243.85593294434	 759404.474159528	 1.7837418420196172	 1112.5912046494634	 5.164900118914902	 0.013298356540913289	 4.857356347000865E-4	 4.8573563470008654E-4	 924.1339239522271	 1209.8701986576095	 1.309193578224441	 118.98433340092359	 1.176880889914713E-10	 3.618371201701229E-7	 3.3541288001469727E-14	 5.061514485568177E-9	 1.3546204235990047E-5	 2.3642167806733236E-7	 6.654003287235663E-4	 0.20202379199256515	 0.008880081603986787	 0.02425400719862547	 0.7526688309563525	 0.011493738277476193	 0.0	 0.0	 0.0	 
-10.000000000000014	 0.009998313274552268	 4.49764038939033E-5	 1183.5467580808418	 1183.5467580808418	 1781.9528520713238	 36.5527119989547	 36.5527100043309	 201100.79059442325	 16.755572534359818	 145.16889729921175	 213556.53303374583	 17.793375992488844	 158.72193015761653	 0.2817986131671112	 2.347925678982623E-5	 2.0552603554313529E-4	 12455.742439322596	 1.0378034581290265	 13.553032858404773	 0.43059523354932644	 0.43014333182101433	 368.9977698495669	 3.099218368171883E-5	 2.5822463459357634E-9	 1.7544055458736855E-7	 438161.2108574243	 759404.474159528	 2.1526130197775823	 1171.2065589967738	 5.1919839365547125	 0.013228592119011085	 4.8573175272874575E-4	 4.8573175272874564E-4	 934.6064132506461	 1220.577676247445	 1.3059804201451652	 122.58299988068488	 1.1724929984906323E-10	 3.8318086119162365E-7	 3.551964830399767E-14	 5.360377385283937E-9	 1.5173362827827633E-5	 2.5036620321785426E-7	 7.775766448401657E-4	 0.19765967347582591	 0.010377457238066825	 0.02834284123946798	 0.7526164675235997	 0.010210171490645053	 0.0	 0.0	 0.0	 
-8.5	 0.010123292190484173	 4.372203376243755E-5	 1239.8953774397105	 1239.8953774397105	 1833.7286701387775	 39.418509942204174	 39.418508224838284	 165843.93292263176	 13.817996633702544	 165.89589224976558	 179758.66035303383	 14.977361666862258	 181.1879726579099	 0.23704723866526595	 1.975060460869074E-5	 2.3515194245617139E-4	 13914.72743040206	 1.1593650331597125	 15.292080408144342	 0.4926641304295566	 0.49102728380113697	 368.9977698495669	 3.090619204738619E-5	 2.5750815851103596E-9	 1.793031769650341E-7	 391828.529045006	 759404.474159528	 2.4629051575847924	 1223.2499111503564	 5.216286831440223	 0.013168140546410325	 4.8572788456506793E-4	 4.857278845650679E-4	 942.8367024800249	 1229.0056207711932	 1.3035190691436103	 125.6937196680737	 1.1649677456097727E-10	 3.998371802503599E-7	 3.7063521520745226E-14	 5.593621853889417E-9	 1.6507718293986146E-5	 2.612482138038115E-7	 8.719336435592002E-4	 0.19398881955412886	 0.011636990489931073	 0.03178215820126011	 0.7525724220732921	 0.009130501523984666	 0.0	 0.0	 0.0	 
-7.0	 0.010248271106416075	 4.266226801933781E-5	 1285.7567590776355	 1285.7567590776355	 1875.8325662597335	 41.9153951568495	 41.91539369825352	 132743.15140137877	 11.06006343968589	 182.4859874092944	 147924.67320433364	 12.324976864439128	 199.6754379545686	 0.19496516834550545	 1.624435692286821E-5	 2.595184778404737E-4	 15181.52180295486	 1.2649134247532356	 17.189450545274195	 0.5437141785018823	 0.541129118574273	 368.9977698495669	 3.0857499813011094E-5	 2.5710245833326915E-9	 1.8315971384003312E-7	 353723.0963708426	 759404.4741595278	 2.7181123442388255	 1268.1883516281957	 5.2374611673601565	 0.013117067498550097	 4.857240247536994E-4	 4.857240247536994E-4	 949.1989032043235	 1235.5303761919217	 1.3016559248235484	 128.17965452149292	 1.1563302041683213E-10	 4.126917439469344E-7	 3.8255004753857307E-14	 5.773640401273568E-9	 1.7582362911485367E-5	 2.696463846697936E-7	 9.495358045071905E-4	 0.19096980725820212	 0.01267288162570229	 0.034610759344961224	 0.7525361977108158	 0.008242547665459272	 0.0	 0.0	 0.0	 
-5.500000000000014	 0.010373250022347978	 4.1798254801160973E-5	 1322.7184369712631	 1322.7184369712631	 1909.7313985769747	 44.031939153645816	 44.03193790137792	 105814.402543261	 8.8163795465592	 195.7105567291332	 122069.39351465684	 10.170733646617817	 214.93153842449533	 0.16081967405295855	 1.3399379015773871E-5	 2.796175463641345E-4	 16254.990971395839	 1.3543541000586192	 19.220981695362124	 0.585823505829676	 0.5824738141699844	 368.9977698495669	 3.082893065176173E-5	 2.568644221464672E-9	 1.8701268017223013E-7	 322292.676178443	 759404.474159528	 2.928623467440799	 1305.8968397495398	 5.255182967289272	 0.013075428307312658	 4.8572016972596357E-4	 4.857201697259635E-4	 954.1101196881478	 1240.575670249548	 1.3002436979234973	 129.92303921247466	 1.1476466886735788E-10	 4.2274866585560595E-7	 3.9187172187717826E-14	 5.9144878511842745E-9	 1.845380339105275E-5	 2.7621675813405335E-7	 0.0010135442522203832	 0.18847964964610425	 0.013527321298659684	 0.03694386842382896	 0.7525063188365274	 0.007510138744552752	 0.0	 0.0	 0.0	 
-4.0	 0.010498228938279883	 4.113092604365344E-5	 1351.6434526966107	 1351.6434526966107	 1936.2324762440016	 45.7419425554765	 45.74194148460957	 82523.80565560688	 6.875823846275216	 206.024292498546	 99649.22903566073	 8.302701745551218	 227.38559104282214	 0.13123890281227452	 1.093473053438033E-5	 2.96019642165705E-4	 17125.423380053842	 1.426877899276001	 21.361298544276124	 0.6201873481220234	 0.6162248382572143	 368.9977698495669	 3.0809957527731146E-5	 2.5670633944825493E-9	 1.9086327526395397E-7	 296644.4742035576	 759404.474159528	 3.1004136977188974	 1336.0040996251078	 5.2691652577721015	 0.013043267885264102	 4.8571631763629614E-4	 4.8571631763629614E-4	 957.8141890813959	 1244.3891498115167	 1.2991968212592093	 130.82774117057792	 1.1395930008524882E-10	 4.30612372373126E-7	 3.991604991527387E-14	 6.024624370804297E-9	 1.915540929312447E-5	 2.813542396426548E-7	 0.0010657771574042083	 0.18644760833041255	 0.014224575694646543	 0.03884775825046879	 0.7524819367359846	 0.00691247031655462	 0.0	 0.0	 0.0	 
-2.5	 0.010623207854211785	 4.0660996218617637E-5	 1373.5561136930794	 1373.5561136930794	 1956.2901681601747	 47.03498813625453	 47.0349872163694	 63463.78877897915	 5.287757015018738	 213.95592802107413	 81257.43059916233	 6.770310391796787	 237.54105663051732	 0.10698996277525569	 8.914326375497434E-6	 3.0939113172895116E-4	 17793.641820183177	 1.4825533767780488	 23.585128609443196	 0.6482018021359526	 0.6437465915508327	 368.9977698495669	 3.0790574334567774E-5	 2.5654484008366448E-9	 1.9471144786520893E-7	 275735.9536026846	 759404.474159528	 3.240462341442299	 1358.3092672556884	 5.279171078993513	 0.01302062066478045	 4.857124679201547E-4	 4.857124679201547E-4	 960.5274592424807	 1247.1916107988818	 1.2984445148319639	 130.82101942591714	 1.132448726711404E-10	 4.3681569358393706E-7	 4.049102693778154E-14	 6.111509270070852E-9	 1.972155769565932E-5	 2.8540695083770374E-7	 0.0011083576492434376	 0.18479108278990122	 0.01479298342246984	 0.040399817215611054	 0.7524620603414106	 0.006425248576229097	 0.0	 0.0	 0.0	 
-1.0	 0.010748186770143688	 4.038896137956317E-5	 1389.3557183678495	 1389.3557183678495	 1970.7405667351686	 47.90824950604856	 47.90824872107938	 48105.12362779477	 4.008084134514654	 219.9680542228461	 66369.37362221873	 5.5298482442562396	 245.83582899690168	 0.08737143014379489	 7.27972441519434E-6	 3.2031071835174265E-4	 18264.24999442396	 1.5217641097415857	 25.867774774055576	 0.6710793024958336	 0.6662257853133478	 368.9977698495669	 3.07628166127455E-5	 2.563135647515253E-9	 1.985561513364818E-7	 258661.8492322864	 759404.474159528	 3.354830549210685	 1372.7080390825606	 5.285025059938797	 0.013007510552054933	 4.857086211341436E-4	 4.857086211341436E-4	 962.4161435944575	 1249.153128807378	 1.2979345131743192	 129.85474800188635	 1.1262900311429358E-10	 4.417643729514399E-7	 4.094971209765411E-14	 6.1808232730211776E-9	 2.0180579437555378E-5	 2.886399794378842E-7	 0.0011431293055515742	 0.1834383493630395	 0.015257152521783349	 0.041667243938759695	 0.7524458290784326	 0.006027378515149971	 0.0	 0.0	 0.0	 
0.5	 0.010873165686075593	 4.031509851602872E-5	 1400.5589895482372	 1400.5589895482372	 1980.9794204403102	 48.39325158568245	 48.39325091155618	 38622.24379573328	 3.2179774402989505	 224.7950203832945	 57185.54908473738	 4.764658621054084	 252.9828169284828	 0.07527186955225243	 6.271597771205435E-6	 3.297181150085508E-4	 18563.3052890041	 1.5466811807551337	 28.187796545188277	 0.6907886310479299	 0.6855944333528599	 368.9977698495669	 3.071621288070717E-5	 2.5592526582428993E-9	 2.0239503032384617E-7	 243952.50915884154	 759404.474159528	 3.453360569858153	 1379.5272873466713	 5.286622465078399	 0.013003950895980984	 4.8570477898712697E-4	 4.8570477898712697E-4	 963.6966153636431	 1250.4963465293017	 1.2976037547433297	 127.90472373618374	 1.1208146915163998E-10	 4.4596622669418277E-7	 4.133917470822227E-14	 6.23967780824086E-9	 2.057428561643119E-5	 2.913850937416745E-7	 0.001173085089041972	 0.18227297047137717	 0.015657035093910532	 0.0427591320231663	 0.7524318458446394	 0.005684613489127276	 0.0	 0.0	 0.0	 
2.0	 0.010998144602007496	 4.0439465216439126E-5	 1407.9869389001856	 1407.9869389001856	 1987.7623085503474	 48.509373037398696	 48.50937103929606	 32301.606975927534	 2.6913465484732204	 228.83204020600436	 51007.134274983495	 4.249877564320313	 259.3576332749633	 0.06713373812219801	 5.593534541979068E-6	 3.381084168215194E-4	 18705.52729905596	 1.5585310158470922	 30.525593068958916	 0.7083670558891286	 0.7028704628233885	 368.9977698495669	 3.064545119954882E-5	 2.5533568461091064E-9	 2.0622506559300984E-7	 230833.6714274525	 759404.474159528	 3.5412378690758914	 1378.9985933783546	 5.283934789896692	 0.013009944471904377	 4.857009441726599E-4	 4.8570094417266E-4	 964.4849507278973	 1251.3406431128549	 1.297418525989926	 124.96897854694518	 1.1158657064165467E-10	 4.4968988785146543E-7	 4.1684314280538614E-14	 6.291834785463555E-9	 2.092474314725423E-5	 2.9381779809476E-7	 0.001199801792826367	 0.18123360287156992	 0.01601367922570861	 0.043732955639372025	 0.7524193745996347	 0.00537891121659189	 0.0	 0.0	 0.0	 
3.5	 0.011123123517939398	 4.07618996393452E-5	 1410.8748712446502	 1410.8748712446502	 1990.3944545144855	 48.231688545865524	 48.23168691935455	 23095.816878902595	 1.924326770724668	 231.71853036209137	 41767.12138881737	 3.4800063685137395	 264.5776428277339	 0.05497060423136474	 4.580111016638443E-6	 3.449785833464771E-4	 18671.30450991478	 1.5556795977890716	 32.859112465642525	 0.7227606627697326	 0.717016915672951	 368.9977698495669	 3.055526585436777E-5	 2.545842668326658E-9	 2.1004382959549983E-7	 220091.86761663863	 759404.474159528	 3.6131937644474066	 1370.9019053186357	 5.277011306658601	 0.0130254834802372	 4.8569711941795593E-4	 4.8569711941795593E-4	 964.701927370731	 1251.603441246977	 1.297399129965655	 121.06964503766437	 1.111827979945589E-10	 4.527441324159912E-7	 4.1967406853817116E-14	 6.334615219287289E-9	 2.1211850610319682E-5	 2.9581316642638834E-7	 0.0012216776321856049	 0.18038256072296813	 0.01630570206614367	 0.04453032979840371	 0.7524091630497922	 0.005128599876757513	 0.0	 0.0	 0.0	 
5.0	 0.011248102433871303	 4.128202079289849E-5	 1410.4238849593553	 1410.4238849593553	 1989.9745892018764	 47.61508008224996	 47.61507867130963	 18144.949300908702	 1.5118240621779448	 233.98626645535825	 36638.413176811424	 3.0526861068687037	 269.1566719880369	 0.04822090003655732	 4.017730541219742E-6	 3.510051791583067E-4	 18493.463875902722	 1.5408620446907586	 35.170405532678664	 0.7353869143501924	 0.7294262837896467	 368.9977698495669	 3.043971447346319E-5	 2.5362150107800653E-9	 2.1384815211166993E-7	 210669.12883628425	 759404.474159528	 3.6763143738397805	 1356.0046205786632	 5.2659763914891515	 0.013050549559926515	 4.8569330752834246E-4	 4.8569330752834246E-4	 964.4954284955533	 1251.43713720543	 1.2975044777116844	 116.25086591648173	 1.108356877085251E-10	 4.554490119223025E-7	 4.2218117596361534E-14	 6.372501715662065E-9	 2.1464431337559867E-5	 2.975802930548851E-7	 0.0012408671750854861	 0.17963602392172762	 0.016561864892266135	 0.04522978851421015	 0.7524002054518429	 0.004909026100845356	 0.0	 0.0	 0.0	 
6.5	 0.011373081349803206	 4.1999229122399E-5	 1406.630551806076	 1406.630551806076	 1986.4998734777744	 46.68126732481289	 46.681266148042056	 12834.048036698336	 1.0693236070963539	 235.59025186600275	 31012.841867024723	 2.5839675710055308	 273.0326233445452	 0.04081873628737018	 3.4009876072705137E-6	 3.5610666056921247E-4	 18178.793830326387	 1.5146439639091767	 37.44237147854243	 0.7460749693879469	 0.7399302804888365	 368.9977698495669	 3.030054263386259E-5	 2.5246193136857108E-9	 2.176350810821985E-7	 202692.92003478826	 759404.474159528	 3.7297456351213434	 1334.7461810982882	 5.251022924129294	 0.013085113816769913	 4.856895115691756E-4	 4.856895115691756E-4	 963.8664058890747	 1250.8421390793037	 1.297733930176269	 110.57436116583268	 1.105524835951815E-10	 4.5777705869311286E-7	 4.243390064764077E-14	 6.40510939216287E-9	 2.1679324063392725E-5	 2.9910123375064515E-7	 0.001257110836845388	 0.17900409102271134	 0.01677870235832007	 0.045821869940717116	 0.7523926229788248	 0.004723160144520818	 0.0	 0.0	 0.0	 
8.0	 0.011498060265735108	 4.291270740574986E-5	 1400.2551113352679	 1400.2551113352679	 1980.6638051517452	 45.48494372755889	 45.484942699907535	 9876.528075046688	 0.8229051813268956	 236.8246096379931	 27631.55107396698	 2.302240865827609	 276.4859846432866	 0.03637102065709671	 3.030407155373873E-6	 3.606522713022733E-4	 17755.022998920293	 1.4793356845007133	 39.66137500529349	 0.7555984261609738	 0.7492890397576236	 368.9977698495669	 3.0135707390420182E-5	 2.5108853603305085E-9	 2.2140140912269424E-7	 195585.86916018577	 759404.474159528	 3.777354887258033	 1307.9983099904262	 5.232402459424418	 0.013129136866569954	 4.856857346248344E-4	 4.856857346248344E-4	 962.9032738461284	 1249.9093240968439	 1.2980632198957285	 104.11640909803079	 1.1031358752673577E-10	 4.598998173772303E-7	 4.2630656240303976E-14	 6.434840929439717E-9	 2.1872163086114044E-5	 3.0048806091553416E-7	 0.0012715844436494155	 0.17844101839918067	 0.016971910588230464	 0.04634943294319487	 0.752385866760019	 0.004557547769564345	 0.0	 0.0	 0.0	 
9.5	 0.011623039181667013	 4.402142195663432E-5	 1392.477956548088	 1392.477956548088	 1973.5435946981415	 44.09748409460694	 44.09748308060695	 10744.12658288511	 0.8951928619760843	 238.16739893095726	 28004.49285202871	 2.33331410524619	 279.9859558011559	 0.036865255891060315	 3.071586477877955E-6	 3.652596510190902E-4	 17260.3662691436	 1.4381212432701056	 41.81855687019865	 0.7652512944215346	 0.7587741137712042	 368.9977698495669	 2.9941333411524528E-5	 2.4946902608853423E-9	 2.2514344451402225E-7	 188382.24492279883	 759404.474159528	 3.8256110876915677	 1276.8707814704212	 5.210413155526819	 0.013182568893118602	 4.8568198014949413E-4	 4.8568198014949413E-4	 961.7445088895466	 1248.7812883982274	 1.2984542951434164	 96.95989581244265	 1.1008872974028095E-10	 4.6211322828630916E-7	 4.2835814735241045E-14	 6.465841169806065E-9	 2.2069351923836286E-5	 3.019341169565384E-7	 0.001286254720172709	 0.1778702936426241	 0.017167743296702596	 0.04688416465125667	 0.7523790187366144	 0.0043896849773878074	 0.0	 0.0	 0.0	 
11.0	 0.011748018097598916	 4.532412413519884E-5	 1382.3562170368104	 1382.3562170368104	 1964.2767922007474	 42.52231609186094	 42.5223152396238	 7495.680779902359	 0.6245347053625339	 239.10420098900107	 24179.754066581616	 2.0146396338276014	 283.0079152518973	 0.03183409262387282	 2.6523935905382844E-6	 3.692382414048976E-4	 16684.073286679257	 1.3901049284650677	 43.90371426289625	 0.7735867933856758	 0.7669637552749277	 368.9977698495669	 2.9725900364850537E-5	 2.4767405351325274E-9	 2.2885855531672105E-7	 182161.766508051	 759404.474159528	 3.8672815526631625	 1241.7004882303875	 5.1853865699083785	 0.013245349721001231	 4.856782513056485E-4	 4.8567825130564846E-4	 960.274436836716	 1247.3377519394437	 1.2989388284127985	 89.19508626519082	 1.0991263071781828E-10	 4.6408867023677436E-7	 4.301891664133722E-14	 6.493507508680244E-9	 2.224140866905976E-5	 3.0322470875552487E-7	 0.001298922803808544	 0.17737746010911007	 0.017336847951594916	 0.04734591650712774	 0.7523731053284323	 0.004244731974415374	 0.0	 0.0	 0.0	 
12.5	 0.011872997013530819	 4.6819352165977674E-5	 1370.5524327821522	 1370.5524327821522	 1953.4673479165683	 40.81595637378315	 40.815955619330744	 6031.448399845389	 0.5025359216745933	 239.85800487151295	 22084.434354009383	 1.8400591096889183	 285.7680039164307	 0.02907946489275629	 2.422879998784349E-6	 3.7287256140307415E-4	 16052.985954163994	 1.337523188014325	 45.90999904491774	 0.7812010154197468	 0.7744437155621094	 368.9977698495669	 2.9489002309766956E-5	 2.457002360392046E-9	 2.3254405885730912E-7	 176479.5623362141	 759404.474159528	 3.9053462412824826	 1203.458925333187	 5.157674399945127	 0.013317408903207439	 4.856745507528356E-4	 4.856745507528356E-4	 958.568602007011	 1245.6561567687065	 1.29949609674321	 80.91794907986187	 1.0977124080117962E-10	 4.659616351271274E-7	 4.3192520540238357E-14	 6.519737608595293E-9	 2.2400460580105978E-5	 3.0444835524205424E-7	 0.0013104946815470702	 0.17692727178426923	 0.01749131854825801	 0.04776771174125314	 0.7523677036245542	 0.004112322119995884	 0.0	 0.0	 0.0	 
