CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	Sum_V [m3]	T_m [K]	p_exp [bar]	p_0 [bar]	dQbU [J/s]	dQbU [J/KW]	dQbHf [J/KW]	QbU [J]	Qb/QbMax [J/CA]	dQw [J/KW]	Qw [J]	Qw/QbMax [-]	Sum_m [kg]	mGesK [kg]	dQbU_0 [J/CA]	dQbU_1 [J/CA]	dQbU_2 [J/CA]	dQbU_3 [J/CA]	dQbU_4 [J/CA]	dQbU_5 [J/CA]	dQbU_6 [J/CA]	dQbU_7 [J/CA]	dQbU_8 [J/CA]	dQbU_9 [J/CA]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_Zone_3 [K]	T_Zone_4 [K]	T_Zone_5 [K]	T_Zone_6 [K]	T_Zone_7 [K]	T_Zone_8 [K]	T_Zone_9 [K]	V_0 [-]	V_1 [-]	V_2 [-]	V_3 [-]	V_4 [-]	V_5 [-]	V_6 [-]	V_7 [-]	V_8 [-]	V_9 [-]	lamGesMix [-]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lambda_5	Lambda_6	Lambda_7	Lambda_8	Lambda_9	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	m_4 [kg]	m_5 [kg]	m_6 [kg]	m_7 [kg]	m_8 [kg]	m_9 [kg]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]	Hu_5 [J/kg]	Hu_6 [J/kg]	Hu_7 [J/kg]	Hu_8 [J/kg]	Hu_9 [J/kg]	DOH [-]	Lam_1.7	Lam_2.1	Lam_2.5	Lam_2.9000000000000004	Lam_3.3000000000000003	Lam_3.7	Lam_4.1000000000000005	Lam_4.500000000000001	Lam_4.9	Lam_5.3	Z_0_y_nC7H16	Z_1_y_nC7H16	Z_2_y_nC7H16	Z_3_y_nC7H16	Z_4_y_nC7H16	Z_5_y_nC7H16	Z_6_y_nC7H16	Z_7_y_nC7H16	Z_8_y_nC7H16	Z_9_y_nC7H16
38.519999999999996	 0.004344391785150079	 9.686547657440681E-5	 9.686547656980376E-5	 1077.1469990055866	 16.723820721600006	 17.63853977040516	 83.3556730565532	 0.007315751540859505	 0.0073439832248562535	 315.8301804356372	 0.7374460529853888	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 7.815802760298141E-4	 6.210382585507546E-4	 2.9563025885792626E-4	 2.0474625408439806E-4	 1.0499870010960421E-4	 9.88356552245051E-5	 7.248945132456441E-4	 0.0021087234962116064	 6.225954596565941E-4	 0.0017527086688886584	 1626.783983276814	 1496.500147421496	 1382.4906141936885	 1305.7988477862914	 1240.1171454883242	 1193.0668396624892	 1153.0904055445847	 938.0424239977053	 868.3814345855894	 708.388847395537	 0.040176463799065844	 0.0809750846355999	 0.0944563986428238	 0.12223533473360487	 0.10546823521725926	 0.09205116663941096	 0.10404117118399933	 0.09206976561869712	 0.09887042043647057	 0.16965595909306816	 3.6899893253381513	 1.9456888394722807	 2.273721367559939	 2.63328820690217	 2.9845037517065576	 3.333101356014345	 3.6190649743776335	 3.953042198552014	 4.359637103304542	 4.728986401878918	 5.148940163159186	 1.4572312496826778E-5	 3.194909669894218E-5	 4.036391510082139E-5	 5.532717216718636E-5	 5.0283735606571085E-5	 4.56248922435305E-5	 5.3356534617319695E-5	 5.78084736225093E-5	 6.7149653292823E-5	 1.426682519594235E-4	 37.509219013011005	 10.073182992580486	 3.679774249336542	 1.974206466055311	 1.7826965861667345	 66.34502883110166	 5940.627535881484	 292950.3908790448	 353979.2802760405	 521678.19459750666	 0.27920155409024966	 0.0	 4.6521409195768955E-5	 4.036391510082139E-5	 5.532717216718636E-5	 5.0283735606571085E-5	 4.56248922435305E-5	 5.3356534617319695E-5	 5.78084736225093E-5	 6.7149653292823E-5	 1.426682519594235E-4	 0.0	 1.1077919179184374E-24	 0.0	 3.454791998131501E-31	 7.75880680535615E-54	 2.536340041845927E-30	 0.0	 6.970684868311334E-18	 1.9477107644272023E-16	 5.664603809786706E-6	 
39.02000000000001	 0.004388274530454626	 9.849187215176096E-5	 9.849187214715363E-5	 1071.5783985244234	 16.361661342000005	 17.256513155332446	 75.52762440909163	 0.006628719010803197	 0.006655759738632181	 315.8334947951426	 0.7374537918320438	 0.0	 0.0	 0.0	 5.591040378059536E-4	 5.591040378059528E-4	 7.402839855572552E-4	 5.8659187454424E-4	 2.79661728242786E-4	 1.9450880234828105E-4	 1.0026418025788075E-4	 9.392292013643555E-5	 6.633356256973144E-4	 0.0018452144141918316	 5.437424427015003E-4	 0.0015811930371256722	 1619.0083182747323	 1489.1854055922288	 1375.5995694470994	 1299.1991843075677	 1233.7738576864767	 1186.907735596266	 1147.0928930803175	 932.9726054300194	 863.6068930949535	 704.3869719457728	 0.04019468216041398	 0.0810030638104998	 0.09447988666333747	 0.12225718683198368	 0.10548063110930898	 0.09205760449030004	 0.10404436277946251	 0.09205380936554697	 0.09884397426860372	 0.16958479852054298	 3.6899893252791767	 1.9456888397296344	 2.273721366983388	 2.633288206922489	 2.9845037517012956	 3.333101356015957	 3.619064974384416	 3.953042198552016	 4.359637103304537	 4.728986401878915	 5.148940163159188	 1.4572312496826783E-5	 3.1949096698942184E-5	 4.036391510082137E-5	 5.532717216718634E-5	 5.028373560657109E-5	 4.56248922435305E-5	 5.33565346173197E-5	 5.78084736225093E-5	 6.714965329282299E-5	 1.4266825195942341E-4	 35.62216917430289	 9.71415891439873	 3.6018864444448604	 1.9477475084081644	 1.767578470760726	 66.00264539767183	 5934.941351350079	 292934.7776180883	 353975.32561514433	 521672.00783599453	 0.27920155410793274	 0.0	 4.652140919576897E-5	 4.036391510082137E-5	 5.532717216718634E-5	 5.028373560657109E-5	 4.56248922435305E-5	 5.33565346173197E-5	 5.78084736225093E-5	 6.714965329282299E-5	 1.4266825195942341E-4	 0.0	 0.0	 0.0	 9.062325545063113E-35	 1.5677759151250746E-17	 6.20093454500603E-24	 0.0	 7.023782805973265E-18	 1.9503988255028427E-16	 5.664080046583727E-6	 
39.519999999999996	 0.0044321572757591715	 1.001337217926042E-4	 1.0013372178800893E-4	 1066.0703745588114	 16.008275708800006	 16.88528080149091	 68.56761660542438	 0.006017870511271228	 0.006043688447259367	 315.83650373039825	 0.7374608175299202	 0.0	 0.0	 0.0	 5.591040378059538E-4	 5.591040378059528E-4	 7.011054431522723E-4	 5.542421411277587E-4	 2.6473160952278363E-4	 1.8493129016050602E-4	 9.581378992962186E-5	 8.932001646755339E-5	 6.077866143598953E-4	 0.0016153985350275681	 4.754845036512023E-4	 0.0014290565678720668	 1611.3164312846595	 1481.950377782437	 1368.7842318079358	 1292.6724061345656	 1227.50092423966	 1180.8171767900399	 1141.1619743175288	 927.9577710644261	 858.8852334514129	 700.4304382229137	 0.04021283242494241	 0.08103095531858204	 0.09450331779379274	 0.12227900568815912	 0.10549302810686946	 0.09206406459916601	 0.10404757063082573	 0.09203774612905036	 0.09881754566198937	 0.16951393364662293	 3.689989325279992	 1.945688839742998	 2.2737213669804377	 2.633288206922709	 2.9845037517013004	 3.333101356015952	 3.6190649743844063	 3.9530421985520197	 4.3596371033045225	 4.72898640187893	 5.148940163159176	 1.4572312496826786E-5	 3.194909669894219E-5	 4.0363915100821406E-5	 5.532717216718635E-5	 5.028373560657108E-5	 4.562489224353052E-5	 5.3356534617319715E-5	 5.780847362250931E-5	 6.714965329282303E-5	 1.4266825195942344E-4	 33.87275671500194	 9.379971055182368	 3.5291206729445586	 1.9228969045225117	 1.7533264513423568	 65.67974040636301	 5929.745879271854	 292921.1256418794	 353971.87281740655	 521666.42443164357	 0.27920155410770836	 0.0	 4.6521409195768975E-5	 4.0363915100821406E-5	 5.532717216718635E-5	 5.028373560657108E-5	 4.562489224353052E-5	 5.3356534617319715E-5	 5.780847362250931E-5	 6.714965329282303E-5	 1.4266825195942344E-4	 0.0	 3.689422808049867E-26	 0.0	 5.584394591543159E-38	 1.7146304240982675E-19	 3.486829640437542E-25	 0.0	 7.0739182548751E-18	 1.952729077133045E-16	 5.663628473514515E-6	 
40.02000000000001	 0.004476040021063718	 1.0179082824946908E-4	 1.0179082824488609E-4	 1060.6226445331306	 15.664263141200003	 16.524517066860284	 62.37623427850323	 0.00547448080380053	 0.005499068771416737	 315.8392409708002	 0.7374672088352973	 0.0	 0.0	 0.0	 5.591040378059538E-4	 5.591040378059528E-4	 6.642084030605844E-4	 5.238771916467044E-4	 2.5077751740099075E-4	 1.7597295002147462E-4	 9.163672140388712E-5	 8.500789845911072E-5	 5.576275563150546E-4	 0.001415002894968209	 4.163682667037705E-4	 0.0012940014038207437	 1603.707943795521	 1474.794684294508	 1362.0442125366167	 1286.2181276512313	 1221.2979813721738	 1174.794785450969	 1135.2973287646669	 922.9977974453091	 854.2162366665123	 696.5190615580594	 0.04023091139699955	 0.08105875348887348	 0.09452668518759955	 0.12230078286180018	 0.10550542075277052	 0.09207054112232739	 0.10405079257642727	 0.09202158968170326	 0.09879114080267737	 0.16944338212882148	 3.6899893252240865	 1.9456888391308644	 2.273721366983007	 2.633288206922707	 2.984503751701303	 3.3331013560159533	 3.6190649743844108	 3.953042198552023	 4.359637103304514	 4.7289864018789345	 5.148940163159161	 1.457231249682678E-5	 3.194909669894219E-5	 4.036391510082142E-5	 5.532717216718636E-5	 5.028373560657106E-5	 4.562489224353055E-5	 5.3356534617319695E-5	 5.7808473622509314E-5	 6.714965329282304E-5	 1.4266825195942352E-4	 32.24921447292709	 9.069306074729676	 3.4610818958707004	 1.8995409017084959	 1.7398779131991946	 65.37494082490865	 5924.99283178381	 292909.18303734035	 353968.8547258312	 521661.3774909291	 0.27920155412333564	 0.0	 4.652140919576897E-5	 4.036391510082142E-5	 5.532717216718636E-5	 5.028373560657106E-5	 4.562489224353055E-5	 5.3356534617319695E-5	 5.7808473622509314E-5	 6.714965329282304E-5	 1.4266825195942352E-4	 0.0	 1.187123994090901E-28	 0.0	 4.649568401636163E-41	 2.3402584607855765E-21	 2.288759979323678E-26	 2.0460522814070464E-41	 7.121125157529429E-18	 1.954737958198708E-16	 5.6632389689145315E-6	 
40.519999999999996	 0.004519922766368264	 1.0346299271260052E-4	 1.0346299270802446E-4	 1055.2348922171846	 15.330582078000003	 16.173904702387315	 56.86018974973288	 0.004990362449511399	 0.005013721917552695	 315.8417361520249	 0.7374730349458455	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 6.294341264911907E-4	 4.953907544482661E-4	 2.3773295835383124E-4	 1.675890936176927E-4	 8.771061730072915E-5	 8.096265613843912E-5	 5.122482922459426E-4	 0.0012402420706381645	 3.651185289808012E-4	 0.0011739333512963412	 1596.182448724648	 1467.7178924457885	 1355.379086899478	 1279.8359317459358	 1215.1646111400673	 1168.8401652790478	 1129.498594566712	 918.0925131254961	 849.5996456489966	 692.6526284333672	 0.040248916551239376	 0.0810864525504455	 0.09454998276429898	 0.12232251112620322	 0.1055178025542044	 0.0920770299215316	 0.10405402631616213	 0.0920053525332799	 0.09876476501497751	 0.16937316066765726	 3.689989325243634	 1.94568883931504	 2.2737213670150433	 2.6332882069860086	 2.9845037515626234	 3.3331013561216074	 3.619064974391472	 3.9530421985233697	 4.359637103304516	 4.728986401878931	 5.148940163159145	 1.4572312496826783E-5	 3.1949096698942184E-5	 4.0363915100821406E-5	 5.5327172167186365E-5	 5.0283735606571044E-5	 4.562489224353057E-5	 5.3356534617319675E-5	 5.780847362250935E-5	 6.714965329282301E-5	 1.426682519594234E-4	 30.740758546455705	 8.7802533728192	 3.3973872107236787	 1.8776216856356354	 1.7271402064808175	 65.08699014887225	 5920.639424477121	 292898.7302325025	 353966.2134035965	 521656.80806385	 0.2792015541177097	 0.0	 4.652140919576897E-5	 4.0363915100821406E-5	 5.5327172167186365E-5	 5.0283735606571044E-5	 4.562489224353057E-5	 5.3356534617319675E-5	 5.780847362250935E-5	 6.714965329282301E-5	 1.426682519594234E-4	 1.894228585341921E-18	 0.0	 2.059383714935629E-25	 6.297761852170544E-23	 3.777346449999945E-23	 1.7178056983159433E-27	 0.0	 7.16545495506985E-18	 1.9564601580029834E-16	 5.6629028391824215E-6	 
41.02000000000001	 0.004563805511672811	 1.0515001484523072E-4	 1.051500148406672E-4	 1049.9067708638197	 15.005607923200003	 15.83313485322456	 51.93433738726353	 0.004558042600251319	 0.004580187811303813	 315.84401517332503	 0.7374783563348911	 0.0	 0.0	 0.0	 5.591040378059536E-4	 5.591040378059528E-4	 5.964713868102933E-4	 4.68633583867728E-4	 2.2552658645835777E-4	 1.5973635718680157E-4	 8.401266290292142E-5	 7.716191877094047E-5	 4.7108243861160304E-4	 0.0010877887545769765	 3.2063686062588914E-4	 0.0010669920504398078	 1588.739483358887	 1460.719536572934	 1348.7883938744765	 1273.5253653929512	 1209.1003735113718	 1162.9528804218496	 1123.7653740379612	 913.2417036911368	 845.0351768919522	 688.8308955440971	 0.04026684528637235	 0.08111404748336709	 0.09457320489040905	 0.12234418366033777	 0.10553016838588085	 0.09208352662504644	 0.10405726958083437	 0.09198904606537417	 0.098738423771331	 0.16930328425104677	 3.689989325243642	 1.9456888393150178	 2.2737213670150442	 2.633288206986009	 2.984503751562632	 3.3331013561216145	 3.6190649743914753	 3.9530421985234	 4.3596371033045305	 4.728986401878941	 5.1489401631591765	 1.457231249682679E-5	 3.194909669894221E-5	 4.0363915100821406E-5	 5.532717216718635E-5	 5.0283735606571065E-5	 4.562489224353055E-5	 5.335653461731968E-5	 5.7808473622509334E-5	 6.7149653292823E-5	 1.426682519594233E-4	 29.33928552351483	 8.511019160950175	 3.3377226098986252	 1.856920940076212	 1.7151344332194858	 64.81474036638251	 5916.647855261871	 292889.5760202568	 353963.8988283304	 521652.66417703155	 0.27920155411771236	 0.0	 4.6521409195769E-5	 4.0363915100821406E-5	 5.532717216718635E-5	 5.0283735606571065E-5	 4.562489224353055E-5	 5.335653461731968E-5	 5.7808473622509334E-5	 6.7149653292823E-5	 1.426682519594233E-4	 1.4444803771886793E-22	 9.095353341755535E-25	 1.5521130845390977E-29	 1.4142653515183307E-25	 7.92853808879135E-25	 1.504889946624582E-28	 1.8854088894245673E-41	 7.206971826458631E-18	 1.957928273643899E-16	 5.662612623155002E-6	 
41.519999999999996	 0.0046076882569773565	 1.0685169281921676E-4	 1.0685169281466637E-4	 1044.6379069479078	 14.686340038000004	 15.501907049693523	 47.53473618987668	 0.004171909442678311	 0.004192872505357008	 315.84610112804637	 0.737483226924123	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 5.655025833721794E-4	 4.43544214757452E-4	 2.1410834843038629E-4	 1.5237718604410588E-4	 8.053614765302086E-5	 7.359310727395041E-5	 4.337446991193872E-4	 9.54812322471965E-4	 2.8201893068846573E-4	 9.716719028673992E-4	 1581.378554381926	 1453.7991152740153	 1342.2716403597638	 1267.2859476837905	 1203.1047965750852	 1157.1324678551323	 1118.0972427047438	 908.4451107251077	 840.5225196144617	 685.0535961946543	 0.04028469535350793	 0.08114153357474493	 0.09459634632693288	 0.12236579436669891	 0.10554251326905763	 0.09209002725440858	 0.10406052056233041	 0.09197268004674387	 0.09871212222248316	 0.16923376702309184	 3.6899893252373	 1.9456888392407694	 2.273721367025262	 2.633288206988478	 2.984503751536777	 3.333101356142486	 3.619064974392117	 3.953042198523907	 4.359637103304542	 4.728986401878952	 5.148940163159204	 1.457231249682679E-5	 3.1949096698942204E-5	 4.0363915100821386E-5	 5.532717216718635E-5	 5.0283735606571085E-5	 4.562489224353057E-5	 5.3356534617319695E-5	 5.780847362250933E-5	 6.714965329282299E-5	 1.4266825195942333E-4	 28.036430948015944	 8.260027823835557	 3.2817678825548557	 1.8374149958682158	 1.7037768411002625	 64.55713068079011	 5912.984049592679	 292881.5541338092	 353961.86826146493	 521648.90018112626	 0.27920155411958614	 0.0	 4.6521409195768995E-5	 4.0363915100821386E-5	 5.532717216718635E-5	 5.0283735606571085E-5	 4.562489224353057E-5	 5.3356534617319695E-5	 5.780847362250933E-5	 6.714965329282299E-5	 1.4266825195942333E-4	 0.0	 4.273603822802194E-33	 0.0	 2.653287423540959E-28	 1.922276710718581E-26	 1.4766315185662132E-29	 8.212445276798644E-31	 7.245756218605233E-18	 1.9591727444151489E-16	 5.662361902933068E-6	 
42.02000000000001	 0.004651571002281903	 1.0856782335103138E-4	 1.0856782334649282E-4	 1039.4279020734987	 14.372201452800002	 15.179929152342726	 43.592819526555694	 0.0038259451927817882	 0.0038457553246903555	 315.8480141006428	 0.7374876936096334	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 5.361687284963779E-4	 4.1998027334599897E-4	 2.0341842560966938E-4	 1.4547327061364967E-4	 7.725209516351583E-5	 7.023321639465507E-5	 3.9975789433199793E-4	 8.387420431903436E-4	 2.484215558444802E-4	 8.864976897910992E-4	 1574.0991304726301	 1446.9560935585725	 1335.8283071558164	 1261.1171677872935	 1197.1773830180794	 1151.3784420201316	 1112.4937440239166	 903.7024427435797	 836.0613366927163	 681.3204416763665	 0.04030246464184807	 0.0811689063789992	 0.09461940246046498	 0.12238733742787512	 0.10555483271571839	 0.09209652840339977	 0.10406377720890897	 0.09195626349062629	 0.09868586506778797	 0.16916462220437106	 3.689989325243792	 1.9456888393096876	 2.2737213670259453	 2.6332882069886434	 2.98450375153673	 3.333101356142443	 3.6190649743921215	 3.9530421985239097	 4.359637103304524	 4.728986401878952	 5.1489401631592076	 1.457231249682679E-5	 3.1949096698942224E-5	 4.036391510082139E-5	 5.532717216718636E-5	 5.0283735606571085E-5	 4.562489224353059E-5	 5.33565346173197E-5	 5.780847362250929E-5	 6.7149653292823E-5	 1.426682519594233E-4	 26.824294699044316	 8.025860220717265	 3.2292375661917294	 1.8190075156877095	 1.6930223953459997	 64.31319004557415	 5909.618032617721	 292874.51944672846	 353960.0842922543	 521645.47564167855	 0.2792015541177742	 0.0	 4.6521409195769016E-5	 4.036391510082139E-5	 5.532717216718636E-5	 5.0283735606571085E-5	 4.562489224353059E-5	 5.33565346173197E-5	 5.780847362250929E-5	 6.7149653292823E-5	 1.426682519594233E-4	 0.0	 0.0	 4.560319030894819E-68	 1.5174764968453577E-18	 5.821444762246626E-28	 1.649195965161703E-30	 5.2232237956818175E-31	 7.281895348109673E-18	 1.960221529215116E-16	 5.66214517851425E-6	 
42.519999999999996	 0.004695453747586449	 1.1029820173810216E-4	 1.1029820173357649E-4	 1034.2763363627323	 14.066073190800006	 14.866917289758874	 40.05920155709549	 0.003515815478067008	 0.0035345158709495163	 315.8497720083818	 0.7374917982272537	 0.0	 0.0	 0.0	 5.591040378059537E-4	 5.591040378059528E-4	 5.085501447315011E-4	 3.97872137767763E-4	 1.9340749559404458E-4	 1.3899353161406225E-4	 7.415785026410049E-5	 6.707176083509125E-5	 3.6881982255465573E-4	 7.374327811322522E-4	 2.191903088810676E-4	 8.103196446924699E-4	 1566.9006454812118	 1440.1899181387598	 1329.4578410939623	 1255.0184927234063	 1191.317614986223	 1145.6902882087963	 1106.9543988652424	 899.0133802458352	 831.6512709137928	 677.6311225111931	 0.04032015109179668	 0.08119616230319751	 0.09464236843512935	 0.12240880765207052	 0.10556712280753994	 0.09210302640459064	 0.10406703774150687	 0.09193980482960953	 0.09865965694288449	 0.16909586179167438	 3.689989325243822	 1.945688839309999	 2.273721367025909	 2.633288206988637	 2.984503751536793	 3.333101356142469	 3.6190649743920997	 3.953042198523908	 4.359637103304532	 4.728986401878957	 5.1489401631592	 1.4572312496826786E-5	 3.194909669894224E-5	 4.03639151008214E-5	 5.532717216718637E-5	 5.0283735606571065E-5	 4.562489224353057E-5	 5.3356534617319715E-5	 5.78084736225093E-5	 6.714965329282299E-5	 1.4266825195942322E-4	 25.696045904307947	 7.807180055690425	 3.1798774736059334	 1.801626815902447	 1.6828308624138533	 64.08202213831045	 5906.522702774123	 292868.3460715735	 353958.5151276362	 521642.3550153586	 0.27920155411776504	 0.0	 4.652140919576902E-5	 4.03639151008214E-5	 5.532717216718637E-5	 5.0283735606571065E-5	 4.562489224353057E-5	 5.3356534617319715E-5	 5.78084736225093E-5	 6.714965329282299E-5	 1.4266825195942322E-4	 3.3959679421916124E-21	 0.0	 0.0	 4.9421555120260744E-20	 0.0	 8.900833958367742E-31	 0.0	 7.315487024822492E-18	 1.9611002204784526E-16	 5.661957719659055E-6	 
43.02000000000001	 0.004739336492890996	 1.120426218954938E-4	 1.1204262189098104E-4	 1029.1827700216072	 13.771471846000004	 14.562595759495863	 36.8827634170586	 0.003237033826317237	 0.0032546652597138055	 315.85139052529496	 0.7374955773749833	 0.0	 0.0	 0.0	 5.591040378059538E-4	 5.591040378059528E-4	 4.8242821873678565E-4	 3.7711032132392575E-4	 1.840269668491601E-4	 1.3290356053374808E-4	 7.122961273964279E-5	 6.409123563955177E-5	 3.4057631328821003E-4	 6.489380277168166E-4	 1.937025128011527E-4	 7.420270566882436E-4	 1559.782511745237	 1433.4999926909813	 1323.1596793023402	 1248.9893661725584	 1185.524947215527	 1140.067480247739	 1101.478706571021	 894.3775657267748	 827.2919498733394	 673.985311463802	 0.040337752990995304	 0.08122329709010181	 0.09466524071538902	 0.1224302001565227	 0.10557937941294113	 0.0921095185871035	 0.10407030057475045	 0.09192331070387644	 0.0986335028168808	 0.16902749695143865	 3.689989325259359	 1.9456888393131597	 2.273721367025911	 2.6332882069892785	 2.984503751496091	 3.3331013563361234	 3.619064974392129	 3.9530421985238884	 4.359637103304538	 4.728986401878365	 5.14894016315919	 1.45723124968268E-5	 3.1949096698942224E-5	 4.036391510082139E-5	 5.532717216718639E-5	 5.0283735606571085E-5	 4.5624892243530594E-5	 5.335653461731971E-5	 5.7808473622509314E-5	 6.714965329282303E-5	 1.4266825195942333E-4	 24.645150074454456	 7.602788679919764	 3.133451889189371	 1.785211487939896	 1.6731404208787353	 63.86280203537485	 5903.674044995781	 292862.9240691042	 353957.1328589495	 521639.50679145614	 0.27920155411448205	 0.0	 4.652140919576902E-5	 4.036391510082139E-5	 5.532717216718639E-5	 5.0283735606571085E-5	 4.5624892243530594E-5	 5.335653461731971E-5	 5.7808473622509314E-5	 6.714965329282303E-5	 1.4266825195942333E-4	 7.432754762789204E-22	 0.0	 0.0	 3.380841680359386E-22	 1.8119024291845347E-25	 1.2467614209325655E-31	 0.0	 7.346633518224114E-18	 1.9618319088571065E-16	 5.661795470387032E-6	 
43.519999999999996	 0.004783219238195541	 1.1380087639292378E-4	 1.1380087638842381E-4	 1024.1467465335058	 13.489774670800006	 14.266696931868593	 34.02558886912194	 0.002986272500361764	 0.0030028841206105727	 315.85288366154515	 0.7374990637657796	 0.0	 0.0	 0.0	 5.591040378059538E-4	 5.591040378059528E-4	 4.5783533140486554E-4	 3.5762487086898886E-4	 1.7523269856667412E-4	 1.271800691498015E-4	 6.846777178637353E-5	 6.128199977695203E-5	 3.14788704621094E-4	 5.716392467860487E-4	 1.7148383957454882E-4	 6.807379678264169E-4	 1552.7441120161748	 1426.8857139397278	 1316.9332312852434	 1243.0292114693912	 1179.798820525559	 1134.5094696098106	 1096.066145976151	 889.7946244435066	 822.9829779071689	 670.3826670908787	 0.040355268621982944	 0.08125030758439589	 0.09468801552020271	 0.1224515102657396	 0.10559159904018162	 0.09211600211372542	 0.10407356406939729	 0.09190678775352054	 0.09860740670398675	 0.16895953832686736	 3.6899893252592717	 1.9456888393129999	 2.2737213670257863	 2.633288206988866	 2.9845037514960318	 3.3331013563362353	 3.6190649743921157	 3.9530421985238764	 4.359637103304542	 4.728986401878362	 5.148940163159204	 1.45723124968268E-5	 3.194909669894222E-5	 4.0363915100821406E-5	 5.532717216718641E-5	 5.028373560657108E-5	 4.562489224353058E-5	 5.335653461731974E-5	 5.780847362250931E-5	 6.7149653292823E-5	 1.4266825195942328E-4	 23.665737194972667	 7.4115743101630045	 3.0897456492728277	 1.7696756577564619	 1.663967457276757	 63.6547669322428	 5901.050288006446	 292858.15832335985	 353955.9139201185	 521636.90321251075	 0.2792015541145094	 0.0	 4.6521409195769016E-5	 4.0363915100821406E-5	 5.532717216718641E-5	 5.028373560657108E-5	 4.562489224353058E-5	 5.335653461731974E-5	 5.780847362250931E-5	 6.7149653292823E-5	 1.4266825195942328E-4	 5.955846639957385E-25	 3.2223440711671583E-25	 8.056262928971372E-64	 2.663701632153679E-24	 9.078368697824422E-27	 1.6049310040431607E-27	 1.5564757142804758E-41	 7.37544336001354E-18	 1.962437359594287E-16	 5.661654942217927E-6	 
44.02000000000001	 0.004827101983500088	 1.155727564921073E-4	 1.155727564876206E-4	 1019.1677934499074	 13.220221660800002	 13.97896111017142	 31.44845618141583	 0.002760089185660508	 0.002775727017867486	 315.854263706138	 0.7375022860937931	 0.0	 0.0	 0.0	 5.591040378059539E-4	 5.591040378059528E-4	 4.3460833534325616E-4	 3.3932795138724714E-4	 1.6698382782109888E-4	 1.2179096199815831E-4	 6.585009891324489E-5	 5.86296417175447E-5	 2.9118478039791285E-4	 5.040482408822378E-4	 1.5206081430729768E-4	 6.256045328925097E-4	 1545.7848119950752	 1420.346451421959	 1310.7778805625467	 1237.1374407370602	 1174.1386578466177	 1129.015689640787	 1090.7161791661326	 885.2641608599362	 818.723945102283	 666.8228328437801	 0.04037269656703786	 0.08127719052567586	 0.0947106888394059	 0.1224727342984652	 0.10560377838888728	 0.09212247422651024	 0.10407682678187453	 0.09189024214787395	 0.0985813726166474	 0.16889199560762178	 3.689989325259228	 1.9456888393127802	 2.2737213670256873	 2.6332882069888246	 2.9845037514960344	 3.333101356336279	 3.6190649743920846	 3.9530421985238773	 4.35963710330454	 4.728986401878357	 5.148940163159174	 1.4572312496826806E-5	 3.194909669894224E-5	 4.0363915100821406E-5	 5.532717216718641E-5	 5.0283735606571105E-5	 4.562489224353058E-5	 5.335653461731974E-5	 5.7808473622509294E-5	 6.7149653292823E-5	 1.4266825195942333E-4	 22.75232889282634	 7.232532430646184	 3.0485611991517594	 1.7549693283445404	 1.6552555480165059	 63.45721279249468	 5898.632039738118	 292853.9654689936	 353954.8373472268	 521634.5196135947	 0.279201554114518	 0.0	 4.652140919576904E-5	 4.0363915100821406E-5	 5.532717216718641E-5	 5.0283735606571105E-5	 4.562489224353058E-5	 5.335653461731974E-5	 5.7808473622509294E-5	 6.7149653292823E-5	 1.4266825195942333E-4	 0.0	 0.0	 2.203234312960423E-58	 0.0	 5.3088957246930425E-28	 2.7276716698801925E-28	 0.0	 7.402026999439183E-18	 1.9629349834986832E-16	 5.66153314269486E-6	 
