Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	Vu [m3]	Vb [m3]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_u[kg]	m_v[kg]	 cv_u[J/kg]	 cp_u [J/kg]	 kappa_u [-]	 U_u [J]	 cv_b[J/kg]	 cp_b [J/kg]	 kappa_b [-]	 U_b [J]	Zu_O2 [kg]	Zu_CO2 [kg]	Zu_H2O [kg]	Zu_N2 [kg]	Zu_H [kg]	Zu_O [kg]	Zu_N [kg]	Zu_H2 [kg]	Zu_OH [kg]	Zu_CO [kg]	Zu_NO [kg]	Zu_Diesel [kg]	Zb_O2 [kg]	Zb_CO2 [kg]	Zb_H2O [kg]	Zb_N2 [kg]	Zb_H [kg]	Zb_O [kg]	Zb_N [kg]	Zb_H2 [kg]	Zb_OH [kg]	Zb_CO [kg]	Zb_NO [kg]	Zb_Diesel [kg]
82.00000000000003	 0.0190781694718231	 2.8421123075717046E-4	 0.05739566613829708	 0.942604333867183	 610.2137057452402	 1330.5213639419705	 1256.3437867048701	 1726.2831819814764	 8.170899999999996	 8.170719914977127	 2792.5597760019314	 0.3097495852718674	 812.4221760521696	 0.001984374634715672	 2.2010602079472468E-7	 5.770335456534991E-4	 4081.438693586595	 0.45271150630872864	 119.79456318304328	 0.9159220175189497	 0.8864448142744419	 916.4949277943939	 1472881.2128961708	 1472881.2128961708	 6.0956216766979	 213.93559249935967	 3.3009730558986767	 0.1675530268005235	 4081.4395337904607	 0.02435909163640193	 6.498486531699692E-4	 7.790724008059417E-5	 5.719414130893751E-4	 852.1475529908548	 1132.510829537958	 1.3290078995862729	 -33.65847917593811	 1011.0866880312096	 1298.8577306345471	 1.28461559825665	 -672.307715502146	 0.1722760091926467	 0.04646101675556309	 0.01756373994826595	 0.7314311013851789	 9.315741031231248E-10	 6.454058247213226E-7	 9.074878671251588E-14	 5.224494711838115E-8	 2.699473020644455E-5	 2.3469170811828257E-6	 3.450559419074306E-4	 0.03189303654671366	 0.06894427244268318	 0.1432709799117911	 0.054550186459790866	 0.7321102843172915	 3.4295378726839156E-10	 4.84467884507222E-7	 6.957172697281944E-14	 3.921257961980509E-8	 4.134536106827864E-5	 1.7657295604750692E-6	 0.0010806417543271275	 0.0	 
82.5	 0.01913362926679933	 2.864359055923781E-4	 0.0572221530798742	 0.9427778469255917	 608.5636733950458	 1327.4400451297852	 1253.6076656947423	 1724.9292805638133	 8.0899	 8.089720587584493	 4902.207856184363	 0.543750885269697	 812.6940514948044	 0.003483504893618254	 3.863889343975241E-7	 5.772267401206978E-4	 4049.820251544981	 0.4492044016825372	 120.01916538388456	 0.9162286739819978	 0.8867414612436609	 916.4949277943939	 1473036.6604704736	 1473036.6604704736	 6.097662529246154	 212.08897912561554	 3.265850609318149	 0.16552646956795883	 4049.8210704034072	 0.024466304881472178	 6.498486531699692E-4	 7.771404639225944E-5	 5.721346067777098E-4	 851.5846430282693	 1131.9471098954018	 1.329224427850357	 -33.68352633582879	 1010.5820856982057	 1298.353128715487	 1.2847577125003773	 -674.3168289777624	 0.17227541019822	 0.04646085521310441	 0.017563678880085937	 0.7314285582385428	 9.315708640900262E-10	 6.454035806799511E-7	 9.074847118386087E-14	 5.224476546550741E-8	 2.6994636347218188E-5	 2.346908921078246E-6	 3.4505474216646215E-4	 0.03189640260260435	 0.06894427292785382	 0.1432709794929623	 0.05455018492199257	 0.7321102857847053	 3.430408348799191E-10	 4.845416010802014E-7	 6.958159843544418E-14	 3.921855133536665E-8	 4.134816234819274E-5	 1.7659961282688015E-6	 0.0010806386107466866	 0.0	 
83.0	 0.01918908906177556	 2.8865758244752884E-4	 0.05704598268491245	 0.9429540173205384	 606.932957598662	 1324.3986130947678	 1250.9116976080825	 1723.5916539496889	 8.0107	 8.010315414827767	 4992.529818161526	 0.5537693602559055	 812.9709361749324	 0.0035477156751535493	 3.93511167955946E-7	 5.774234957046757E-4	 4018.8938907921365	 0.44577406242910983	 120.24205241509911	 0.9165409829851617	 0.8870435738595969	 916.4949277943939	 1473195.7697831034	 1473195.7697831034	 6.099741000440318	 210.27870348545332	 3.231415328825011	 0.16354672139367277	 4018.894693315611	 0.024573373645575828	 6.498486531699691E-4	 7.75172915838112E-5	 5.72331361586158E-4	 851.028626248099	 1131.39026436236	 1.3294385517327212	 -33.70512306681837	 1010.0822188296885	 1297.8532622746	 1.2848986330819008	 -676.3074036239138	 0.17227479709382176	 0.04646068986533571	 0.01756361637337788	 0.7314259551852947	 9.315675487579459E-10	 6.454012837777205E-7	 9.074814822258187E-14	 5.224457953360073E-8	 2.6994540277034665E-5	 2.3469005687534416E-6	 3.450535141642776E-4	 0.03189984794963818	 0.06894427340386865	 0.14327097905984565	 0.054550183333611994	 0.7321102872782141	 3.4313096775853303E-10	 4.846178257283316E-7	 6.959181379129303E-14	 3.92247261605839E-8	 4.1351055653194934E-5	 1.7662717897303537E-6	 0.0010806354112642908	 0.0	 
83.5	 0.019244548856751788	 2.9087607219849607E-4	 0.05697164661132909	 0.9430283533941057	 605.2860869008219	 1321.2359012266816	 1247.9834889414024	 1722.2411990834253	 7.9308000000000005	 7.930604128774634	 1829.3773013840587	 0.2029137801378574	 813.0723930650013	 0.001299974576717911	 1.4419264699817328E-7	 5.774955920281749E-4	 3986.6517736696374	 0.44219778001868304	 120.46315130510845	 0.9166554210634544	 0.8871542748433034	 916.4949277943939	 1473254.2739358952	 1473254.2739358952	 6.100502605923468	 208.47297708434635	 3.1976510675847103	 0.1615318441842651	 3986.652567173707	 0.024680288814297142	 6.498486531699694E-4	 7.744519554426032E-5	 5.72403457625709E-4	 850.4631734162657	 1130.8245067998744	 1.329657229315894	 -33.7820108833846	 1009.5605187719729	 1297.331562375841	 1.2850458573339538	 -678.2207202767278	 0.17227457165665036	 0.04646062906731602	 0.017563593389795473	 0.7314249980482018	 9.31566329717455E-10	 6.454004392116999E-7	 9.07480294704127E-14	 5.2244511166837666E-8	 2.699450495223436E-5	 2.3468974976215363E-6	 3.450530626305099E-4	 0.03190111479634852	 0.0689442735716763	 0.14327097889868495	 0.05455018274328539	 0.7321102878252409	 3.431645492132873E-10	 4.846461861346571E-7	 6.95956174692282E-14	 3.922702356294128E-8	 4.1352130915244106E-5	 1.7663743620661727E-6	 0.0010806342393912677	 0.0	 
84.0	 0.01930000865172802	 2.930911873034142E-4	 0.0569613742602875	 0.9430386257451316	 603.6193423943873	 1317.851151993046	 1244.782413882114	 1720.8748799258592	 7.850700000000001	 7.850408890666238	 -1752.4548890078327	 -0.19438157769893238	 812.9752022761518	 0.0	 0.0	 5.774955920281749E-4	 3952.86931410866	 0.4384506434565939	 120.68237662683676	 0.9166554210634544	 0.8870482286602838	 916.4949277943939	 1473254.2739358954	 1473254.2739358954	 6.100502605923468	 206.66997581028994	 3.164542128707319	 0.15947325231145215	 3952.8700991790515	 0.024787041349473918	 6.498486531699694E-4	 7.744519554426034E-5	 5.72403457625709E-4	 849.8887028915393	 1130.250036275148	 1.3298800565647566	 -33.89175274318086	 1009.0000370139621	 1296.7710806178304	 1.2852041952897235	 -680.1761428036292	 0.17227457165665036	 0.04646062906731601	 0.017563593389795473	 0.7314249980482017	 9.31566329717455E-10	 6.454004392117E-7	 9.07480294704127E-14	 5.2244511166837666E-8	 2.6994504952234356E-5	 2.346897497621536E-6	 3.450530626305099E-4	 0.03190111479634852	 0.0689442735716763	 0.14327097889868495	 0.05455018274328539	 0.7321102878252409	 3.431645492132873E-10	 4.846461861346571E-7	 6.95956174692282E-14	 3.922702356294129E-8	 4.1352130915244106E-5	 1.7663743620661727E-6	 0.001080634239391268	 0.0	 
84.5	 0.019355468446704247	 2.953027418244632E-4	 0.056953631588561544	 0.9430463684168409	 601.9621161742645	 1314.423995126978	 1241.5433454697852	 1719.516799800479	 7.7716	 7.771280901417657	 -2563.6064048877497	 -0.284354171229649	 812.833025190537	 0.0	 0.0	 5.774955920281749E-4	 3919.243247714145	 0.4347208539604001	 120.89973705381696	 0.9166554210634544	 0.886893097320979	 916.4949277943939	 1473254.2739358956	 1473254.2739358956	 6.100502605923468	 204.89464753472848	 3.132073251115434	 0.1574396836880625	 3919.2440192266467	 0.02489362229024736	 6.498486531699694E-4	 7.744519554426034E-5	 5.72403457625709E-4	 849.3176690392289	 1129.6790024228376	 1.3301018495244081	 -34.000794390046714	 1008.4302516229594	 1296.2012952268276	 1.2853653419666178	 -682.154956261597	 0.17227457165665042	 0.04646062906731601	 0.017563593389795473	 0.7314249980482017	 9.315663297174553E-10	 6.454004392117002E-7	 9.07480294704127E-14	 5.2244511166837666E-8	 2.6994504952234356E-5	 2.346897497621536E-6	 3.4505306263050994E-4	 0.03190111479634852	 0.0689442735716763	 0.14327097889868495	 0.05455018274328539	 0.7321102878252409	 3.431645492132873E-10	 4.846461861346571E-7	 6.95956174692282E-14	 3.9227023562941295E-8	 4.1352130915244106E-5	 1.7663743620661727E-6	 0.0010806342393912681	 0.0	 
85.0	 0.01941092824168048	 2.9751055144899467E-4	 0.05694944387803721	 0.9430505561273483	 600.3106905312661	 1310.9217691294662	 1238.2363240965772	 1718.1639046764542	 7.693300000000001	 7.6930147364913735	 -3715.761208723521	 -0.41215070963286965	 812.6269498357206	 0.0	 0.0	 5.774955920281749E-4	 3885.562793540616	 0.4309850317940596	 121.11522956971399	 0.9166554210634544	 0.8866682457167128	 916.4949277943939	 1473254.2739358959	 1473254.2739358959	 6.100502605923468	 203.14361365420393	 3.1002295958976704	 0.1554224006343901	 3885.563552353523	 0.025000022754080205	 6.498486531699694E-4	 7.744519554426034E-5	 5.72403457625709E-4	 848.7488004607404	 1129.110133844349	 1.3303230982257832	 -34.109381478359424	 1007.8456031200075	 1295.6166467238756	 1.2855308816281084	 -684.1759569264684	 0.17227457165665044	 0.04646062906731602	 0.017563593389795473	 0.7314249980482017	 9.315663297174555E-10	 6.454004392117003E-7	 9.07480294704127E-14	 5.2244511166837666E-8	 2.6994504952234363E-5	 2.3468974976215363E-6	 3.4505306263051005E-4	 0.03190111479634853	 0.0689442735716763	 0.14327097889868495	 0.05455018274328539	 0.7321102878252409	 3.431645492132873E-10	 4.846461861346571E-7	 6.95956174692282E-14	 3.92270235629413E-8	 4.1352130915244106E-5	 1.7663743620661727E-6	 0.0010806342393912683	 0.0	 
85.5	 0.019466388036656707	 2.997144335099947E-4	 0.056945965044082954	 0.9430540349612847	 598.6748278934273	 1307.435718741339	 1234.9449864164249	 1716.8241857291487	 7.6165	 7.616101607912273	 -3903.1734986253687	 -0.4329384039808341	 812.4104806337301	 0.0	 0.0	 5.774955920281749E-4	 3852.3974350054204	 0.42730634382470944	 121.32888274162634	 0.9166554210634544	 0.8864320532453465	 916.4949277943939	 1473254.2739358956	 1473254.2739358956	 6.100502605923468	 201.4241258984418	 3.068996733130157	 0.15344388925274371	 3852.3981798964905	 0.025106233937742858	 6.498486531699694E-4	 7.744519554426035E-5	 5.72403457625709E-4	 848.1854683649649	 1128.5468017485734	 1.330542486095709	 -34.21687352476096	 1007.261252266161	 1295.0322958700292	 1.2856965290349787	 -686.1864569374115	 0.17227457165665047	 0.04646062906731601	 0.017563593389795473	 0.7314249980482016	 9.315663297174555E-10	 6.454004392117004E-7	 9.074802947041269E-14	 5.224451116683767E-8	 2.6994504952234356E-5	 2.346897497621536E-6	 3.450530626305101E-4	 0.03190111479634852	 0.0689442735716763	 0.14327097889868495	 0.05455018274328539	 0.7321102878252409	 3.431645492132873E-10	 4.846461861346571E-7	 6.95956174692282E-14	 3.922702356294131E-8	 4.1352130915244106E-5	 1.7663743620661727E-6	 0.0010806342393912683	 0.0	 
86.0	 0.019521847831632938	 3.0191420700587644E-4	 0.05687553348746924	 0.9431244665178811	 597.1153695090113	 1304.440537847769	 1232.169846413729	 1715.5474431615673	 7.543900000000001	 7.543615147172643	 1725.8153552070055	 0.19142673153321993	 812.5061939994968	 0.0012264289079063748	 1.3603499157081826E-7	 5.775636095239603E-4	 3823.1787772107045	 0.4240654222831583	 121.54091545276792	 0.9167633848420521	 0.8865364873920765	 916.4949277943939	 1473309.5682018134	 1473309.5682018134	 6.101221123806576	 199.78367689983793	 3.038360629149054	 0.15163977575648502	 3823.1794993311364	 0.02521224711826728	 6.498486531699695E-4	 7.737717828808998E-5	 5.724714748818794E-4	 847.6507709055021	 1128.0118162778003	 1.3307506522677996	 -34.28888355530085	 1006.7572604770482	 1294.5283042420888	 1.285839551461175	 -687.994664128103	 0.1722743585883073	 0.04646057160503841	 0.017563571667229525	 0.7314240934253603	 9.315651775607992E-10	 6.453996409836105E-7	 9.074791723369605E-14	 5.224444655108314E-8	 2.6994471565563355E-5	 2.34689459499025E-6	 3.4505263587057884E-4	 0.03190231213628998	 0.06894427369856104	 0.14327097873442202	 0.05455018214524475	 0.7321102883413076	 3.4319900512008665E-10	 4.84675080883234E-7	 6.959950672534584E-14	 3.9229364133803476E-8	 4.1353219999023585E-5	 1.7664789088641213E-6	 0.0010806331338429364	 0.0	 
86.5	 0.01957730762660917	 3.041096926195986E-4	 0.05671666792429329	 0.9432833320810385	 595.6028876990671	 1301.6168904871267	 1229.6566885739603	 1714.3095367669093	 7.474200000000001	 7.473984621659148	 4482.828181200573	 0.4972334636860991	 812.7548107313398	 0.003185686889687897	 3.5335508352110884E-7	 5.777402870657209E-4	 3796.1505394378105	 0.4210674612322513	 121.75144918338404	 0.9170438240846552	 0.8868077564676636	 916.4949277943939	 1473453.6520268405	 1473453.6520268405	 6.103087496154342	 198.1985253763075	 3.0083076342577635	 0.14993851011267242	 3796.151243813722	 0.025318053653868345	 6.498486531699694E-4	 7.720050134314783E-5	 5.726481518268216E-4	 847.13585100293	 1127.4961458856321	 1.330950808599095	 -34.30887704627399	 1006.2804976704094	 1294.0515418594432	 1.2859749789996313	 -689.8344783070473	 0.17227380338242157	 0.046460421871885885	 0.017563515063342305	 0.7314217361914402	 9.315621753120968E-10	 6.453975609893371E-7	 9.074762477126477E-14	 5.224427817765566E-8	 2.6994384567767407E-5	 2.3468870314172205E-6	 3.4505152383477794E-4	 0.03190543212198393	 0.06894427401262797	 0.14327097830187094	 0.05455018057224696	 0.7321102896812904	 3.4328985182045926E-10	 4.847511636914913E-7	 6.96097538949185E-14	 3.9235527040853034E-8	 4.135608444889098E-5	 1.7667542103677898E-6	 0.0010806302632542896	 0.0	 
87.0	 0.019632767421585397	 3.063007127371017E-4	 0.05665091151620609	 0.943349088489107	 594.0756055133376	 1298.6794366339664	 1226.930334443575	 1713.0598795515702	 7.403700000000001	 7.404062474296837	 1590.1203063536436	 0.17637549235582603	 812.8429984775178	 0.001130014249691776	 1.253407172162484E-7	 5.77802957424329E-4	 3767.936645911442	 0.41793798773134416	 121.96041817724971	 0.9171433003832645	 0.8869039793091693	 916.4949277943939	 1473504.919454459	 1473504.919454459	 6.103749528369446	 196.61699487974877	 2.9788244708531195	 0.1482060241577477	 3767.9373428000654	 0.025423644984832353	 6.498486531699695E-4	 7.713783119599905E-5	 5.727108219739704E-4	 846.6123979520647	 1126.9724257980538	 1.3311551171754317	 -34.38056275788528	 1005.7828294722419	 1293.553873813557	 1.28611648151949	 -691.6024274944524	 0.1722736058309091	 0.04646036859433335	 0.01756349492273533	 0.7314208974483033	 9.315611070619442E-10	 6.453968208926896E-7	 9.074752070825473E-14	 5.224421826758246E-8	 2.6994353612500873E-5	 2.34688434017181E-6	 3.450511281538962E-4	 0.031906542264921255	 0.06894427411856753	 0.14327097814636316	 0.05455018000738163	 0.7321102901564248	 3.433225534165116E-10	 4.847785146048627E-7	 6.961343985355713E-14	 3.9237742517820577E-8	 4.135711303482685E-5	 1.7668531848368128E-6	 0.0010806292453938984	 0.0	 
87.5	 0.01968822721656163	 3.0848709146506217E-4	 0.056646081456891116	 0.9433539185484029	 592.5138903334254	 1295.384010270742	 1223.816418751798	 1711.7824225566467	 7.333100000000001	 7.3328859717863235	 -3255.3260488981787	 -0.3610794305053473	 812.6624587622651	 0.0	 0.0	 5.77802957424329E-4	 3737.4220835574	 0.41455332498745506	 122.16769483974343	 0.9171433003832645	 0.8867069899862856	 916.4949277943939	 1473504.919454459	 1473504.919454459	 6.103749528369446	 195.02541985327082	 2.9498982219553556	 0.1463990334868206	 3737.422775544983	 0.025529012634372614	 6.498486531699695E-4	 7.713783119599904E-5	 5.727108219739704E-4	 846.0753063622534	 1126.4353342082425	 1.331365335612278	 -34.48251953313314	 1005.2224539632101	 1292.9934983045252	 1.28627598120868	 -693.5001394595005	 0.17227360583090912	 0.04646036859433335	 0.01756349492273533	 0.7314208974483033	 9.315611070619442E-10	 6.453968208926896E-7	 9.074752070825475E-14	 5.2244218267582464E-8	 2.6994353612500873E-5	 2.34688434017181E-6	 3.450511281538962E-4	 0.031906542264921255	 0.06894427411856753	 0.14327097814636316	 0.05455018000738163	 0.7321102901564248	 3.433225534165116E-10	 4.847785146048627E-7	 6.961343985355713E-14	 3.9237742517820577E-8	 4.135711303482685E-5	 1.7668531848368128E-6	 0.0010806292453938984	 0.0	 
88.0	 0.019743687011537857	 3.1066865464795526E-4	 0.05663146206315024	 0.9433685379421236	 591.0024610403357	 1292.430397656835	 1221.017087167976	 1710.546474423636	 7.2647	 7.2646736455793475	 5.55	 6.156037242361523E-4	 812.6627665641273	 3.944143790015089E-6	 4.374828119020147E-10	 5.77803176165735E-4	 3709.3497796891334	 0.41143955655336606	 122.37341461802012	 0.917143647590236	 0.8867073258330566	 916.4949277943939	 1473505.0985415669	 1473505.0985415669	 6.103751839092741	 193.48823150799927	 2.921516320127291	 0.14470348009917036	 3709.3504552855925	 0.0256341482094518	 6.498486531699695E-4	 7.713761245530692E-5	 5.727110407146625E-4	 845.5557145604915	 1125.9157414736694	 1.331568957651602	 -34.581032910873645	 1004.7183448220546	 1292.489389163915	 1.286419617821179	 -695.2003788807074	 0.17227360514082324	 0.0464603684082245	 0.017563494852380273	 0.7314208945184103	 9.315611033303385E-10	 6.45396818307388E-7	 9.074752034474241E-14	 5.224421805830493E-8	 2.6994353504368105E-5	 2.3468843307707657E-6	 3.4505112677170595E-4	 0.03190654614286671	 0.06894427411889859	 0.1432709781458051	 0.05455018000535934	 0.732110290158083	 3.433226710696834E-10	 4.847786127414714E-7	 6.961345309464885E-14	 3.923775046694313E-8	 4.135711671698356E-5	 1.7668535400099484E-6	 0.0010806292418412999	 0.0	 
88.5	 0.019799146806514088	 3.128452298844266E-4	 0.05661695643336247	 0.9433830435718914	 589.5072740630056	 1289.5079461759767	 1218.2471649319891	 1709.324164547143	 7.198	 7.197702769773747	 5.55	 6.156037242361523E-4	 812.6630743659895	 3.944169058352653E-6	 4.374856146556561E-10	 5.778033949085423E-4	 3681.793239217753	 0.4083829963837722	 122.57760611621201	 0.9171439947994319	 0.8867076616798276	 916.4949277943939	 1473505.2776308504	 1473505.2776308504	 6.103754149830838	 191.97919273242258	 2.893666536768675	 0.14304315223085998	 3681.793903567619	 0.0257390434015709	 6.498486531699694E-4	 7.71373937131977E-5	 5.727112594567717E-4	 845.0419081603231	 1125.4019341406783	 1.331770558682357	 -34.67842642235998	 1004.217818649581	 1291.9888629919935	 1.2865623762077754	 -696.8818438203823	 0.17227360445072892	 0.04646036822211335	 0.01756349478202435	 0.7314208915884814	 9.31561099598687E-10	 6.453968157220547E-7	 9.074751998122561E-14	 5.224421784902482E-8	 2.699435339623401E-5	 2.3468843213696068E-6	 3.4505112538949867E-4	 0.03190655002085928	 0.06894427411921068	 0.14327097814523956	 0.05455018000331205	 0.7321102901597416	 3.4332279046542297E-10	 4.847787121994362E-7	 6.96134665215264E-14	 3.923775852303254E-8	 4.13571204445032E-5	 1.766853899987905E-6	 0.0010806292382885341	 0.0	 
89.0	 0.019854606601490316	 3.150166465429678E-4	 0.056602564113467625	 0.9433974358917657	 588.0281434853988	 1286.6163042158485	 1215.506322520255	 1708.1153300832339	 7.1321	 7.131946326125801	 5.55	 6.156037242361523E-4	 812.6633821678516	 3.944193768790281E-6	 4.3748835552726526E-10	 5.7780361365272E-4	 3654.740231237764	 0.40538228783165114	 122.78029726012784	 0.9171443420108031	 0.8867079975265987	 916.4949277943939	 1473505.4567222844	 1473505.4567222844	 6.103756460583413	 190.4976651860126	 2.8663369717721277	 0.14141714617618312	 3654.74088469774	 0.025843689987524694	 6.498486531699695E-4	 7.713717496970262E-5	 5.727114782002669E-4	 844.5338254926136	 1124.893850540135	 1.331970155113667	 -34.77471414347241	 1003.7208636259078	 1291.4919079688793	 1.2867042569020717	 -698.544760281121	 0.1722736037606264	 0.04646036803599999	 0.017563494711667585	 0.7314208886585176	 9.315610958669912E-10	 6.453968131366906E-7	 9.074751961770448E-14	 5.224421763974223E-8	 2.699435328809862E-5	 2.3468843119683356E-6	 3.4505112400727485E-4	 0.03190655389889841	 0.06894427411950396	 0.14327097814466647	 0.05455018000123994	 0.7321102901614001	 3.433229116000332E-10	 4.847788129729045E-7	 6.9613480133367E-14	 3.923776668561495E-8	 4.135712421708033E-5	 1.766854264749403E-6	 0.001080629234735602	 0.0	 
89.5	 0.019910066396466548	 3.1718273577689286E-4	 0.056516678332688086	 0.9434833216725239	 586.5892402836829	 1283.8693252910605	 1212.9820991676565	 1706.939710274114	 7.0688	 7.068555397958098	 2234.9875657631037	 0.2479039043432899	 812.7873341200233	 0.001588338221472981	 1.7617782423160245E-7	 5.778917025648358E-4	 3629.464432441707	 0.4025787065934716	 122.98158661342457	 0.9172841650327295	 0.8868432431765336	 916.4949277943939	 1473577.6600274444	 1473577.6600274444	 6.104687007318893	 189.06199042903398	 2.839516043527673	 0.1398741292519276	 3629.4650719980286	 0.02594807983012349	 6.498486531699696E-4	 7.704908632190904E-5	 5.727995668480605E-4	 844.0425200428217	 1124.4021690048992	 1.3321629447623724	 -34.82827752159249	 1003.2471928579529	 1291.0182374286862	 1.2868396210020376	 -700.2311466408529	 0.17227332553578065	 0.0464602930017031	 0.017563466346320254	 0.7314197074011486	 9.315595913797303E-10	 6.453957708096895E-7	 9.074737305889285E-14	 5.2244133264428334E-8	 2.6994309691751786E-5	 2.346880521709634E-6	 3.450505667437496E-4	 0.03190811738653565	 0.06894427423012277	 0.14327097791092522	 0.054550179157086084	 0.7321102908292066	 3.4337237728069045E-10	 4.848199107455618E-7	 6.961903424845029E-14	 3.924109555264252E-8	 4.1358661057195006E-5	 1.7670030317107867E-6	 0.0010806278041220934	 0.0	 
90.0	 0.01996552619144278	 3.193433305386122E-4	 0.056351151123327115	 0.9436488488818643	 585.1931333241089	 1281.2800786905177	 1210.6955555472452	 1705.7993731822487	 7.0078000000000005	 7.007613233749334	 4720.46184284536	 0.5235916919946404	 813.0491299660206	 0.003354709169726448	 3.7210296551581475E-7	 5.780777540475938E-4	 3606.0812417342586	 0.3999850526684213	 123.18157913975878	 0.9175794834777897	 0.8871288921616592	 916.4949277943939	 1473730.7036436556	 1473730.7036436556	 6.1066524033687815	 187.67319470415424	 2.813192479263325	 0.13841753064940177	 3606.081867307012	 0.02605220487888105	 6.498486531699695E-4	 7.686303537455818E-5	 5.729856177954113E-4	 843.5691812928152	 1123.9280330964216	 1.332348381165302	 -34.83403291924009	 1002.7993082206775	 1290.570353277766	 1.2869677339204557	 -701.946659647133	 0.17227273580465385	 0.0464601339574584	 0.017563406222544466	 0.7314172035836431	 9.315564024374737E-10	 6.453935614718598E-7	 9.074706240981008E-14	 5.224395442077113E-8	 2.6994217284035026E-5	 2.346872487799043E-6	 3.450493855564771E-4	 0.031911431387208804	 0.06894427444831792	 0.14327097741133252	 0.0545501773547925	 0.7321102922390537	 3.4347823177464927E-10	 4.849077472033343E-7	 6.963091068925833E-14	 3.924821014326484E-8	 4.136194212829126E-5	 1.7673210024932814E-6	 0.0010806247838675192	 0.0	 
90.5	 0.020020985986419007	 3.2149826559320664E-4	 0.056267628467498436	 0.9437323715376706	 583.7845576188984	 1278.5894842056766	 1208.2215056289842	 1704.6491621268228	 6.946300000000001	 6.946442398181716	 2171.6526469656337	 0.2408788211206022	 813.1695693765809	 0.0015433458180183193	 1.7118728528943575E-7	 5.781633476902385E-4	 3581.679682225319	 0.3972784416934892	 123.38021836060553	 0.9177153457728825	 0.8872603052299783	 916.4949277943939	 1473801.3610106842	 1473801.3610106842	 6.107556590772482	 186.2880309955145	 2.787355305709579	 0.13693502342453173	 3581.680301358914	 0.026156057170668733	 6.498486531699695E-4	 7.677744197770018E-5	 5.730712111922693E-4	 843.0886078026468	 1123.447091573139	 1.332537388331215	 -34.88612660365278	 1002.3324360208106	 1290.1034813040703	 1.287101399637121	 -703.5973689421571	 0.17227246353685394	 0.04646006052971374	 0.0175633784645249	 0.7314160476180639	 9.315549301626475E-10	 6.453925414620234E-7	 9.074691898895526E-14	 5.2243871852009084E-8	 2.699417462112544E-5	 2.346868778693212E-6	 3.4504884022446843E-4	 0.03191296139916026	 0.0689442745416513	 0.1432709771787881	 0.05455017651679714	 0.7321102928873765	 3.4352756287198555E-10	 4.849486300517555E-7	 6.96364411501552E-14	 3.9251521555675506E-8	 4.136346763737797E-5	 1.7674690077215712E-6	 0.0010806233949929745	 0.0	 
91.0	 0.02007644578139524	 3.236473775312917E-4	 0.05626026744659483	 0.9437397325585529	 582.3456979204107	 1275.616320205463	 1205.408078042535	 1703.474539650528	 6.8844	 6.884209331521191	 -2098.938100462413	 -0.23281335343888587	 813.0531626998614	 0.0	 0.0	 5.781633476902385E-4	 3555.300706647593	 0.39435249653904186	 123.57739460887504	 0.9177153457728825	 0.887133292332046	 916.4949277943939	 1473801.3610106842	 1473801.3610106842	 6.107556590772482	 184.89435829029185	 2.7619938400762933	 0.13539038744255694	 3555.3013214368593	 0.026259628830335485	 6.498486531699694E-4	 7.67774419777002E-5	 5.730712111922692E-4	 842.5951717354174	 1122.9536555059096	 1.3327321270938013	 -34.979237002985634	 1001.81479956568	 1289.5858448489398	 1.2872497445715696	 -705.3047369975728	 0.17227246353685394	 0.04646006052971374	 0.0175633784645249	 0.731416047618064	 9.315549301626475E-10	 6.453925414620235E-7	 9.074691898895524E-14	 5.22438718520091E-8	 2.6994174621125434E-5	 2.346868778693212E-6	 3.450488402244685E-4	 0.03191296139916026	 0.0689442745416513	 0.1432709771787881	 0.05455017651679713	 0.7321102928873765	 3.4352756287198555E-10	 4.849486300517555E-7	 6.963644115015519E-14	 3.9251521555675506E-8	 4.136346763737797E-5	 1.7674690077215712E-6	 0.0010806233949929745	 0.0	 
