[KW]	[sec]	[bar]	[br]		Drehzahl [1/min]	
					1275	
-300.3	-15.7254902	3.9705	598
-300.2	-15.7124183	3.9692	599
-300.1	-15.69934641	3.9723	600
-300	-15.68627451	3.9754	601
-299.9	-15.67320261	3.9781	602
-299.8	-15.66013072	3.9816	603
-299.7	-15.64705882	3.9829	604
-299.6	-15.63398693	3.9864	605
-299.5	-15.62091503	3.9854	606
-299.4	-15.60784314	3.9894	607
-299.3	-15.59477124	3.9897	608
-299.2	-15.58169935	3.9903	609
-299.1	-15.56862745	3.9914	610
-299	-15.55555556	3.994	611
-298.9	-15.54248366	3.9959	612
-298.8	-15.52941176	3.9979	613
-298.7	-15.51633987	3.9991	614
-298.6	-15.50326797	4.0009	615
-298.5	-15.49019608	4.0025	616
-298.4	-15.47712418	4.0034	617
-298.3	-15.46405229	4.007	618
-298.2	-15.45098039	4.0079	619
-298.1	-15.4379085	4.0106	620
-298	-15.4248366	4.0106	621
-297.9	-15.41176471	4.0114	622
-297.8	-15.39869281	4.0115	623
-297.7	-15.38562092	4.0122	624
-297.6	-15.37254902	4.0151	625
-297.5	-15.35947712	4.0173	626
-297.4	-15.34640523	4.0174	627
-297.3	-15.33333333	4.0188	628
-297.2	-15.32026144	4.0205	629
-297.1	-15.30718954	4.0224	630
-297	-15.29411765	4.0212	631
-296.9	-15.28104575	4.0224	632
-296.8	-15.26797386	4.0242	633
-296.7	-15.25490196	4.0238	634
-296.6	-15.24183007	4.0273	635
-296.5	-15.22875817	4.0292	636
-296.4	-15.21568627	4.0281	637
-296.3	-15.20261438	4.0302	638
-296.2	-15.18954248	4.0297	639
-296.1	-15.17647059	4.0321	640
-296	-15.16339869	4.034	641
-295.9	-15.1503268	4.0341	642
-295.8	-15.1372549	4.0359	643
-295.7	-15.12418301	4.0362	644
-295.6	-15.11111111	4.036	645
-295.5	-15.09803922	4.0382	646
-295.4	-15.08496732	4.0396	647
-295.3	-15.07189542	4.0421	648
-295.2	-15.05882353	4.042	649
-295.1	-15.04575163	4.0432	650
-295	-15.03267974	4.0456	651
-294.9	-15.01960784	4.0471	652
-294.8	-15.00653595	4.0463	653
-294.7	-14.99346405	4.0472	654
-294.6	-14.98039216	4.0487	655
-294.5	-14.96732026	4.0494	656
-294.4	-14.95424837	4.0514	657
-294.3	-14.94117647	4.0543	658
-294.2	-14.92810458	4.0536	659
-294.1	-14.91503268	4.0535	660
-294	-14.90196078	4.0532	661
-293.9	-14.88888889	4.0567	662
-293.8	-14.87581699	4.0552	663
-293.7	-14.8627451	4.0594	664
-293.6	-14.8496732	4.0606	665
-293.5	-14.83660131	4.0617	666
-293.4	-14.82352941	4.0632	667
-293.3	-14.81045752	4.0663	668
-293.2	-14.79738562	4.068	669
-293.1	-14.78431373	4.0681	670
-293	-14.77124183	4.0708	671
-292.9	-14.75816993	4.071	672
-292.8	-14.74509804	4.0736	673
-292.7	-14.73202614	4.0743	674
-292.6	-14.71895425	4.0757	675
-292.5	-14.70588235	4.0766	676
-292.4	-14.69281046	4.0775	677
-292.3	-14.67973856	4.0791	678
-292.2	-14.66666667	4.0816	679
-292.1	-14.65359477	4.0843	680
-292	-14.64052288	4.0826	681
-291.9	-14.62745098	4.0857	682
-291.8	-14.61437908	4.087	683
-291.7	-14.60130719	4.0878	684
-291.6	-14.58823529	4.0863	685
-291.5	-14.5751634	4.0893	686
-291.4	-14.5620915	4.0882	687
-291.3	-14.54901961	4.0909	688
-291.2	-14.53594771	4.0907	689
-291.1	-14.52287582	4.0952	690
-291	-14.50980392	4.0946	691
-290.9	-14.49673203	4.0966	692
-290.8	-14.48366013	4.0987	693
-290.7	-14.47058824	4.1	694
-290.6	-14.45751634	4.1015	695
-290.5	-14.44444444	4.1003	696
-290.4	-14.43137255	4.1037	697
-290.3	-14.41830065	4.1053	698
-290.2	-14.40522876	4.1067	699
-290.1	-14.39215686	4.1056	700
-290	-14.37908497	4.107	701
-289.9	-14.36601307	4.1089	702
-289.8	-14.35294118	4.1093	703
-289.7	-14.33986928	4.1105	704
-289.6	-14.32679739	4.1133	705
-289.5	-14.31372549	4.115	706
-289.4	-14.30065359	4.1158	707
-289.3	-14.2875817	4.1189	708
-289.2	-14.2745098	4.1189	709
-289.1	-14.26143791	4.1216	710
-289	-14.24836601	4.121	711
-288.9	-14.23529412	4.1234	712
-288.8	-14.22222222	4.1272	713
-288.7	-14.20915033	4.1288	714
-288.6	-14.19607843	4.1334	715
-288.5	-14.18300654	4.1322	716
-288.4	-14.16993464	4.1347	717
-288.3	-14.15686275	4.1359	718
-288.2	-14.14379085	4.1364	719
-288.1	-14.13071895	4.1402	720
-288	-14.11764706	4.1432	721
-287.9	-14.10457516	4.1452	722
-287.8	-14.09150327	4.1474	723
-287.7	-14.07843137	4.1462	724
-287.6	-14.06535948	4.1501	725
-287.5	-14.05228758	4.1512	726
-287.4	-14.03921569	4.1515	727
-287.3	-14.02614379	4.154	728
-287.2	-14.0130719	4.1568	729
-287.1	-14	4.1572	730
-287	-13.9869281	4.1594	731
-286.9	-13.97385621	4.1598	732
-286.8	-13.96078431	4.163	733
